"","Week.ended","2.5%","50%","97.5%","fit"
"621",2021-11-26,145615.010840405,153324.630980144,161809.111847038,153347.605429369
"622",2021-12-03,147305.7513667,155119.141925913,163715.492918769,155133.325337081
"623",2021-12-10,149068.778592866,156975.289810487,165690.672176441,157005.23287963
"624",2021-12-17,150638.545122854,158586.462098129,167454.127415282,158648.45123898
"625",2021-12-24,152196.347834179,160247.107510398,169294.224130919,160331.451257372
"626",2021-12-31,154099.018005914,162341.251493415,171479.075311832,162390.857229839
"627",2022-01-07,156016.871382291,164398.673918416,173631.329611371,164450.113496905
"628",2022-01-14,157913.783208563,166362.432615653,175754.496180429,166433.439834296
"629",2022-01-21,159711.238006154,168288.24216045,177798.497240018,168346.675004962
"630",2022-01-28,161528.844071558,170156.86111483,179785.26933178,170219.122137882
"631",2022-02-04,163286.264615129,172024.620730941,181760.379151305,172091.829721254
"632",2022-02-11,164996.240529525,173859.800169839,183653.33294198,173918.60039462
"633",2022-02-18,166733.240662068,175693.050424706,185671.35780083,175743.116492051
"634",2022-02-25,168404.20134764,177514.246306279,187640.805325846,177576.82826785
