"","Week.ended","2.5%","50%","97.5%","fit"
"590",2021-04-23,32005.2221120904,38475.604892706,45399.8329580652,38427.0927544324
"591",2021-04-30,32461.6114562875,39039.1031189186,46072.7942831176,39033.2355872023
"592",2021-05-07,32948.282723503,39676.9006041775,46845.691096319,39654.4437075881
"593",2021-05-14,33385.7956621486,40292.165658816,47667.5402116328,40280.9777533038
"594",2021-05-21,33833.1277285651,40871.1226989967,48483.2695208961,40876.183346478
"595",2021-05-28,34226.4347257326,41453.6537545876,49257.8908221348,41457.0791820766
"596",2021-06-04,34636.3132491723,42085.1671848281,50010.1322625227,42051.5565104892
"597",2021-06-11,35002.909242049,42633.6698364231,50786.2362137781,42633.4738230466
"598",2021-06-18,35392.3139624959,43206.7490149839,51569.3918070375,43204.4634651252
"599",2021-06-25,35778.4763939989,43770.2515564491,52367.8897135181,43777.1957970613
"600",2021-07-02,36172.7679545447,44370.0753593045,53161.0568865497,44347.8777072958
"601",2021-07-09,36608.4083943643,44947.8654481796,53965.7616957961,44927.5806475784
"602",2021-07-16,37012.9954934015,45484.0221337978,54708.5720217326,45493.9455133042
"603",2021-07-23,37398.6070322857,46045.4361902289,55425.8676474275,46066.3679218579
"604",2021-07-30,37824.2241247708,46588.5126039087,56130.1386167616,46631.8550218359
"605",2021-08-06,38260.3828587797,47117.2168943103,56842.0737705478,47197.4912871561
"606",2021-08-13,38662.9576966827,47678.6446255201,57570.5198398701,47763.4414021933
"607",2021-08-20,39063.9795881462,48191.6488197509,58355.402054835,48318.2761796757
"608",2021-08-27,39455.2198224304,48730.9470522482,59174.1864153426,48871.9690127471
"609",2021-09-03,39871.4132952192,49308.5570621716,59919.5880744827,49430.7255396155
"610",2021-09-10,40262.6216354895,49871.3844443649,60715.7918586763,50006.4027534203
"611",2021-09-17,40644.5054666942,50490.1075296179,61544.6087170629,50604.9833317863
"612",2021-09-24,40972.195556792,51080.9486190934,62355.1557861958,51195.4658746415
"613",2021-10-01,41430.0944099545,51674.9663958085,63160.8181743936,51792.7564042064
"614",2021-10-08,41860.8017631338,52290.0413408315,63985.4996412981,52402.4264871146
"615",2021-10-15,42245.8095500455,52884.6888163296,64787.0474740205,53023.7732387349
"616",2021-10-22,42593.2211182299,53534.2903452353,65568.4607798942,53654.4793959561
"617",2021-10-29,43127.8400273823,54193.5647000601,66361.2865645558,54268.0949649673
"618",2021-11-05,43591.005393732,54790.9471918989,67151.7249461009,54886.7857844021
"619",2021-11-12,44079.3866261706,55433.8855021456,68004.8346213769,55531.6628544781
"620",2021-11-19,44595.2302642524,56070.7463605108,68919.4324655982,56181.8195574024
"621",2021-11-26,45027.993465585,56728.3911585498,69896.9063482354,56849.3899058689
"622",2021-12-03,45490.159345731,57414.8170361628,70884.7897480644,57539.367472743
"623",2021-12-10,45973.4278309568,58146.0258013656,71801.1910575403,58250.3499908962
"624",2021-12-17,46390.1759107146,58766.883813207,72628.5139484525,58883.7669629038
"625",2021-12-24,46834.0409346637,59421.9757955288,73421.1263669356,59547.3878628772
"626",2021-12-31,47419.3641192708,60217.7513626894,74351.2007230966,60340.6201554611
"627",2022-01-07,47982.7721572547,60992.7621938923,75296.3342646137,61126.2943019665
"628",2022-01-14,48518.9547737756,61724.9029308978,76268.035592621,61869.5999978988
"629",2022-01-21,49091.4802080712,62444.1123286059,77237.0535274922,62613.9809368547
"630",2022-01-28,49645.8837448587,63199.1377508224,78118.1875619473,63327.9229090519
"631",2022-02-04,50172.1238717758,63882.8383119708,78951.2598666004,64022.1281892346
"632",2022-02-11,50761.0895349535,64589.2751475903,79899.6109238379,64726.9665716263
"633",2022-02-18,51303.0033954793,65273.2287337804,80842.7085779645,65416.7176725185
"634",2022-02-25,51825.1509502894,65946.4271509296,81741.3890767045,66100.0398153028
