"","Week.ended","2.5%","50%","97.5%","fit"
"605",2021-08-06,66550.3643329634,78893.1347329411,91510.9253863307,79078.7769478266
"606",2021-08-13,67216.5700019098,79894.8277480262,92643.4145933176,80037.7750443598
"607",2021-08-20,67892.2384781262,80779.7336387923,93827.5961914002,80941.8081551072
"608",2021-08-27,68529.1606060453,81631.3899750059,95104.5773289746,81864.9224741906
"609",2021-09-03,69271.8048890297,82580.2421366395,96380.1172605007,82847.3859400655
"610",2021-09-10,69985.010905705,83617.0467399366,97677.0856840068,83842.1664045011
"611",2021-09-17,70651.5091850455,84551.3989330228,98944.9078269061,84815.2670136987
"612",2021-09-24,71394.1531123485,85592.3220634589,100189.703761249,85821.1145345087
"613",2021-10-01,72200.5242437562,86580.0115746431,101558.014943173,86839.1872284022
"614",2021-10-08,73037.4027498855,87570.9525051705,102915.081915793,87863.6313795137
"615",2021-10-15,73839.9640194623,88655.2466695544,104426.535244038,88903.2327303882
"616",2021-10-22,74683.8246257412,89702.513770512,105842.735028394,89934.3819940646
"617",2021-10-29,75521.4133335625,90755.4400578009,107248.01125308,90979.589636862
"618",2021-11-05,76346.8814827171,91845.186107424,108646.085188428,92053.8406482897
"619",2021-11-12,77163.2195579324,92880.6284676522,109910.930646473,93118.37413143
"620",2021-11-19,77880.884241586,93949.7694587847,111153.247617204,94189.5143674275
"621",2021-11-26,78623.9845558172,95077.6512721555,112485.987639616,95290.9436422619
"622",2021-12-03,79403.4255624841,96206.7475518544,114010.037757329,96419.5898776635
"623",2021-12-10,80326.7370029947,97343.0348530596,115393.91020484,97569.9466143744
"624",2021-12-17,81095.4254359135,98419.0769371132,116568.727116777,98586.1042484004
"625",2021-12-24,81967.4004689009,99462.3903584995,117791.437020182,99641.9770217406
"626",2021-12-31,83094.5195630068,100735.660765293,119300.998962833,100979.432056632
"627",2022-01-07,84204.5659162553,102176.45837888,120998.338980987,102328.607515196
"628",2022-01-14,85282.8515423546,103471.46399571,122654.382385061,103609.624445078
"629",2022-01-21,86278.976152381,104657.657197658,124258.196954653,104838.451533362
"630",2022-01-28,87227.810830186,105900.11961087,125807.68434297,106041.63622012
"631",2022-02-04,88031.7456940032,107089.633005638,127192.077303756,107241.576444208
"632",2022-02-11,88863.7117212296,108313.796960167,128530.787445038,108419.600037025
"633",2022-02-18,89736.2068179498,109466.480048137,129988.089524127,109605.928090155
"634",2022-02-25,90526.3912401751,110589.681380818,131501.871976473,110749.188636963
