"","Week.ended","signal","Male.65.74","fit","upr","lwr"
"184",2013-07-12,848.932911214357,859,NA,NA,NA
"185",2013-07-19,861.214232321684,885,NA,NA,NA
"186",2013-07-26,851.953100367761,821,NA,NA,NA
"187",2013-08-02,850.347213797698,807,NA,NA,NA
"188",2013-08-09,833.818693741395,854,NA,NA,NA
"189",2013-08-16,848.15415390039,819,NA,NA,NA
"190",2013-08-23,863.341648666721,876,NA,NA,NA
"191",2013-08-30,800.106550688863,783,NA,NA,NA
"192",2013-09-06,824.801984643123,868,NA,NA,NA
"193",2013-09-13,882.920318374403,878,NA,NA,NA
"194",2013-09-20,859.047433936061,889,NA,NA,NA
"195",2013-09-27,875.021089876872,891,NA,NA,NA
"196",2013-10-04,853.066226509026,850,NA,NA,NA
"197",2013-10-11,881.316835771003,907,NA,NA,NA
"198",2013-10-18,892.021605480576,884,NA,NA,NA
"199",2013-10-25,885.240692226845,853,NA,NA,NA
"200",2013-11-01,899.517322463006,928,NA,NA,NA
"201",2013-11-08,894.443116549143,878,NA,NA,NA
"202",2013-11-15,917.898258463925,848,NA,NA,NA
"203",2013-11-22,905.478155446026,922,NA,NA,NA
"204",2013-11-29,924.528564085,978,NA,NA,NA
"205",2013-12-06,937.983536403617,948,NA,NA,NA
"206",2013-12-13,939.420631244056,934,NA,NA,NA
"207",2013-12-20,996.867400877988,932,NA,NA,NA
"208",2013-12-27,848.929946457421,617,NA,NA,NA
"209",2014-01-03,868.843176501115,1043,NA,NA,NA
"210",2014-01-10,1088.52701791048,1089,NA,NA,NA
"211",2014-01-17,1103.48274240969,1002,NA,NA,NA
"212",2014-01-24,1048.80141244124,977,NA,NA,NA
"213",2014-01-31,1026.43005248899,980,NA,NA,NA
"214",2014-02-07,1000.68701587536,892,NA,NA,NA
"215",2014-02-14,999.319783048918,981,NA,NA,NA
"216",2014-02-21,978.621611179455,949,NA,NA,NA
"217",2014-02-28,964.24903551219,1043,NA,NA,NA
"218",2014-03-07,970.463177112133,922,NA,NA,NA
"219",2014-03-14,973.286621027899,959,NA,NA,NA
"220",2014-03-21,953.994577237942,955,NA,NA,NA
"221",2014-03-28,892.600738960012,904,NA,NA,NA
"222",2014-04-04,897.986555174053,961,NA,NA,NA
"223",2014-04-11,966.359904400738,922,NA,NA,NA
"224",2014-04-18,952.412427600875,750,NA,NA,NA
"225",2014-04-25,925.226218400311,922,NA,NA,NA
"226",2014-05-02,948.345767384616,1003,NA,NA,NA
"227",2014-05-09,898.167768981914,886,NA,NA,NA
"228",2014-05-16,934.411487727422,940,NA,NA,NA
"229",2014-05-23,937.94523204381,964,NA,NA,NA
"230",2014-05-30,866.332473565964,820,NA,NA,NA
"231",2014-06-06,851.502409721519,977,NA,NA,NA
"232",2014-06-13,919.948356600838,918,NA,NA,NA
"233",2014-06-20,876.297780925293,868,NA,NA,NA
"234",2014-06-27,894.862015206974,897,NA,NA,NA
"235",2014-07-04,894.022433593342,927,NA,NA,NA
"236",2014-07-11,864.123993309875,840,NA,NA,NA
"237",2014-07-18,877.268609755938,924,NA,NA,NA
"238",2014-07-25,868.829819578377,888,NA,NA,NA
"239",2014-08-01,867.956814282993,869,NA,NA,NA
"240",2014-08-08,852.081947099956,842,NA,NA,NA
"241",2014-08-15,867.125074270666,826,NA,NA,NA
"242",2014-08-22,883.041601859668,830,NA,NA,NA
"243",2014-08-29,820.652798597173,761,NA,NA,NA
"244",2014-09-05,846.270464209125,992,NA,NA,NA
"245",2014-09-12,905.128030378732,911,NA,NA,NA
"246",2014-09-19,881.975116201877,931,NA,NA,NA
"247",2014-09-26,898.634701952594,911,NA,NA,NA
"248",2014-10-03,877.372218003381,828,NA,NA,NA
"249",2014-10-10,906.397854051937,854,NA,NA,NA
"250",2014-10-17,918.017010281877,912,NA,NA,NA
"251",2014-10-24,912.1469057282,926,NA,NA,NA
"252",2014-10-31,927.252076041937,952,NA,NA,NA
"253",2014-11-07,923.013076028867,880,NA,NA,NA
"254",2014-11-14,947.350846157333,980,NA,NA,NA
"255",2014-11-21,935.630343769791,919,NA,NA,NA
"256",2014-11-28,955.439523375793,956,NA,NA,NA
"257",2014-12-05,969.747702637859,952,NA,NA,NA
"258",2014-12-12,972.087558166054,959,NA,NA,NA
"259",2014-12-19,1030.45077249083,1100,NA,NA,NA
"260",2014-12-26,883.189854701993,690,NA,NA,NA
"261",2015-01-02,903.710477698294,1042,NA,NA,NA
"262",2015-01-09,1124.06572835586,1347,NA,NA,NA
"263",2015-01-16,1139.2958111071,1205,NA,NA,NA
"264",2015-01-23,1084.59044258756,1105,NA,NA,NA
"265",2015-01-30,1062.03046508033,1100,NA,NA,NA
"266",2015-02-06,1035.9481737365,1052,NA,NA,NA
"267",2015-02-13,1034.01905112441,1059,NA,NA,NA
"268",2015-02-20,1012.68170591683,973,NA,NA,NA
"269",2015-02-27,997.687912262887,997,NA,NA,NA
"270",2015-03-06,1003.42261912848,1087,NA,NA,NA
"271",2015-03-13,1005.53096108352,981,NA,NA,NA
"272",2015-03-20,985.542099527066,929,NA,NA,NA
"273",2015-03-27,923.554154840184,926,NA,NA,NA
"274",2015-04-03,928.361844785916,819,NA,NA,NA
"275",2015-04-10,996.464724777982,921,NA,NA,NA
"276",2015-04-17,982.302294918658,1095,NA,NA,NA
"277",2015-04-24,954.338721138249,978,NA,NA,NA
"278",2015-05-01,976.632916485404,962,NA,NA,NA
"279",2015-05-08,925.753228799145,890,NA,NA,NA
"280",2015-05-15,961.337353810998,1024,NA,NA,NA
"281",2015-05-22,964.109637944191,987,NA,NA,NA
"282",2015-05-29,891.741067144481,791,NA,NA,NA
"283",2015-06-05,876.252299946314,986,NA,NA,NA
"284",2015-06-12,944.067654023713,934,NA,NA,NA
"285",2015-06-19,899.800976944443,872,NA,NA,NA
"286",2015-06-26,917.783919309582,945,NA,NA,NA
"287",2015-07-03,916.318286158633,909,NA,NA,NA
"288",2015-07-10,885.86571475346,909,NA,NA,NA
"289",2015-07-17,898.371853058991,828,NA,NA,NA
"290",2015-07-24,889.503591707916,912,NA,NA,NA
"291",2015-07-31,888.195178556316,839,NA,NA,NA
"292",2015-08-07,871.974569420829,886,NA,NA,NA
"293",2015-08-14,886.62892756529,893,NA,NA,NA
"294",2015-08-21,902.071914559915,896,NA,NA,NA
"295",2015-08-28,839.1257387646,879,NA,NA,NA
"296",2015-09-04,864.008395013825,778,NA,NA,NA
"297",2015-09-11,922.544559853193,917,NA,NA,NA
"298",2015-09-18,899.090620674987,889,NA,NA,NA
"299",2015-09-25,915.554691331208,922,NA,NA,NA
"300",2015-10-02,894.107258340069,896,NA,NA,NA
"301",2015-10-09,922.856447165853,931,NA,NA,NA
"302",2015-10-16,934.091101302162,937,NA,NA,NA
"303",2015-10-23,927.820563608788,943,NA,NA,NA
"304",2015-10-30,942.522933514972,914,NA,NA,NA
"305",2015-11-06,937.976211420421,956,NA,NA,NA
"306",2015-11-13,961.897320298957,980,NA,NA,NA
"307",2015-11-20,949.786119344972,950,NA,NA,NA
"308",2015-11-27,969.174536654788,922,NA,NA,NA
"309",2015-12-04,983.147151520098,1021,NA,NA,NA
"310",2015-12-11,985.052206266398,916,NA,NA,NA
"311",2015-12-18,1043.08050603812,1036,NA,NA,NA
"312",2015-12-25,895.621443163428,797,NA,NA,NA
"313",2016-01-01,915.775134485946,737,NA,NA,NA
"314",2016-01-08,1136.32935344307,1246,NA,NA,NA
"315",2016-01-15,1151.96055847428,1159,NA,NA,NA
"316",2016-01-22,1097.76101762606,1079,NA,NA,NA
"317",2016-01-29,1075.77677979988,1069,NA,NA,NA
"318",2016-02-05,1050.3500917793,1040,NA,NA,NA
"319",2016-02-12,1049.12369488143,1062,NA,NA,NA
"320",2016-02-19,1028.51067986977,1015,NA,NA,NA
"321",2016-02-26,1014.194506119,995,NA,NA,NA
"322",2016-03-04,1020.63986363005,1024,NA,NA,NA
"323",2016-03-11,1023.60202872095,1030,NA,NA,NA
"324",2016-03-18,1004.41178805176,1048,NA,NA,NA
"325",2016-03-25,943.043750733055,898,NA,NA,NA
"326",2016-04-01,948.55610792314,941,NA,NA,NA
"327",2016-04-08,1017.18195132552,1109,NA,NA,NA
"328",2016-04-15,1003.24391701343,1137,NA,NA,NA
"329",2016-04-22,975.467153589848,1039,NA,NA,NA
"330",2016-04-29,997.876996146096,1003,NA,NA,NA
"331",2016-05-06,947.077695117008,870,NA,NA,NA
"332",2016-05-13,982.815963081117,1057,NA,NA,NA
"333",2016-05-20,985.721826680329,960,NA,NA,NA
"334",2016-05-27,913.573598837051,957,NA,NA,NA
"335",2016-06-03,898.047863145662,827,NA,NA,NA
"336",2016-06-10,966.148934346808,923,NA,NA,NA
"337",2016-06-17,922.227018170694,931,NA,NA,NA
"338",2016-06-24,940.489443894322,909,NA,NA,NA
"339",2016-07-01,939.40807227277,897,NA,NA,NA
"340",2016-07-08,909.402390976375,917,NA,NA,NA
"341",2016-07-15,922.38314939613,964,NA,NA,NA
"342",2016-07-22,913.789629670587,936,NA,NA,NA
"343",2016-07-29,912.756468667758,924,NA,NA,NA
"344",2016-08-05,896.703240104747,923,NA,NA,NA
"345",2016-08-12,911.503076838022,902,NA,NA,NA
"346",2016-08-19,927.119874751975,946,NA,NA,NA
"347",2016-08-26,864.302975241301,899,NA,NA,NA
"348",2016-09-02,889.324148155391,825,NA,NA,NA
"349",2016-09-09,947.960127412444,944,NA,NA,NA
"350",2016-09-16,924.60317474204,900,NA,NA,NA
"351",2016-09-23,941.190134048683,910,NA,NA,NA
"352",2016-09-30,919.93276179913,925,NA,NA,NA
"353",2016-10-07,948.866345495299,992,NA,NA,NA
"354",2016-10-14,960.222943840342,961,NA,NA,NA
"355",2016-10-21,954.078155288257,965,NA,NA,NA
"356",2016-10-28,968.913873325296,908,NA,NA,NA
"357",2016-11-04,964.558311014784,1011,NA,NA,NA
"358",2016-11-11,988.619859142169,1021,NA,NA,NA
"359",2016-11-18,976.623614890445,1001,NA,NA,NA
"360",2016-11-25,996.08386343794,1013,NA,NA,NA
"361",2016-12-02,1010.01391990623,984,NA,NA,NA
"362",2016-12-09,1011.99040626277,1019,NA,NA,NA
"363",2016-12-16,1069.95438183067,979,NA,NA,NA
"364",2016-12-23,922.580693632348,1057,NA,NA,NA
"365",2016-12-30,942.403826315675,738,NA,NA,NA
"366",2017-01-06,1162.67322896317,1070,NA,NA,NA
"367",2017-01-13,1178.38076293167,1237,NA,NA,NA
"368",2017-01-20,1124.16549091785,1202,NA,NA,NA
"369",2017-01-27,1101.99311732399,1164,NA,NA,NA
"370",2017-02-03,1076.25552780979,1149,NA,NA,NA
"371",2017-02-10,1074.56992146114,1136,NA,NA,NA
"372",2017-02-17,1053.4110377685,1071,NA,NA,NA
"373",2017-02-24,1038.49348840381,1031,NA,NA,NA
"374",2017-03-03,1044.31658621479,1039,NA,NA,NA
"375",2017-03-10,1046.67197790146,1045,NA,NA,NA
"376",2017-03-17,1026.88936714903,996,NA,NA,NA
"377",2017-03-24,965.061888028827,1000,NA,NA,NA
"378",2017-03-31,969.972051038667,969,NA,NA,NA
"379",2017-04-07,1037.98394897432,1005,NA,NA,NA
"380",2017-04-14,1023.65471697148,849,NA,NA,NA
"381",2017-04-21,996.037210345659,943,NA,NA,NA
"382",2017-04-28,1018.81436503033,1104,NA,NA,NA
"383",2017-05-05,968.239479594703,892,NA,NA,NA
"384",2017-05-12,1004.20066709734,1088,NA,NA,NA
"385",2017-05-19,1007.31228876463,1061,NA,NA,NA
"386",2017-05-26,935.228088101338,1022,NA,NA,NA
"387",2017-06-02,919.689016115813,864,NA,NA,NA
"388",2017-06-09,987.749338408584,950,NA,NA,NA
"389",2017-06-16,943.777036074619,949,NA,NA,NA
"390",2017-06-23,961.995411745649,905,NA,NA,NA
"391",2017-06-30,960.915513362154,982,NA,NA,NA
"392",2017-07-07,930.797983189142,984,NA,NA,NA
"393",2017-07-14,943.585497557517,982,NA,NA,NA
"394",2017-07-21,934.804449361628,938,NA,NA,NA
"395",2017-07-28,933.617697716987,931,NA,NA,NA
"396",2017-08-04,917.435618163783,887,NA,NA,NA
"397",2017-08-11,932.207860387346,946,NA,NA,NA
"398",2017-08-18,947.755486270767,927,NA,NA,NA
"399",2017-08-25,884.940156740763,894,NA,NA,NA
"400",2017-09-01,910.008657117526,845,NA,NA,NA
"401",2017-09-08,968.693185555269,968,NA,NA,NA
"402",2017-09-15,945.378951197086,949,NA,NA,NA
"403",2017-09-22,961.958253957036,944,NA,NA,NA
"404",2017-09-29,940.669608777096,952,NA,NA,NA
"405",2017-10-06,969.560741008619,964,NA,NA,NA
"406",2017-10-13,980.961798102856,965,NA,NA,NA
"407",2017-10-20,974.891343964056,1022,NA,NA,NA
"408",2017-10-27,989.736809854115,975,NA,NA,NA
"409",2017-11-03,985.308578140621,977,NA,NA,NA
"410",2017-11-10,1009.39517565532,1057,NA,NA,NA
"411",2017-11-17,997.396807633023,963,NA,NA,NA
"412",2017-11-24,1016.95983135561,1016,NA,NA,NA
"413",2017-12-01,1031.02456819421,991,NA,NA,NA
"414",2017-12-08,1033.16074125753,1029,NA,NA,NA
"415",2017-12-15,1091.30434045088,1048,NA,NA,NA
"416",2017-12-22,944.025229637222,1114,NA,NA,NA
"417",2017-12-29,963.879479979582,665,NA,NA,NA
"418",2018-01-05,1184.34862131891,1120,NA,NA,NA
"419",2018-01-12,1200.20533995383,1347,NA,NA,NA
"420",2018-01-19,1145.98187628448,1268,NA,NA,NA
"421",2018-01-26,1123.72245170526,1273,NA,NA,NA
"422",2018-02-02,1097.74204970315,1186,NA,NA,NA
"423",2018-02-09,1095.78594226536,1183,NA,NA,NA
"424",2018-02-16,1074.31053799566,1168,NA,NA,NA
"425",2018-02-23,1058.94064316815,1067,NA,NA,NA
"426",2018-03-02,1064.28363665224,998,NA,NA,NA
"427",2018-03-09,1066.26773857549,1158,NA,NA,NA
"428",2018-03-16,1045.94712929721,1157,NA,NA,NA
"429",2018-03-23,983.328311813684,1133,NA,NA,NA
"430",2018-03-30,987.242358897232,921,NA,NA,NA
"431",2018-04-06,1054.37463596426,1029,NA,NA,NA
"432",2018-04-13,1039.15220191957,1197,NA,NA,NA
"433",2018-04-20,1010.04803964432,1106,NA,NA,NA
"434",2018-04-27,1031.07262141026,980,NA,NA,NA
"435",2018-05-04,978.988358069912,1008,NA,NA,NA
"436",2018-05-11,1013.25231447894,841,NA,NA,NA
"437",2018-05-18,1015.12370843449,1017,NA,NA,NA
"438",2018-05-25,941.891753567256,994,NA,NA,NA
"439",2018-06-01,925.266795413039,845,NA,NA,NA
"440",2018-06-08,992.285098188137,968,NA,NA,NA
"441",2018-06-15,947.246745234264,949,NA,NA,NA
"442",2018-06-22,964.405263054839,994,NA,NA,NA
"443",2018-06-29,962.110959911333,936,NA,NA,NA
"444",2018-07-06,930.863259853982,892,NA,NA,NA
"445",2018-07-13,942.684923307334,957,NA,NA,NA
"446",2018-07-20,932.981037077541,925,NA,NA,NA
"447",2018-07-27,930.891395477582,922,NA,NA,NA
"448",2018-08-03,913.817623323667,863,NA,NA,NA
"449",2018-08-10,927.734550940501,960,NA,NA,NA
"450",2018-08-17,942.393890881223,918,NA,NA,NA
"451",2018-08-24,878.696769267195,901,NA,NA,NA
"452",2018-08-31,902.859840637753,815,NA,NA,NA
"453",2018-09-07,960.679725075972,985,NA,NA,NA
"454",2018-09-14,936.456202459388,922,NA,NA,NA
"455",2018-09-21,952.158481408545,945,NA,NA,NA
"456",2018-09-28,929.973536882473,929,NA,NA,NA
"457",2018-10-05,957.990329934149,965,NA,NA,NA
"458",2018-10-12,968.494612060949,987,NA,NA,NA
"459",2018-10-19,961.46586559778,965,NA,NA,NA
"460",2018-10-26,975.430811378388,953,NA,NA,NA
"461",2018-11-02,970.135791881532,937,NA,NA,NA
"462",2018-11-09,993.399913456818,971,NA,NA,NA
"463",2018-11-16,980.704014607745,986,NA,NA,NA
"464",2018-11-23,999.498663434272,982,NA,NA,NA
"465",2018-11-30,1012.82454403943,953,NA,NA,NA
"466",2018-12-07,1014.2572000519,991,NA,NA,NA
"467",2018-12-14,1071.73136573317,1057,NA,NA,NA
"468",2018-12-21,923.731824094173,1112,NA,NA,NA
"469",2018-12-28,942.832993369388,694,NA,NA,NA
"470",2019-01-04,1162.45973020286,992,NA,NA,NA
"471",2019-01-11,1177.66343243433,1265,NA,NA,NA
"472",2019-01-18,1122.89307372267,1131,NA,NA,NA
"473",2019-01-25,1100.29006387477,1154,NA,NA,NA
"474",2019-02-01,1074.13664657455,1045,NA,NA,NA
"475",2019-02-08,1072.21705081624,1100,NA,NA,NA
"476",2019-02-15,1050.884231426,1117,NA,NA,NA
"477",2019-02-22,1035.70613526461,1088,NA,NA,NA
"478",2019-03-01,1041.16197725022,1059,NA,NA,NA
"479",2019-03-08,1043.10878654827,1112,NA,NA,NA
"480",2019-03-15,1022.79165156144,1043,NA,NA,NA
"481",2019-03-22,960.338448524789,965,NA,NA,NA
"482",2019-03-29,964.676925507332,978,NA,NA,NA
"483",2019-04-05,1032.09162334156,930,NA,NA,NA
"484",2019-04-12,1017.2885352627,995,NA,NA,NA
"485",2019-04-19,988.925227970623,852,NA,NA,NA
"486",2019-04-26,1011.10630610973,970,NA,NA,NA
"487",2019-05-03,960.160751169524,1089,NA,NA,NA
"488",2019-05-10,995.385242729562,868,NA,NA,NA
"489",2019-05-17,998.13709266564,977,NA,NA,NA
"490",2019-05-24,925.826668282956,1044,NA,NA,NA
