"","Week.ended","signal","Female.45.64","fit","upr","lwr"
"60",2011-02-25,525.297251221032,485,NA,NA,NA
"61",2011-03-04,534.544283478734,513,NA,NA,NA
"62",2011-03-11,515.739462101532,477,NA,NA,NA
"63",2011-03-18,524.429840962386,526,NA,NA,NA
"64",2011-03-25,514.356036425037,472,NA,NA,NA
"65",2011-04-01,476.759014869065,474,NA,NA,NA
"66",2011-04-08,476.166994852546,530,NA,NA,NA
"67",2011-04-15,501.277386416985,474,NA,NA,NA
"68",2011-04-22,490.237226400823,423,NA,NA,NA
"69",2011-04-29,490.418953962874,407,NA,NA,NA
"70",2011-05-06,497.751903323025,515,NA,NA,NA
"71",2011-05-13,463.953585350402,534,NA,NA,NA
"72",2011-05-20,497.628287305859,469,NA,NA,NA
"73",2011-05-27,486.254886592523,498,NA,NA,NA
"74",2011-06-03,459.460194349098,426,NA,NA,NA
"75",2011-06-10,448.92615871324,472,NA,NA,NA
"76",2011-06-17,480.750294840482,514,NA,NA,NA
"77",2011-06-24,475.414155934751,461,NA,NA,NA
"78",2011-07-01,458.004146996793,458,NA,NA,NA
"79",2011-07-08,470.294145576505,467,NA,NA,NA
"80",2011-07-15,460.790115780094,469,NA,NA,NA
"81",2011-07-22,464.671203113606,500,NA,NA,NA
"82",2011-07-29,461.288246438698,470,NA,NA,NA
"83",2011-08-05,467.889497105461,481,NA,NA,NA
"84",2011-08-12,451.466981065405,455,NA,NA,NA
"85",2011-08-19,453.838060372086,451,NA,NA,NA
"86",2011-08-26,460.614284511831,445,NA,NA,NA
"87",2011-09-02,420.218814211256,410,NA,NA,NA
"88",2011-09-09,438.141868567083,469,NA,NA,NA
"89",2011-09-16,465.908983332449,452,NA,NA,NA
"90",2011-09-23,457.701312289186,462,NA,NA,NA
"91",2011-09-30,458.785848589051,460,NA,NA,NA
"92",2011-10-07,462.468183876426,450,NA,NA,NA
"93",2011-10-14,483.073121475327,506,NA,NA,NA
"94",2011-10-21,468.436497251279,444,NA,NA,NA
"95",2011-10-28,459.444171485532,467,NA,NA,NA
"96",2011-11-04,482.538148521248,540,NA,NA,NA
"97",2011-11-11,487.227958768841,451,NA,NA,NA
"98",2011-11-18,491.483443024636,509,NA,NA,NA
"99",2011-11-25,478.207173283089,462,NA,NA,NA
"100",2011-12-02,491.760283889407,481,NA,NA,NA
"101",2011-12-09,488.432900727827,492,NA,NA,NA
"102",2011-12-16,502.79905113218,496,NA,NA,NA
"103",2011-12-23,521.777526849771,470,NA,NA,NA
"104",2011-12-30,433.749864817356,385,NA,NA,NA
"105",2012-01-06,468.799696105094,532,NA,NA,NA
"106",2012-01-13,575.273111058138,586,NA,NA,NA
"107",2012-01-20,556.18162577195,477,NA,NA,NA
"108",2012-01-27,528.779135404923,507,NA,NA,NA
"109",2012-02-03,535.961580778696,506,NA,NA,NA
"110",2012-02-10,508.743795022235,500,NA,NA,NA
"111",2012-02-17,516.541860008834,481,NA,NA,NA
"112",2012-02-24,511.49526433538,519,NA,NA,NA
"113",2012-03-02,521.25324590264,543,NA,NA,NA
"114",2012-03-09,502.880895884446,500,NA,NA,NA
"115",2012-03-16,511.938741730566,497,NA,NA,NA
"116",2012-03-23,502.262331497638,518,NA,NA,NA
"117",2012-03-30,464.957392034652,459,NA,NA,NA
"118",2012-04-06,464.663252126113,430,NA,NA,NA
"119",2012-04-13,490.231949727106,496,NA,NA,NA
"120",2012-04-20,479.59019101221,530,NA,NA,NA
"121",2012-04-27,479.957049444915,514,NA,NA,NA
"122",2012-05-04,487.262194850173,485,NA,NA,NA
"123",2012-05-11,453.471441160041,428,NA,NA,NA
"124",2012-05-18,487.326862073516,499,NA,NA,NA
"125",2012-05-25,476.061121933981,476,NA,NA,NA
"126",2012-06-01,449.395492596229,472,NA,NA,NA
"127",2012-06-08,438.888885829578,361,NA,NA,NA
"128",2012-06-15,470.923475958929,505,NA,NA,NA
"129",2012-06-22,465.796292198849,473,NA,NA,NA
"130",2012-06-29,448.556049564317,453,NA,NA,NA
"131",2012-07-06,461.007750940786,453,NA,NA,NA
"132",2012-07-13,451.673968760321,466,NA,NA,NA
"133",2012-07-20,455.714216364448,448,NA,NA,NA
"134",2012-07-27,452.568448292449,484,NA,NA,NA
"135",2012-08-03,459.365701134278,478,NA,NA,NA
"136",2012-08-10,443.129173737359,447,NA,NA,NA
"137",2012-08-17,445.685629310381,454,NA,NA,NA
"138",2012-08-24,452.627012600354,454,NA,NA,NA
"139",2012-08-31,412.365906940112,376,NA,NA,NA
"140",2012-09-07,430.470725360381,493,NA,NA,NA
"141",2012-09-14,458.36219077278,418,NA,NA,NA
"142",2012-09-21,450.326824725108,460,NA,NA,NA
"143",2012-09-28,451.573923154768,452,NA,NA,NA
"144",2012-10-05,455.420249192739,452,NA,NA,NA
"145",2012-10-12,476.172775455096,470,NA,NA,NA
"146",2012-10-19,461.73649171876,476,NA,NA,NA
"147",2012-10-26,452.87435110857,460,NA,NA,NA
"148",2012-11-02,476.099293129045,497,NA,NA,NA
"149",2012-11-09,480.986346368558,476,NA,NA,NA
"150",2012-11-16,485.382438851889,472,NA,NA,NA
"151",2012-11-23,472.302791007274,481,NA,NA,NA
"152",2012-11-30,486.007376870708,443,NA,NA,NA
"153",2012-12-07,482.889926464842,466,NA,NA,NA
"154",2012-12-14,497.50309410114,521,NA,NA,NA
"155",2012-12-21,516.673666569423,583,NA,NA,NA
"156",2012-12-28,428.624002725374,340,NA,NA,NA
"157",2013-01-04,463.72411599965,500,NA,NA,NA
"158",2013-01-11,570.296621501269,596,NA,NA,NA
"159",2013-01-18,551.277077398043,514,NA,NA,NA
"160",2013-01-25,523.870563689698,486,NA,NA,NA
"161",2013-02-01,531.0781562476,539,NA,NA,NA
"162",2013-02-08,503.816842640354,495,NA,NA,NA
"163",2013-02-15,511.571512196817,522,NA,NA,NA
"164",2013-02-22,506.398186091708,482,NA,NA,NA
"165",2013-03-01,516.087270812649,487,NA,NA,NA
"166",2013-03-08,497.73817581874,560,NA,NA,NA
"167",2013-03-15,506.701186029965,489,NA,NA,NA
"168",2013-03-22,496.934947918465,502,NA,NA,NA
"169",2013-03-29,459.559527885509,413,NA,NA,NA
"170",2013-04-05,459.268510919134,490,NA,NA,NA
"171",2013-04-12,484.721783939432,516,NA,NA,NA
"172",2013-04-19,473.918355840269,535,NA,NA,NA
"173",2013-04-26,474.104198996351,465,NA,NA,NA
"174",2013-05-03,481.306546235466,476,NA,NA,NA
"175",2013-05-10,447.418513176401,415,NA,NA,NA
"176",2013-05-17,481.189248366296,499,NA,NA,NA
"177",2013-05-24,469.82769624306,445,NA,NA,NA
"178",2013-05-31,443.111151743274,444,NA,NA,NA
"179",2013-06-07,432.592995940238,479,NA,NA,NA
"180",2013-06-14,464.390713565662,472,NA,NA,NA
"181",2013-06-21,459.074637084085,467,NA,NA,NA
"182",2013-06-28,441.644193512371,431,NA,NA,NA
"183",2013-07-05,453.933045724239,488,NA,NA,NA
"184",2013-07-12,444.360141394736,426,NA,NA,NA
"185",2013-07-19,448.220520311585,447,NA,NA,NA
"186",2013-07-26,444.883111786461,421,NA,NA,NA
"187",2013-08-02,451.588998543008,446,NA,NA,NA
"188",2013-08-09,435.305017030643,451,NA,NA,NA
"189",2013-08-16,437.792583668513,478,NA,NA,NA
"190",2013-08-23,444.607262341409,399,NA,NA,NA
"191",2013-08-30,404.304617814841,416,NA,NA,NA
"192",2013-09-06,422.280771910894,464,NA,NA,NA
"193",2013-09-13,450.081297431099,438,NA,NA,NA
"194",2013-09-20,441.903723915459,411,NA,NA,NA
"195",2013-09-27,443.082172640292,484,NA,NA,NA
"196",2013-10-04,446.786445567734,448,NA,NA,NA
"197",2013-10-11,467.388518564885,452,NA,NA,NA
"198",2013-10-18,452.818487853432,452,NA,NA,NA
"199",2013-10-25,443.849940895958,469,NA,NA,NA
"200",2013-11-01,466.935801935957,452,NA,NA,NA
"201",2013-11-08,471.748738583084,453,NA,NA,NA
"202",2013-11-15,476.095662925167,488,NA,NA,NA
"203",2013-11-22,462.921007096652,427,NA,NA,NA
"204",2013-11-29,476.611468834645,449,NA,NA,NA
"205",2013-12-06,473.451984616317,464,NA,NA,NA
"206",2013-12-13,488.009634946451,472,NA,NA,NA
"207",2013-12-20,507.196307527149,483,NA,NA,NA
"208",2013-12-27,419.326843150447,327,NA,NA,NA
"209",2014-01-03,454.613868397568,538,NA,NA,NA
"210",2014-01-10,561.287884461287,560,NA,NA,NA
"211",2014-01-17,542.418780655239,544,NA,NA,NA
"212",2014-01-24,515.092264961766,486,NA,NA,NA
"213",2014-01-31,522.363942243198,484,NA,NA,NA
"214",2014-02-07,495.250620187036,476,NA,NA,NA
"215",2014-02-14,503.172195636307,498,NA,NA,NA
"216",2014-02-21,498.194056327676,486,NA,NA,NA
"217",2014-02-28,508.056204210602,522,NA,NA,NA
"218",2014-03-07,489.802165703259,468,NA,NA,NA
"219",2014-03-14,499.012623519638,505,NA,NA,NA
"220",2014-03-21,489.450890410357,496,NA,NA,NA
"221",2014-03-28,452.277285081621,484,NA,NA,NA
"222",2014-04-04,452.046172846328,474,NA,NA,NA
"223",2014-04-11,477.575262734657,443,NA,NA,NA
"224",2014-04-18,466.967030625435,369,NA,NA,NA
"225",2014-04-25,467.636393053447,454,NA,NA,NA
"226",2014-05-02,475.330475521441,520,NA,NA,NA
"227",2014-05-09,441.843581119177,412,NA,NA,NA
"228",2014-05-16,476.01078713156,468,NA,NA,NA
"229",2014-05-23,465.092515091014,443,NA,NA,NA
"230",2014-05-30,438.814292340203,395,NA,NA,NA
"231",2014-06-06,428.815496095664,472,NA,NA,NA
"232",2014-06-13,461.138415024713,430,NA,NA,NA
"233",2014-06-20,456.417781642044,471,NA,NA,NA
"234",2014-06-27,439.570713628206,454,NA,NA,NA
"235",2014-07-04,452.397488218157,461,NA,NA,NA
"236",2014-07-11,443.408668183167,421,NA,NA,NA
"237",2014-07-18,447.860470559929,467,NA,NA,NA
"238",2014-07-25,445.077576816455,472,NA,NA,NA
"239",2014-08-01,452.245878130582,427,NA,NA,NA
"240",2014-08-08,436.459945147876,464,NA,NA,NA
"241",2014-08-15,439.424087580688,431,NA,NA,NA
"242",2014-08-22,446.803501191221,463,NA,NA,NA
"243",2014-08-29,406.953553804566,422,NA,NA,NA
"244",2014-09-05,425.376330234973,481,NA,NA,NA
"245",2014-09-12,453.598272131271,457,NA,NA,NA
"246",2014-09-19,445.814047378615,472,NA,NA,NA
"247",2014-09-26,447.282352756678,404,NA,NA,NA
"248",2014-10-03,451.429120341459,466,NA,NA,NA
"249",2014-10-10,472.449473849852,457,NA,NA,NA
"250",2014-10-17,458.29783414932,447,NA,NA,NA
"251",2014-10-24,449.766675151478,446,NA,NA,NA
"252",2014-10-31,473.342344378665,470,NA,NA,NA
"253",2014-11-07,478.624072604467,469,NA,NA,NA
"254",2014-11-14,483.423247339669,483,NA,NA,NA
"255",2014-11-21,470.723189337235,441,NA,NA,NA
"256",2014-11-28,484.877013503341,505,NA,NA,NA
"257",2014-12-05,482.094358739219,451,NA,NA,NA
"258",2014-12-12,497.068071798188,513,NA,NA,NA
"259",2014-12-19,516.612903473307,508,NA,NA,NA
"260",2014-12-26,429.073348611409,335,NA,NA,NA
"261",2015-01-02,464.693449436724,540,NA,NA,NA
"262",2015-01-09,571.715187735237,640,NA,NA,NA
"263",2015-01-16,553.06768484745,580,NA,NA,NA
"264",2015-01-23,525.916813630569,550,NA,NA,NA
"265",2015-01-30,533.267738982464,569,NA,NA,NA
"266",2015-02-06,506.099343472011,527,NA,NA,NA
"267",2015-02-13,513.893059271859,532,NA,NA,NA
"268",2015-02-20,508.744859918188,492,NA,NA,NA
"269",2015-02-27,518.44519744837,507,NA,NA,NA
"270",2015-03-06,500.075373730373,462,NA,NA,NA
"271",2015-03-13,509.199546391685,521,NA,NA,NA
"272",2015-03-20,499.540990186807,499,NA,NA,NA
"273",2015-03-27,462.283414688412,472,NA,NA,NA
"274",2015-04-03,462.008224973672,387,NA,NA,NA
"275",2015-04-10,487.669010095753,466,NA,NA,NA
"276",2015-04-17,477.16907677813,539,NA,NA,NA
"277",2015-04-24,477.657056423403,515,NA,NA,NA
"278",2015-05-01,485.077340817109,466,NA,NA,NA
"279",2015-05-08,451.432208595576,400,NA,NA,NA
"280",2015-05-15,485.480312631449,513,NA,NA,NA
"281",2015-05-22,474.378529004994,471,NA,NA,NA
"282",2015-05-29,447.882869972613,419,NA,NA,NA
"283",2015-06-05,437.639569778649,492,NA,NA,NA
"284",2015-06-12,469.697725049984,466,NA,NA,NA
"285",2015-06-19,464.66258355367,468,NA,NA,NA
"286",2015-06-26,447.521391992089,435,NA,NA,NA
"287",2015-07-03,460.102899197657,446,NA,NA,NA
"288",2015-07-10,450.909972125087,469,NA,NA,NA
"289",2015-07-17,455.084251467689,440,NA,NA,NA
"290",2015-07-24,452.085875526591,445,NA,NA,NA
"291",2015-07-31,459.100344853712,457,NA,NA,NA
"292",2015-08-07,443.118621683927,415,NA,NA,NA
"293",2015-08-14,445.987871924011,454,NA,NA,NA
"294",2015-08-21,453.24259778616,492,NA,NA,NA
"295",2015-08-28,413.22706426751,432,NA,NA,NA
"296",2015-09-04,431.477499189335,369,NA,NA,NA
"297",2015-09-11,459.741193260546,499,NA,NA,NA
"298",2015-09-18,451.933719005318,418,NA,NA,NA
"299",2015-09-25,453.487759762695,452,NA,NA,NA
"300",2015-10-02,457.644497529515,453,NA,NA,NA
"301",2015-10-09,478.709654836908,485,NA,NA,NA
"302",2015-10-16,464.563409012747,455,NA,NA,NA
"303",2015-10-23,456.034499727083,452,NA,NA,NA
"304",2015-10-30,479.612904178579,442,NA,NA,NA
"305",2015-11-06,484.959493265954,515,NA,NA,NA
"306",2015-11-13,489.751624952124,463,NA,NA,NA
"307",2015-11-20,477.092251957826,452,NA,NA,NA
"308",2015-11-27,491.278366173318,500,NA,NA,NA
"309",2015-12-04,488.548669819546,505,NA,NA,NA
"310",2015-12-11,503.489150510522,474,NA,NA,NA
"311",2015-12-18,523.083089104686,529,NA,NA,NA
"312",2015-12-25,435.566301528564,385,NA,NA,NA
"313",2016-01-01,471.130300107285,372,NA,NA,NA
"314",2016-01-08,578.412155111377,615,NA,NA,NA
"315",2016-01-15,560.082229160606,551,NA,NA,NA
"316",2016-01-22,533.314222011424,502,NA,NA,NA
"317",2016-01-29,541.148435798711,549,NA,NA,NA
"318",2016-02-05,514.513870823553,514,NA,NA,NA
"319",2016-02-12,522.880237392921,574,NA,NA,NA
"320",2016-02-19,518.244843197576,530,NA,NA,NA
"321",2016-02-26,528.406321083667,561,NA,NA,NA
"322",2016-03-04,510.417804089607,529,NA,NA,NA
"323",2016-03-11,519.820574688061,545,NA,NA,NA
"324",2016-03-18,510.416363033516,523,NA,NA,NA
"325",2016-03-25,473.389339774196,465,NA,NA,NA
"326",2016-04-01,473.377524701805,522,NA,NA,NA
"327",2016-04-08,499.077566853782,559,NA,NA,NA
"328",2016-04-15,488.4689816776,538,NA,NA,NA
"329",2016-04-22,488.870606719878,526,NA,NA,NA
"330",2016-04-29,496.204923634358,509,NA,NA,NA
"331",2016-05-06,462.416045646922,446,NA,NA,NA
"332",2016-05-13,496.256926650971,534,NA,NA,NA
"333",2016-05-20,484.929387048592,462,NA,NA,NA
"334",2016-05-27,458.243413816613,469,NA,NA,NA
"335",2016-06-03,447.737941055729,417,NA,NA,NA
"336",2016-06-10,479.688190004306,487,NA,NA,NA
"337",2016-06-17,474.52518411088,470,NA,NA,NA
"338",2016-06-24,457.270381466781,486,NA,NA,NA
"339",2016-07-01,469.663497798323,491,NA,NA,NA
"340",2016-07-08,460.217935339556,478,NA,NA,NA
"341",2016-07-15,464.140137571376,470,NA,NA,NA
"342",2016-07-22,460.851717050321,448,NA,NA,NA
"343",2016-07-29,467.586594109357,444,NA,NA,NA
"344",2016-08-05,451.364228923109,481,NA,NA,NA
"345",2016-08-12,453.888140040057,445,NA,NA,NA
"346",2016-08-19,460.828163568572,425,NA,NA,NA
"347",2016-08-26,420.63313635694,405,NA,NA,NA
"348",2016-09-02,438.766448879592,404,NA,NA,NA
"349",2016-09-09,466.86278598675,451,NA,NA,NA
"350",2016-09-16,458.987879136816,480,NA,NA,NA
"351",2016-09-23,460.374881534749,462,NA,NA,NA
"352",2016-09-30,464.35893791952,454,NA,NA,NA
"353",2016-10-07,485.26177297681,478,NA,NA,NA
"354",2016-10-14,470.977772169046,471,NA,NA,NA
"355",2016-10-21,462.293731066691,471,NA,NA,NA
"356",2016-10-28,485.693907248537,498,NA,NA,NA
"357",2016-11-04,490.771774957485,516,NA,NA,NA
"358",2016-11-11,495.303908964768,549,NA,NA,NA
"359",2016-11-18,482.238702750775,516,NA,NA,NA
"360",2016-11-25,495.912294090172,492,NA,NA,NA
"361",2016-12-02,492.692977632466,499,NA,NA,NA
"362",2016-12-09,507.162227810784,517,NA,NA,NA
"363",2016-12-16,526.21364408531,471,NA,NA,NA
"364",2016-12-23,438.265151599789,499,NA,NA,NA
"365",2016-12-30,473.195678653451,398,NA,NA,NA
"366",2017-01-06,579.800673474139,514,NA,NA,NA
"367",2017-01-13,560.979497145842,553,NA,NA,NA
"368",2017-01-20,533.718240587618,537,NA,NA,NA
"369",2017-01-27,540.996489404598,510,NA,NA,NA
"370",2017-02-03,513.876383172687,488,NA,NA,NA
"371",2017-02-10,521.803185622866,517,NA,NA,NA
"372",2017-02-17,516.829604374152,522,NA,NA,NA
"373",2017-02-24,526.66483205549,544,NA,NA,NA
"374",2017-03-03,508.377725470432,519,NA,NA,NA
"375",2017-03-10,517.496336215578,492,NA,NA,NA
"376",2017-03-17,507.899829678625,516,NA,NA,NA
"377",2017-03-24,470.688639160843,494,NA,NA,NA
"378",2017-03-31,470.435189830943,497,NA,NA,NA
"379",2017-04-07,495.933583839169,480,NA,NA,NA
"380",2017-04-14,485.260862232589,369,NA,NA,NA
"381",2017-04-21,485.898898203273,472,NA,NA,NA
"382",2017-04-28,493.56213008302,531,NA,NA,NA
"383",2017-05-05,460.05749462882,387,NA,NA,NA
"384",2017-05-12,494.285297729381,523,NA,NA,NA
"385",2017-05-19,483.361046845772,533,NA,NA,NA
"386",2017-05-26,456.946810516465,450,NA,NA,NA
"387",2017-06-02,446.745167358463,391,NA,NA,NA
"388",2017-06-09,479.04457898529,481,NA,NA,NA
"389",2017-06-16,474.240445826817,462,NA,NA,NA
"390",2017-06-23,457.358502136558,477,NA,NA,NA
"391",2017-06-30,470.140952358196,449,NA,NA,NA
"392",2017-07-07,461.161726877577,471,NA,NA,NA
"393",2017-07-14,465.56466658507,454,NA,NA,NA
"394",2017-07-21,462.788570708832,483,NA,NA,NA
"395",2017-07-28,469.975835573356,480,NA,NA,NA
"396",2017-08-04,454.144928642418,431,NA,NA,NA
"397",2017-08-11,457.155978815469,456,NA,NA,NA
"398",2017-08-18,464.569124545786,468,NA,NA,NA
"399",2017-08-25,424.776050788439,430,NA,NA,NA
"400",2017-09-01,443.273507061071,386,NA,NA,NA
"401",2017-09-08,471.774788691254,500,NA,NA,NA
"402",2017-09-15,464.224903685995,500,NA,NA,NA
"403",2017-09-22,465.910165621155,463,NA,NA,NA
"404",2017-09-29,470.200703101706,491,NA,NA,NA
"405",2017-10-06,491.353535637193,499,NA,NA,NA
"406",2017-10-13,477.292506669568,479,NA,NA,NA
"407",2017-10-20,468.828382359704,448,NA,NA,NA
"408",2017-10-27,492.502015720999,454,NA,NA,NA
"409",2017-11-03,497.945445498709,506,NA,NA,NA
"410",2017-11-10,502.874273987902,515,NA,NA,NA
"411",2017-11-17,490.281120972847,519,NA,NA,NA
"412",2017-11-24,504.435906402002,545,NA,NA,NA
"413",2017-12-01,501.617157281981,481,NA,NA,NA
"414",2017-12-08,516.535782924502,464,NA,NA,NA
"415",2017-12-15,536.149645382895,529,NA,NA,NA
"416",2017-12-22,448.676468711434,548,NA,NA,NA
"417",2017-12-29,484.012358052583,366,NA,NA,NA
"418",2018-01-05,591.100333195269,542,NA,NA,NA
"419",2018-01-12,572.731862828457,643,NA,NA,NA
"420",2018-01-19,545.781464996808,619,NA,NA,NA
"421",2018-01-26,553.24379122202,570,NA,NA,NA
"422",2018-02-02,526.221196353814,595,NA,NA,NA
"423",2018-02-09,534.07391933767,531,NA,NA,NA
"424",2018-02-16,529.023123810405,541,NA,NA,NA
"425",2018-02-23,538.768798431888,538,NA,NA,NA
"426",2018-03-02,520.424957639503,484,NA,NA,NA
"427",2018-03-09,529.572121353752,556,NA,NA,NA
"428",2018-03-16,519.91003962002,518,NA,NA,NA
"429",2018-03-23,482.651420404243,539,NA,NA,NA
"430",2018-03-30,482.290652538521,391,NA,NA,NA
"431",2018-04-06,507.895376278374,511,NA,NA,NA
"432",2018-04-13,497.294471959387,570,NA,NA,NA
"433",2018-04-20,497.661767130322,556,NA,NA,NA
"434",2018-04-27,504.923306809809,482,NA,NA,NA
"435",2018-05-04,471.126401837443,548,NA,NA,NA
"436",2018-05-11,504.790140481567,467,NA,NA,NA
"437",2018-05-18,493.422385055371,539,NA,NA,NA
"438",2018-05-25,466.572006573409,527,NA,NA,NA
"439",2018-06-01,455.812084284105,417,NA,NA,NA
"440",2018-06-08,487.522520503205,472,NA,NA,NA
"441",2018-06-15,482.161095932283,501,NA,NA,NA
"442",2018-06-22,464.665520214504,465,NA,NA,NA
"443",2018-06-29,476.869338152098,458,NA,NA,NA
"444",2018-07-06,467.307362407426,453,NA,NA,NA
"445",2018-07-13,471.17132303532,463,NA,NA,NA
"446",2018-07-20,467.850096629619,463,NA,NA,NA
"447",2018-07-27,474.537662474342,466,NA,NA,NA
"448",2018-08-03,458.240705385241,470,NA,NA,NA
"449",2018-08-10,460.72243105837,450,NA,NA,NA
"450",2018-08-17,467.623594344029,461,NA,NA,NA
"451",2018-08-24,427.336764875033,424,NA,NA,NA
"452",2018-08-31,445.355984290134,442,NA,NA,NA
"453",2018-09-07,473.281287430276,487,NA,NA,NA
"454",2018-09-14,465.181721301693,458,NA,NA,NA
"455",2018-09-21,466.395174190459,462,NA,NA,NA
"456",2018-09-28,470.216594646698,431,NA,NA,NA
"457",2018-10-05,491.00910690733,491,NA,NA,NA
"458",2018-10-12,476.601635676953,513,NA,NA,NA
"459",2018-10-19,467.728181527354,449,NA,NA,NA
"460",2018-10-26,490.988677806902,498,NA,NA,NA
"461",2018-11-02,495.936463968438,474,NA,NA,NA
"462",2018-11-09,500.424016530386,470,NA,NA,NA
"463",2018-11-16,487.466721719724,504,NA,NA,NA
"464",2018-11-23,501.279455398379,523,NA,NA,NA
"465",2018-11-30,498.152814095037,513,NA,NA,NA
"466",2018-12-07,512.699257827615,517,NA,NA,NA
"467",2018-12-14,531.837905178998,518,NA,NA,NA
"468",2018-12-21,443.90163787134,496,NA,NA,NA
"469",2018-12-28,478.860046316723,342,NA,NA,NA
"470",2019-01-04,585.604707634484,506,NA,NA,NA
"471",2019-01-11,566.948221742874,567,NA,NA,NA
"472",2019-01-18,539.837096533146,542,NA,NA,NA
"473",2019-01-25,547.267504959585,578,NA,NA,NA
"474",2019-02-01,520.187656094547,562,NA,NA,NA
"475",2019-02-08,528.032009853399,518,NA,NA,NA
"476",2019-02-15,522.985458720805,573,NA,NA,NA
"477",2019-02-22,532.666423094914,545,NA,NA,NA
"478",2019-03-01,514.234120081967,519,NA,NA,NA
"479",2019-03-08,523.218150865644,503,NA,NA,NA
"480",2019-03-15,513.477496077985,523,NA,NA,NA
"481",2019-03-22,476.119578904539,475,NA,NA,NA
"482",2019-03-29,475.763691302631,494,NA,NA,NA
"483",2019-04-05,501.174744938165,507,NA,NA,NA
"484",2019-04-12,490.375238557028,482,NA,NA,NA
"485",2019-04-19,490.690914800147,456,NA,NA,NA
"486",2019-04-26,498.069478699666,483,NA,NA,NA
"487",2019-05-03,464.37536053542,513,NA,NA,NA
"488",2019-05-10,498.193095672343,470,NA,NA,NA
"489",2019-05-17,486.96193922551,479,NA,NA,NA
"490",2019-05-24,460.34521617431,511,NA,NA,NA
"491",2019-05-31,449.836666180568,426,NA,NA,NA
"492",2019-06-07,481.771327271948,466,NA,NA,NA
"493",2019-06-14,476.634578609973,476,NA,NA,NA
"494",2019-06-21,459.39898031148,436,NA,NA,NA
"495",2019-06-28,471.905799661596,476,NA,NA,NA
"496",2019-07-05,462.605197049345,475,NA,NA,NA
"497",2019-07-12,466.682125150433,442,NA,NA,NA
