"","Week.ended","signal","All.45.64","fit","upr","lwr"
"244",2014-09-05,1048.43472081195,1167,NA,NA,NA
"245",2014-09-12,1138.16299167379,1146,NA,NA,NA
"246",2014-09-19,1120.974782787,1137,NA,NA,NA
"247",2014-09-26,1123.75287589449,1097,NA,NA,NA
"248",2014-10-03,1111.78722524819,1113,NA,NA,NA
"249",2014-10-10,1155.71902436558,1158,NA,NA,NA
"250",2014-10-17,1133.94602702194,1158,NA,NA,NA
"251",2014-10-24,1138.8224487153,1122,NA,NA,NA
"252",2014-10-31,1154.73424484168,1119,NA,NA,NA
"253",2014-11-07,1163.12118333717,1153,NA,NA,NA
"254",2014-11-14,1190.32940477002,1156,NA,NA,NA
"255",2014-11-21,1172.20981445858,1092,NA,NA,NA
"256",2014-11-28,1185.75889024073,1224,NA,NA,NA
"257",2014-12-05,1214.02755219021,1194,NA,NA,NA
"258",2014-12-12,1221.3383283001,1202,NA,NA,NA
"259",2014-12-19,1269.18976926271,1258,NA,NA,NA
"260",2014-12-26,1062.46474019707,782,NA,NA,NA
"261",2015-01-02,1088.71918913097,1229,NA,NA,NA
"262",2015-01-09,1373.39803130652,1552,NA,NA,NA
"263",2015-01-16,1362.33767090413,1393,NA,NA,NA
"264",2015-01-23,1322.75828795915,1387,NA,NA,NA
"265",2015-01-30,1308.77108955195,1368,NA,NA,NA
"266",2015-02-06,1264.47752574862,1280,NA,NA,NA
"267",2015-02-13,1274.78768474944,1281,NA,NA,NA
"268",2015-02-20,1252.26659860619,1225,NA,NA,NA
"269",2015-02-27,1268.62103078918,1267,NA,NA,NA
"270",2015-03-06,1220.52432623926,1225,NA,NA,NA
"271",2015-03-13,1264.74049603886,1228,NA,NA,NA
"272",2015-03-20,1242.59345649936,1254,NA,NA,NA
"273",2015-03-27,1164.72243115281,1181,NA,NA,NA
"274",2015-04-03,1142.41717715271,976,NA,NA,NA
"275",2015-04-10,1205.06186705118,1133,NA,NA,NA
"276",2015-04-17,1202.75808944843,1342,NA,NA,NA
"277",2015-04-24,1174.96151240119,1274,NA,NA,NA
"278",2015-05-01,1210.95667611623,1162,NA,NA,NA
"279",2015-05-08,1131.85478647653,954,NA,NA,NA
"280",2015-05-15,1173.62689186801,1227,NA,NA,NA
"281",2015-05-22,1196.48676369167,1176,NA,NA,NA
"282",2015-05-29,1107.6897153108,1014,NA,NA,NA
"283",2015-06-05,1067.58967870956,1224,NA,NA,NA
"284",2015-06-12,1177.36074073801,1188,NA,NA,NA
"285",2015-06-19,1143.60943041328,1163,NA,NA,NA
"286",2015-06-26,1132.71734538227,1135,NA,NA,NA
"287",2015-07-03,1139.72046035964,1065,NA,NA,NA
"288",2015-07-10,1129.48069835549,1151,NA,NA,NA
"289",2015-07-17,1138.79568532353,1128,NA,NA,NA
"290",2015-07-24,1111.33337357923,1096,NA,NA,NA
"291",2015-07-31,1127.00330502412,1084,NA,NA,NA
"292",2015-08-07,1114.26366429906,1095,NA,NA,NA
"293",2015-08-14,1129.7645314224,1169,NA,NA,NA
"294",2015-08-21,1124.78289376427,1159,NA,NA,NA
"295",2015-08-28,1036.42930399302,1100,NA,NA,NA
"296",2015-09-04,1063.44203705229,981,NA,NA,NA
"297",2015-09-11,1153.52813014774,1177,NA,NA,NA
"298",2015-09-18,1136.66486633314,1098,NA,NA,NA
"299",2015-09-25,1139.88290743126,1156,NA,NA,NA
"300",2015-10-02,1128.26705732714,1133,NA,NA,NA
"301",2015-10-09,1172.5412547383,1196,NA,NA,NA
"302",2015-10-16,1151.06612283796,1133,NA,NA,NA
"303",2015-10-23,1156.32898058247,1158,NA,NA,NA
"304",2015-10-30,1172.58832448869,1137,NA,NA,NA
"305",2015-11-06,1181.32250392108,1275,NA,NA,NA
"306",2015-11-13,1208.65969726857,1258,NA,NA,NA
"307",2015-11-20,1190.49313727648,1172,NA,NA,NA
"308",2015-11-27,1203.86546485997,1219,NA,NA,NA
"309",2015-12-04,1232.00596737396,1216,NA,NA,NA
"310",2015-12-11,1239.18012741489,1196,NA,NA,NA
"311",2015-12-18,1286.94508710996,1255,NA,NA,NA
"312",2015-12-25,1080.17722129093,1010,NA,NA,NA
"313",2016-01-01,1105.94663852833,882,NA,NA,NA
"314",2016-01-08,1390.90635055545,1482,NA,NA,NA
"315",2016-01-15,1380.31087347558,1363,NA,NA,NA
"316",2016-01-22,1341.29725243924,1293,NA,NA,NA
"317",2016-01-29,1328.11246413195,1322,NA,NA,NA
"318",2016-02-05,1284.75871100068,1281,NA,NA,NA
"319",2016-02-12,1296.04922536525,1356,NA,NA,NA
"320",2016-02-19,1274.39549275323,1333,NA,NA,NA
"321",2016-02-26,1291.4367077471,1294,NA,NA,NA
"322",2016-03-04,1244.01798716684,1328,NA,NA,NA
"323",2016-03-11,1288.74495411841,1340,NA,NA,NA
"324",2016-03-18,1266.92367372266,1358,NA,NA,NA
"325",2016-03-25,1189.21087701093,1148,NA,NA,NA
"326",2016-04-01,1167.18473899159,1184,NA,NA,NA
"327",2016-04-08,1229.72324165361,1327,NA,NA,NA
"328",2016-04-15,1226.95718966187,1312,NA,NA,NA
"329",2016-04-22,1198.81230869883,1292,NA,NA,NA
"330",2016-04-29,1234.47147161786,1301,NA,NA,NA
"331",2016-05-06,1154.79073760445,1075,NA,NA,NA
"332",2016-05-13,1195.77778844514,1277,NA,NA,NA
"333",2016-05-20,1217.79404431232,1149,NA,NA,NA
"334",2016-05-27,1128.25496106414,1185,NA,NA,NA
"335",2016-06-03,1087.09655371439,963,NA,NA,NA
"336",2016-06-10,1196.39909798362,1181,NA,NA,NA
"337",2016-06-17,1162.23402364807,1195,NA,NA,NA
"338",2016-06-24,1150.90004865153,1161,NA,NA,NA
"339",2016-07-01,1157.4448353645,1192,NA,NA,NA
"340",2016-07-08,1146.51695909139,1176,NA,NA,NA
"341",2016-07-15,1155.1270855506,1153,NA,NA,NA
"342",2016-07-22,1126.94168486907,1115,NA,NA,NA
"343",2016-07-29,1141.88139529583,1074,NA,NA,NA
"344",2016-08-05,1128.46384747869,1171,NA,NA,NA
"345",2016-08-12,1143.15685416499,1183,NA,NA,NA
"346",2016-08-19,1137.3660782393,1078,NA,NA,NA
"347",2016-08-26,1048.40013796589,1104,NA,NA,NA
"348",2016-09-02,1074.81728168169,968,NA,NA,NA
"349",2016-09-09,1164.35904197029,1161,NA,NA,NA
"350",2016-09-16,1147.00786568985,1170,NA,NA,NA
"351",2016-09-23,1149.60834129262,1132,NA,NA,NA
"352",2016-09-30,1137.4458439121,1151,NA,NA,NA
"353",2016-10-07,1181.15484470079,1115,NA,NA,NA
"354",2016-10-14,1159.3029566357,1145,NA,NA,NA
"355",2016-10-21,1164.18114498755,1158,NA,NA,NA
"356",2016-10-28,1180.07233112011,1239,NA,NA,NA
"357",2016-11-04,1188.23960349248,1186,NA,NA,NA
"358",2016-11-11,1215.21158532808,1279,NA,NA,NA
"359",2016-11-18,1196.64943217296,1225,NA,NA,NA
"360",2016-11-25,1209.52766312721,1226,NA,NA,NA
"361",2016-12-02,1237.17125586753,1191,NA,NA,NA
"362",2016-12-09,1243.91193804029,1266,NA,NA,NA
"363",2016-12-16,1291.10617318971,1219,NA,NA,NA
"364",2016-12-23,1083.85203400535,1253,NA,NA,NA
"365",2016-12-30,1108.63192220093,849,NA,NA,NA
"366",2017-01-06,1392.67714459925,1232,NA,NA,NA
"367",2017-01-13,1381.69660432793,1372,NA,NA,NA
"368",2017-01-20,1342.28190872994,1374,NA,NA,NA
"369",2017-01-27,1328.52778870269,1273,NA,NA,NA
"370",2017-02-03,1284.70861494781,1239,NA,NA,NA
"371",2017-02-10,1295.62192141525,1342,NA,NA,NA
"372",2017-02-17,1273.61952172294,1316,NA,NA,NA
"373",2017-02-24,1290.34618570581,1298,NA,NA,NA
"374",2017-03-03,1242.60220970796,1252,NA,NA,NA
"375",2017-03-10,1287.16075777801,1240,NA,NA,NA
"376",2017-03-17,1265.37800835172,1260,NA,NA,NA
"377",2017-03-24,1187.90656786146,1256,NA,NA,NA
"378",2017-03-31,1165.89193974166,1202,NA,NA,NA
"379",2017-04-07,1228.40138318952,1181,NA,NA,NA
"380",2017-04-14,1225.91050279531,1003,NA,NA,NA
"381",2017-04-21,1198.6883610957,1130,NA,NA,NA
"382",2017-04-28,1235.61065804889,1315,NA,NA,NA
"383",2017-05-05,1157.16601420724,1035,NA,NA,NA
"384",2017-05-12,1199.47826242454,1275,NA,NA,NA
"385",2017-05-19,1222.8317026887,1320,NA,NA,NA
"386",2017-05-26,1134.28081637214,1187,NA,NA,NA
"387",2017-06-02,1094.11907156751,995,NA,NA,NA
"388",2017-06-09,1204.36575545348,1227,NA,NA,NA
"389",2017-06-16,1171.06484379725,1188,NA,NA,NA
"390",2017-06-23,1160.62832070544,1175,NA,NA,NA
"391",2017-06-30,1168.06157668591,1121,NA,NA,NA
"392",2017-07-07,1158.19379427539,1202,NA,NA,NA
"393",2017-07-14,1167.83389568627,1144,NA,NA,NA
"394",2017-07-21,1140.72411527917,1210,NA,NA,NA
"395",2017-07-28,1156.56866076804,1184,NA,NA,NA
"396",2017-08-04,1143.85552333044,1131,NA,NA,NA
"397",2017-08-11,1159.36941863086,1141,NA,NA,NA
"398",2017-08-18,1154.52194134991,1146,NA,NA,NA
"399",2017-08-25,1066.39238410241,1095,NA,NA,NA
"400",2017-09-01,1093.70267044072,997,NA,NA,NA
"401",2017-09-08,1184.11630423435,1190,NA,NA,NA
"402",2017-09-15,1167.61756572682,1207,NA,NA,NA
"403",2017-09-22,1171.0360133967,1157,NA,NA,NA
"404",2017-09-29,1159.6839761523,1160,NA,NA,NA
"405",2017-10-06,1204.23127436943,1171,NA,NA,NA
"406",2017-10-13,1183.1484516814,1185,NA,NA,NA
"407",2017-10-20,1188.76173553689,1165,NA,NA,NA
"408",2017-10-27,1205.42498583523,1166,NA,NA,NA
"409",2017-11-03,1214.57113943406,1243,NA,NA,NA
"410",2017-11-10,1242.4575125074,1251,NA,NA,NA
"411",2017-11-17,1224.92592234266,1242,NA,NA,NA
"412",2017-11-24,1238.85842861674,1308,NA,NA,NA
"413",2017-12-01,1267.44554322239,1216,NA,NA,NA
"414",2017-12-08,1275.14083809083,1224,NA,NA,NA
"415",2017-12-15,1323.44367248474,1282,NA,NA,NA
"416",2017-12-22,1117.23365509595,1397,NA,NA,NA
"417",2017-12-29,1142.82505552461,895,NA,NA,NA
"418",2018-01-05,1427.65696254492,1290,NA,NA,NA
"419",2018-01-12,1417.41469979969,1561,NA,NA,NA
"420",2018-01-19,1378.41595882718,1507,NA,NA,NA
"421",2018-01-26,1364.87410262422,1459,NA,NA,NA
"422",2018-02-02,1320.95249925128,1404,NA,NA,NA
"423",2018-02-09,1331.49262630271,1347,NA,NA,NA
"424",2018-02-16,1309.18196245737,1377,NA,NA,NA
"425",2018-02-23,1325.54687190352,1378,NA,NA,NA
"426",2018-03-02,1277.3469368716,1229,NA,NA,NA
"427",2018-03-09,1321.5709521647,1362,NA,NA,NA
"428",2018-03-16,1299.26948514008,1316,NA,NA,NA
"429",2018-03-23,1221.23283700198,1349,NA,NA,NA
"430",2018-03-30,1198.52751864669,1065,NA,NA,NA
"431",2018-04-06,1260.70298344877,1229,NA,NA,NA
"432",2018-04-13,1257.8451136385,1382,NA,NA,NA
"433",2018-04-20,1229.52616954668,1386,NA,NA,NA
"434",2018-04-27,1264.87819053679,1213,NA,NA,NA
"435",2018-05-04,1185.13930156529,1363,NA,NA,NA
"436",2018-05-11,1225.52640513088,1115,NA,NA,NA
"437",2018-05-18,1247.34592485549,1330,NA,NA,NA
"438",2018-05-25,1157.29163866784,1258,NA,NA,NA
"439",2018-06-01,1115.52558181333,998,NA,NA,NA
"440",2018-06-08,1224.20665906471,1195,NA,NA,NA
"441",2018-06-15,1189.44915240494,1199,NA,NA,NA
"442",2018-06-22,1177.57156211618,1161,NA,NA,NA
"443",2018-06-29,1183.62881869331,1184,NA,NA,NA
"444",2018-07-06,1172.28529474624,1150,NA,NA,NA
"445",2018-07-13,1180.58863256583,1140,NA,NA,NA
"446",2018-07-20,1152.17732061525,1166,NA,NA,NA
"447",2018-07-27,1166.8369421801,1193,NA,NA,NA
"448",2018-08-03,1152.94154777479,1155,NA,NA,NA
"449",2018-08-10,1167.24182483315,1175,NA,NA,NA
"450",2018-08-17,1161.12578791414,1130,NA,NA,NA
"451",2018-08-24,1071.77520264955,1083,NA,NA,NA
"452",2018-08-31,1097.90101375572,1017,NA,NA,NA
"453",2018-09-07,1187.09694441709,1196,NA,NA,NA
"454",2018-09-14,1169.37415363375,1180,NA,NA,NA
"455",2018-09-21,1171.62901870201,1171,NA,NA,NA
"456",2018-09-28,1159.08520647782,1083,NA,NA,NA
"457",2018-10-05,1202.60138707549,1200,NA,NA,NA
"458",2018-10-12,1180.42303789895,1212,NA,NA,NA
"459",2018-10-19,1184.87828833386,1209,NA,NA,NA
"460",2018-10-26,1200.28281536412,1200,NA,NA,NA
"461",2018-11-02,1208.08793710168,1151,NA,NA,NA
"462",2018-11-09,1234.81310399089,1157,NA,NA,NA
"463",2018-11-16,1216.30189714416,1238,NA,NA,NA
"464",2018-11-23,1229.24506328443,1223,NA,NA,NA
"465",2018-11-30,1257.00136161351,1246,NA,NA,NA
