"","Week.ended","signal","Female.15.44","fit","upr","lwr"
"490",2019-05-24,100.383749066443,116,NA,NA,NA
"491",2019-05-31,95.8691917790102,92,NA,NA,NA
"492",2019-06-07,100.958859684971,107,NA,NA,NA
"493",2019-06-14,97.2419306095462,100,NA,NA,NA
"494",2019-06-21,100.921989696707,83,NA,NA,NA
"495",2019-06-28,93.9216197632285,87,NA,NA,NA
"496",2019-07-05,96.2288083028774,85,NA,NA,NA
"497",2019-07-12,103.048258805583,85,NA,NA,NA
"498",2019-07-19,96.3874181746891,99,NA,NA,NA
"499",2019-07-26,104.023724580154,102,NA,NA,NA
"500",2019-08-02,93.3622409116755,101,NA,NA,NA
"501",2019-08-09,96.3924167392667,89,NA,NA,NA
"502",2019-08-16,94.3306651546612,80,NA,NA,NA
"503",2019-08-23,90.7845627896298,95,NA,NA,NA
"504",2019-08-30,87.8338571279757,86,NA,NA,NA
"505",2019-09-06,95.3851540553539,85,NA,NA,NA
"506",2019-09-13,102.447791667507,119,NA,NA,NA
"507",2019-09-20,100.892354114281,99,NA,NA,NA
"508",2019-09-27,95.5389830293419,95,NA,NA,NA
"509",2019-10-04,100.786200518882,107,NA,NA,NA
"510",2019-10-11,94.0266324816203,94,NA,NA,NA
"511",2019-10-18,102.467093527277,110,NA,NA,NA
"512",2019-10-25,101.199328569036,95,NA,NA,NA
"513",2019-11-01,101.738333335225,113,NA,NA,NA
"514",2019-11-08,105.065040256721,115,NA,NA,NA
"515",2019-11-15,98.9808981098165,99,NA,NA,NA
"516",2019-11-22,103.896735103471,115,NA,NA,NA
"517",2019-11-29,106.800447228637,103,NA,NA,NA
"518",2019-12-06,107.308309477508,111,NA,NA,NA
"519",2019-12-13,113.012140366008,128,NA,NA,NA
"520",2019-12-20,99.4996043724525,139,NA,NA,NA
"521",2019-12-27,82.5256782901132,68.5,NA,NA,NA
"522",2020-01-03,99.758050941127,68.5,NA,NA,NA
"523",2020-01-10,109.615466765269,99,NA,NA,NA
"524",2020-01-17,106.984474777804,107,NA,NA,NA
"525",2020-01-24,104.353465836653,100,NA,NA,NA
"526",2020-01-31,105.181756375213,113,NA,NA,NA
"527",2020-02-07,110.001509319052,97,NA,NA,NA
"528",2020-02-14,108.108187304664,102,NA,NA,NA
"529",2020-02-21,106.221535487597,119,NA,NA,NA
"530",2020-02-28,104.230020377579,112,NA,NA,NA
"531",2020-03-06,NA,NA,104.353022415336,129.551855232792,79.1541895978806
"532",2020-03-13,NA,NA,102.953022415336,128.1651563147,77.7408885159724
"533",2020-03-20,NA,NA,91.5530224153365,116.7784503831,66.3275944475725
"534",2020-03-27,NA,NA,97.953022415336,123.191737449074,72.7143073815979
"535",2020-04-03,NA,NA,102.853022415336,128.105017523676,77.6010273069964
"536",2020-04-10,NA,NA,100.853022415336,126.11829061793,75.5877542127417
"537",2020-04-17,NA,NA,103.253022415336,128.531556742832,77.9744880878401
"538",2020-04-24,NA,NA,105.353022415337,130.644815909349,80.0612289213237
"539",2020-05-01,NA,NA,95.9530224153361,121.258068128418,70.6479767022539
"540",2020-05-08,NA,NA,103.753022415336,129.07131341095,78.4347314197224
"541",2020-05-15,NA,NA,104.053022415336,129.384551767824,78.7214930628483
"542",2020-05-22,NA,NA,100.153022415337,125.497783209894,74.808261620779
"543",2020-05-29,NA,NA,95.6530224153362,121.011007747983,70.2950370826893
"544",2020-06-05,NA,NA,100.753022415336,126.124225392888,75.3818194377848
"545",2020-06-12,NA,NA,97.0530224153361,122.437436155376,71.6686086752966
"546",2020-06-19,NA,NA,100.753022415336,126.150640046187,75.3554047844856
"547",2020-06-26,NA,NA,93.7530224153368,119.163837076034,68.3422077546399
"548",2020-07-03,NA,NA,96.053022415336,121.477027255598,70.6290175750739
"549",2020-07-10,NA,NA,102.853022415337,128.29021059554,77.4158342351334
"550",2020-07-17,NA,NA,96.1530224153362,121.603387106485,70.7026577241878
"551",2020-07-24,NA,NA,103.753022415336,129.216556799035,78.2894880316367
"552",2020-07-31,NA,NA,93.0530224153368,118.529719683767,67.5763251469068
"553",2020-08-07,NA,NA,96.0530224153364,121.542875771223,70.5631690594495
"554",2020-08-14,NA,NA,93.9530224153363,119.456025071926,68.4500197587469
"555",2020-08-21,NA,NA,90.3530224153364,115.869167596366,64.8368772343065
"556",2020-08-28,NA,NA,87.3530224153363,112.88230335501,61.8237414756627
"557",2020-09-04,NA,NA,94.8530224153363,120.395432358295,69.3106124723773
"558",2020-09-11,NA,NA,101.853022415337,127.408554616634,76.2974902140393
"559",2020-09-18,NA,NA,100.253022415336,125.82167014041,74.6843746902618
"560",2020-09-25,NA,NA,94.853022415336,120.434778939983,69.2712658906887
"561",2020-10-02,NA,NA,100.053022415337,125.647881025685,74.4581638049886
"562",2020-10-09,NA,NA,93.253022415336,118.860976407819,67.6450684228533
"563",2020-10-16,NA,NA,101.653022415336,127.274065096666,76.031979734007
"564",2020-10-23,NA,NA,100.353022415336,125.987147102477,74.7188977281955
"565",2020-10-30,NA,NA,100.853022415337,126.500222435481,75.2058223951925
"566",2020-11-06,NA,NA,104.153022415337,129.813291105876,78.4927537247977
"567",2020-11-13,NA,NA,98.0530224153359,123.726353123837,72.379691706835
"568",2020-11-20,NA,NA,102.953022415336,128.639408499514,77.2666363311585
"569",2020-11-27,NA,NA,105.853022415336,131.552457243029,80.1535875876436
"570",2020-12-04,NA,NA,106.353022415336,132.06549936448,80.6405454661933
"571",2020-12-11,NA,NA,112.053022415336,137.778534873937,86.327509956736
"572",2020-12-18,NA,NA,98.5530224153365,124.291563781447,72.8144810492257
"573",2020-12-25,NA,NA,81.6347671257934,107.303855306609,55.9656789449777
"574",2021-01-01,NA,NA,98.9074943985206,124.589532225395,73.2254565716464
"575",2021-01-08,NA,NA,108.771130762157,134.466111708784,83.076149815531
"576",2021-01-15,NA,NA,106.134767125793,131.842684675723,80.4268495758635
"577",2021-01-22,NA,NA,103.49840348943,129.219251136047,77.7775558428128
"578",2021-01-29,NA,NA,104.316585307612,130.050356554108,78.5828140611157
"579",2021-02-05,NA,NA,109.134767125793,134.881455485144,83.3880787664432
"580",2021-02-12,NA,NA,107.225676216703,132.98527521164,81.4660772217648
"581",2021-02-19,NA,NA,105.316585307612,131.089088470605,79.5440821446184
"582",2021-02-26,NA,NA,103.316585307612,129.101986180839,77.5311844343852
"583",2021-03-05,NA,NA,103.439587345369,129.414007738836,77.4651669519027
"584",2021-03-12,NA,NA,102.03958734537,128.029257369698,76.0499173210418
"585",2021-03-19,NA,NA,90.6395873453699,116.644498057971,64.6346766327686
"586",2021-03-26,NA,NA,97.0395873453694,123.05972981937,71.0194448713689
"587",2021-04-02,NA,NA,101.93958734537,127.974952669563,75.9042220211767
"588",2021-04-09,NA,NA,99.9395873453693,125.990166624171,73.889008066568
"589",2021-04-16,NA,NA,102.33958734537,128.405371698771,76.2738029919683
"590",2021-04-23,NA,NA,104.43958734537,130.520567908894,78.3586067818456
"591",2021-04-30,NA,NA,95.0395873453695,121.135755270026,68.9434194207134
"592",2021-05-07,NA,NA,102.839587345369,128.950933797607,76.7282408931321
"593",2021-05-14,NA,NA,103.13958734537,129.266103507033,77.0130711837058
"594",2021-05-21,NA,NA,99.2395873453701,125.381264413657,73.0979102770833
"595",2021-05-28,NA,NA,94.7395873453696,120.896416532783,68.5827581579565
"596",2021-06-04,NA,NA,99.8395873453698,126.011559879675,73.6676148110647
"597",2021-06-11,NA,NA,96.1395873453696,122.326694469551,69.9524802211886
"598",2021-06-18,NA,NA,99.8395873453697,126.041820317585,73.6373543731544
"599",2021-06-25,NA,NA,92.8395873453703,119.056937438909,66.6222372518319
"600",2021-07-02,NA,NA,95.1395873453694,121.372045848607,68.907128842132
"601",2021-07-09,NA,NA,101.93958734537,128.187145561726,75.6920291290141
"602",2021-07-16,NA,NA,95.2395873453696,121.502236593263,68.9769380974757
"603",2021-07-23,NA,NA,102.839587345369,129.117318958178,76.5618557325605
"604",2021-07-30,NA,NA,92.1395873453704,118.432392671385,65.8467820193553
"605",2021-08-06,NA,NA,95.1395873453698,121.447457747754,68.8317169429857
"606",2021-08-13,NA,NA,93.0395873453698,119.362514202115,66.7166604886246
"607",2021-08-20,NA,NA,89.4395873453698,115.777562049254,63.1016126414852
"608",2021-08-27,NA,NA,86.4395873453698,112.792601303917,60.0865733868226
"609",2021-09-03,NA,NA,93.9395873453697,120.307631980805,67.5715427099347
"610",2021-09-10,NA,NA,100.93958734537,127.322654094579,74.5565205961615
"611",2021-09-17,NA,NA,99.3395873453696,125.737667659857,72.9415070308823
"612",2021-09-24,NA,NA,93.9395873453694,120.352672691217,67.5265019995216
"613",2021-10-01,NA,NA,99.1395873453704,125.567669203196,72.7115054875445
"614",2021-10-08,NA,NA,92.3395873453694,118.782657210286,65.8965174804527
"615",2021-10-15,NA,NA,100.73958734537,127.197636726943,74.2815379637963
"616",2021-10-22,NA,NA,99.4395873453699,125.912607767579,72.966566923161
"617",2021-10-29,NA,NA,99.93958734537,126.427570346565,73.4516043441749
"618",2021-11-05,NA,NA,103.23958734537,129.742524478234,76.7366502125068
"619",2021-11-12,NA,NA,97.1395873453693,123.657470176874,70.6217045138642
"620",2021-11-19,NA,NA,102.03958734537,128.57240745674,75.5067672339992
"621",2021-11-26,NA,NA,104.93958734537,131.48733633204,78.3918383586995
"622",2021-12-03,NA,NA,105.43958734537,132.002256816945,78.8769178737943
"623",2021-12-10,NA,NA,111.13958734537,137.717168925587,84.562005765153
"624",2021-12-17,NA,NA,97.6395873453699,124.232072672056,71.0471020186841
"625",2021-12-24,NA,NA,80.7213320558269,107.256358310002,54.186305801652
"626",2021-12-31,NA,NA,97.9940593285539,124.543700136557,71.4444185205505
"627",2022-01-07,NA,NA,107.857695692191,134.421943013699,81.2934483706827
"628",2022-01-14,NA,NA,105.221332055827,131.800177863772,78.642486247882
"629",2022-01-21,NA,NA,102.584968419464,129.178404699996,75.9915321389308
"630",2022-01-28,NA,NA,103.403150237645,130.011168990101,76.7951314851903
"631",2022-02-04,NA,NA,108.221332055827,134.843925292686,81.5987388189677
"632",2022-02-11,NA,NA,106.312241146736,132.949400893592,79.6750813998803
"633",2022-02-18,NA,NA,104.403150237645,131.054868533165,77.751431942125
"634",2022-02-25,NA,NA,102.403150237645,129.069419133537,75.7368813417535
