"","Week.ended","signal","Male.75.84","fit","upr","lwr"
"564",2020-10-23,NA,NA,1471.52287898113,1781.37301483354,1161.67274312871
"565",2020-10-30,NA,NA,1516.72287898113,1828.9377943894,1204.50796357286
"566",2020-11-06,NA,NA,1551.62287898113,1866.18479676367,1237.06096119858
"567",2020-11-13,NA,NA,1531.82287898112,1848.71441694746,1214.93134101479
"568",2020-11-20,NA,NA,1551.52287898113,1870.72703551783,1232.31872244443
"569",2020-11-27,NA,NA,1607.82287898113,1929.32301936359,1286.32273859867
"570",2020-12-04,NA,NA,1641.42287898113,1965.20272236484,1317.64303559742
"571",2020-12-11,NA,NA,1674.12287898113,2000.16648602966,1348.0792719326
"572",2020-12-18,NA,NA,1587.82287898113,1916.11464009135,1259.5311178709
"573",2020-12-25,NA,NA,1558.18852024529,1888.37065955456,1228.00638093602
"574",2021-01-01,NA,NA,1757.09761115439,2089.48162765279,1424.71359465599
"575",2021-01-08,NA,NA,1854.87033842712,2189.44174146147,1520.29893539277
"576",2021-01-15,NA,NA,1808.7794293362,2145.52401063357,1472.03484803884
"577",2021-01-22,NA,NA,1744.14306569985,2083.0468903137,1405.23924108599
"578",2021-01-29,NA,NA,1710.32488388166,2051.37428153934,1369.27548622399
"579",2021-02-05,NA,NA,1673.14306569984,2016.32462252862,1329.96150887106
"580",2021-02-12,NA,NA,1658.96124751802,2004.26179812892,1313.66069690713
"581",2021-02-19,NA,NA,1664.59761115439,2012.0042310639,1317.19099124487
"582",2021-02-26,NA,NA,1619.6885202453,1969.18851861685,1270.18852187375
"583",2021-03-05,NA,NA,1645.97241833449,2000.26719529081,1291.67764137817
"584",2021-03-12,NA,NA,1603.47241833449,1960.21223771743,1246.73259895156
"585",2021-03-19,NA,NA,1513.97241833449,1873.1406358708,1154.80420079818
"586",2021-03-26,NA,NA,1526.97241833449,1888.55272510334,1165.39211156564
"587",2021-04-02,NA,NA,1594.87241833449,1958.84882965519,1230.89600701378
"588",2021-04-09,NA,NA,1587.97241833449,1954.32926316306,1221.61557350592
"589",2021-04-16,NA,NA,1548.67241833449,1917.39432913935,1179.95050752963
"590",2021-04-23,NA,NA,1569.07241833449,1940.14432142395,1198.00051524504
"591",2021-04-30,NA,NA,1486.2724183345,1859.6795246103,1112.86531205869
"592",2021-05-07,NA,NA,1501.87241833449,1877.60021444773,1126.14462222124
"593",2021-05-14,NA,NA,1528.27241833449,1906.30665822152,1150.23817844747
"594",2021-05-21,NA,NA,1391.6724183345,1771.99911511215,1011.34572155684
"595",2021-05-28,NA,NA,1345.07241833449,1727.67783653534,962.467000133642
"596",2021-06-04,NA,NA,1506.27241833449,1891.14306646382,1121.40177020517
"597",2021-06-11,NA,NA,1421.07241833449,1808.19504173221,1033.94979493677
"598",2021-06-18,NA,NA,1412.57241833449,1801.93399232604,1023.21084434295
"599",2021-06-25,NA,NA,1395.4724183345,1787.06014165587,1003.88469501312
"600",2021-07-02,NA,NA,1394.77241833449,1788.57370681748,1000.9711298515
"601",2021-07-09,NA,NA,1389.77241833449,1785.77489883898,993.769937830006
"602",2021-07-16,NA,NA,1367.27241833449,1765.46392291557,969.080913753404
"603",2021-07-23,NA,NA,1369.27241833449,1769.64097863286,968.903858036119
"604",2021-07-30,NA,NA,1379.5724183345,1782.10626017917,977.038576489819
"605",2021-08-06,NA,NA,1387.37241833449,1792.05995654771,982.68488012127
"606",2021-08-13,NA,NA,1378.87241833449,1785.70225172914,972.042584939837
"607",2021-08-20,NA,NA,1331.57241833449,1740.53332489497,922.611511774018
"608",2021-08-27,NA,NA,1328.47241833449,1739.55335057242,917.391486096559
"609",2021-09-03,NA,NA,1399.87241833449,1813.06249881132,986.682337857657
"610",2021-09-10,NA,NA,1397.07241833449,1812.3609353432,981.783901325782
"611",2021-09-17,NA,NA,1410.87241833449,1828.24882173331,993.496014935661
"612",2021-09-24,NA,NA,1438.97241833449,1858.42631552581,1019.51852114318
"613",2021-10-01,NA,NA,1440.37241833449,1861.89357038244,1018.85126628655
"614",2021-10-08,NA,NA,1482.77241833449,1906.35073621522,1059.19410045376
"615",2021-10-15,NA,NA,1497.87241833449,1923.49795931331,1072.24687735567
"616",2021-10-22,NA,NA,1469.37241833449,1897.03538246437,1041.70945420461
"617",2021-10-29,NA,NA,1514.57241833449,1944.26314507082,1084.88169159816
"618",2021-11-05,NA,NA,1549.47241833449,1981.18138326114,1117.76345340784
"619",2021-11-12,NA,NA,1529.67241833449,1963.3902299965,1095.95460667247
"620",2021-11-19,NA,NA,1549.37241833449,1985.089815173,1113.65502149598
"621",2021-11-26,NA,NA,1605.67241833449,2043.38026571967,1167.96457094931
"622",2021-12-03,NA,NA,1639.27241833449,2078.96170569252,1199.58313097646
"623",2021-12-10,NA,NA,1671.97241833449,2113.63425636474,1230.31058030424
"624",2021-12-17,NA,NA,1585.67241833449,2029.29803631332,1142.04680035566
"625",2021-12-24,NA,NA,1556.03805959865,2001.49669482942,1110.57942436788
"626",2021-12-31,NA,NA,1754.94715050775,2202.31213932994,1307.58216168555
"627",2022-01-07,NA,NA,1852.71987778048,2301.98313105867,1403.45662450229
"628",2022-01-14,NA,NA,1806.62896868956,2257.78249939539,1355.47543798374
"629",2022-01-21,NA,NA,1741.99260505321,2195.02852613514,1288.95668397127
"630",2022-01-28,NA,NA,1708.17442323502,2163.08494554988,1253.26390092016
"631",2022-02-04,NA,NA,1670.9926050532,2127.77003535707,1214.21517474934
"632",2022-02-11,NA,NA,1656.81078687138,2115.44752586776,1198.17404787501
"633",2022-02-18,NA,NA,1662.44715050775,2122.93569095089,1201.95861006461
"634",2022-02-25,NA,NA,1617.53805959866,2079.87098445009,1155.20513474723
