"","Week.ended","signal","All.01.14","fit","upr","lwr"
"70",2011-05-06,20.9420646140036,19,NA,NA,NA
"71",2011-05-13,20.6420616467702,19,NA,NA,NA
"72",2011-05-20,21.8420587874314,20,NA,NA,NA
"73",2011-05-27,21.8420560491279,21,NA,NA,NA
"74",2011-06-03,20.7420533661531,17,NA,NA,NA
"75",2011-06-10,19.842050929056,23,NA,NA,NA
"76",2011-06-17,20.2420482844608,18,NA,NA,NA
"77",2011-06-24,20.242045787183,19,NA,NA,NA
"78",2011-07-01,19.0420433715157,10,NA,NA,NA
"79",2011-07-08,20.1420415499709,21,NA,NA,NA
"80",2011-07-15,23.4420396720522,13,NA,NA,NA
"81",2011-07-22,20.9420384802449,21,NA,NA,NA
"82",2011-07-29,18.1420372846293,25,NA,NA,NA
"83",2011-08-05,17.9420356383998,19,NA,NA,NA
"84",2011-08-12,19.7420339226552,12,NA,NA,NA
"85",2011-08-19,17.4420327156136,10,NA,NA,NA
"86",2011-08-26,18.5420319975627,12,NA,NA,NA
"87",2011-09-02,15.4420317093667,17,NA,NA,NA
"88",2011-09-09,17.9420313188022,17,NA,NA,NA
"89",2011-09-16,21.5420309901351,27,NA,NA,NA
"90",2011-09-23,17.9420303028431,20,NA,NA,NA
"91",2011-09-30,19.6420294803292,22,NA,NA,NA
"92",2011-10-07,19.1420285028809,16,NA,NA,NA
"93",2011-10-14,19.5420277318846,18,NA,NA,NA
"94",2011-10-21,19.9420270622099,16,NA,NA,NA
"95",2011-10-28,21.6420266515522,17,NA,NA,NA
"96",2011-11-04,20.8420265459068,20,NA,NA,NA
"97",2011-11-11,22.2420264955878,30,NA,NA,NA
"98",2011-11-18,17.9420259355188,15,NA,NA,NA
"99",2011-11-25,20.8420255687604,16,NA,NA,NA
"100",2011-12-02,22.2420255201549,22,NA,NA,NA
"101",2011-12-09,23.9420254874523,21,NA,NA,NA
"102",2011-12-16,21.9420256480603,12,NA,NA,NA
"103",2011-12-23,26.1420264619252,25,NA,NA,NA
"104",2011-12-30,20.4420273508287,22,NA,NA,NA
"105",2012-01-06,18.4230208185463,19,NA,NA,NA
"106",2012-01-13,23.1502942944422,17,NA,NA,NA
"107",2012-01-20,20.4230227199076,17,NA,NA,NA
"108",2012-01-27,22.9684786430158,28,NA,NA,NA
"109",2012-02-03,21.6957524173377,26,NA,NA,NA
"110",2012-02-10,21.0593895452058,18,NA,NA,NA
"111",2012-02-17,21.7866632377322,16,NA,NA,NA
"112",2012-02-24,20.4230282195719,14,NA,NA,NA
"113",2012-03-02,24.1503027143562,22,NA,NA,NA
"114",2012-03-09,21.3321228049749,16,NA,NA,NA
"115",2012-03-16,23.2585699658931,18,NA,NA,NA
"116",2012-03-23,21.9585725705725,34,NA,NA,NA
"117",2012-03-30,21.3585743840504,21,NA,NA,NA
"118",2012-04-06,20.4585762210887,23,NA,NA,NA
"119",2012-04-13,21.5585778911387,26,NA,NA,NA
"120",2012-04-20,22.7585792693581,18,NA,NA,NA
"121",2012-04-27,21.1585809602474,21,NA,NA,NA
"122",2012-05-04,20.5585826615567,25,NA,NA,NA
"123",2012-05-11,20.2585840710353,16,NA,NA,NA
"124",2012-05-18,21.4585857603312,23,NA,NA,NA
"125",2012-05-25,21.458587348346,26,NA,NA,NA
"126",2012-06-01,20.3585886379597,23,NA,NA,NA
"127",2012-06-08,19.4585897540153,9,NA,NA,NA
"128",2012-06-15,19.8585915572696,16,NA,NA,NA
"129",2012-06-22,19.8585936140589,17,NA,NA,NA
"130",2012-06-29,18.6585958586767,16,NA,NA,NA
"131",2012-07-06,19.758598277982,17,NA,NA,NA
"132",2012-07-13,23.0586008785454,16,NA,NA,NA
"133",2012-07-20,20.5586039429057,26,NA,NA,NA
"134",2012-07-27,17.7586066497304,15,NA,NA,NA
"135",2012-08-03,17.5586095378135,13,NA,NA,NA
"136",2012-08-10,19.3586127254277,38,NA,NA,NA
"137",2012-08-17,17.0586146881791,14,NA,NA,NA
"138",2012-08-24,18.1586168519017,19,NA,NA,NA
"139",2012-08-31,15.0586189603399,13,NA,NA,NA
"140",2012-09-07,17.5586212040431,20,NA,NA,NA
"141",2012-09-14,21.1586232873315,19,NA,NA,NA
"142",2012-09-21,17.5586255124556,15,NA,NA,NA
"143",2012-09-28,19.2586279056986,16,NA,NA,NA
"144",2012-10-05,18.758630513055,16,NA,NA,NA
"145",2012-10-12,19.1586333016716,11,NA,NA,NA
"146",2012-10-19,19.5586366263645,24,NA,NA,NA
"147",2012-10-26,21.2586396592303,31,NA,NA,NA
"148",2012-11-02,20.4586420520244,21,NA,NA,NA
"149",2012-11-09,21.8586444092475,25,NA,NA,NA
"150",2012-11-16,17.5586465600628,19,NA,NA,NA
"151",2012-11-23,20.4586486161717,18,NA,NA,NA
"152",2012-11-30,21.8586508338299,19,NA,NA,NA
"153",2012-12-07,23.5586532393206,32,NA,NA,NA
"154",2012-12-14,21.5586550901587,23,NA,NA,NA
"155",2012-12-21,25.758656846291,23,NA,NA,NA
"156",2012-12-28,20.0586587836852,15,NA,NA,NA
"157",2013-01-04,18.03965373465,24,NA,NA,NA
"158",2013-01-11,22.7669283400702,27,NA,NA,NA
"159",2013-01-18,20.039657212804,11,NA,NA,NA
"160",2013-01-25,22.5851139522306,20,NA,NA,NA
"161",2013-02-01,21.3123890433343,24,NA,NA,NA
"162",2013-02-08,20.676027594208,21,NA,NA,NA
"163",2013-02-15,21.4033024874308,31,NA,NA,NA
"164",2013-02-22,20.039667659178,22,NA,NA,NA
"165",2013-03-01,23.7669417930274,25,NA,NA,NA
"166",2013-03-08,20.948761300402,24,NA,NA,NA
"167",2013-03-15,22.8752073272336,27,NA,NA,NA
"168",2013-03-22,21.5752081812773,15,NA,NA,NA
"169",2013-03-29,20.9752094673559,22,NA,NA,NA
"170",2013-04-05,20.0752106860987,21,NA,NA,NA
"171",2013-04-12,21.1752118440768,20,NA,NA,NA
"172",2013-04-19,22.3752130792744,24,NA,NA,NA
"173",2013-04-26,20.7752142077123,17,NA,NA,NA
"174",2013-05-03,20.1752155842071,23,NA,NA,NA
"175",2013-05-10,19.8752167750946,17,NA,NA,NA
"176",2013-05-17,21.0752181549031,20,NA,NA,NA
"177",2013-05-24,21.0752196053605,24,NA,NA,NA
"178",2013-05-31,19.9752208636404,17,NA,NA,NA
"179",2013-06-07,19.075222317412,19,NA,NA,NA
"180",2013-06-14,19.4752237761263,20,NA,NA,NA
"181",2013-06-21,19.4752252003593,24,NA,NA,NA
"182",2013-06-28,18.2752263272845,20,NA,NA,NA
"183",2013-07-05,19.3752273408809,16,NA,NA,NA
"184",2013-07-12,22.6752285762518,26,NA,NA,NA
"185",2013-07-19,20.1752295931633,17,NA,NA,NA
"186",2013-07-26,17.3752308187086,14,NA,NA,NA
"187",2013-08-02,17.1752322660287,20,NA,NA,NA
"188",2013-08-09,18.9752335277429,11,NA,NA,NA
"189",2013-08-16,16.6752353134829,22,NA,NA,NA
"190",2013-08-23,17.7752367493504,20,NA,NA,NA
"191",2013-08-30,14.6752380390363,15,NA,NA,NA
"192",2013-09-06,17.1752393073833,23,NA,NA,NA
"193",2013-09-13,20.7752401930048,19,NA,NA,NA
"194",2013-09-20,17.1752411952712,18,NA,NA,NA
"195",2013-09-27,18.8752421433456,18,NA,NA,NA
"196",2013-10-04,18.3752431489294,16,NA,NA,NA
"197",2013-10-11,18.7752443105822,18,NA,NA,NA
"198",2013-10-18,19.1752455231737,18,NA,NA,NA
"199",2013-10-25,20.8752468129866,25,NA,NA,NA
"200",2013-11-01,20.075247831776,15,NA,NA,NA
"201",2013-11-08,21.4752491840427,16,NA,NA,NA
"202",2013-11-15,17.1752508960697,29,NA,NA,NA
"203",2013-11-22,20.0752518311323,18,NA,NA,NA
"204",2013-11-29,21.4752529025525,23,NA,NA,NA
"205",2013-12-06,23.1752538737869,23,NA,NA,NA
"206",2013-12-13,21.1752548565366,19,NA,NA,NA
"207",2013-12-20,25.3752559822149,27,NA,NA,NA
"208",2013-12-27,19.6752570011368,13,NA,NA,NA
"209",2014-01-03,17.6562511398502,16,NA,NA,NA
"210",2014-01-10,22.3835254334803,25,NA,NA,NA
"211",2014-01-17,19.656254100645,15,NA,NA,NA
"212",2014-01-24,22.2017103464838,18,NA,NA,NA
"213",2014-01-31,20.928985050221,21,NA,NA,NA
"214",2014-02-07,20.2926233856557,24,NA,NA,NA
"215",2014-02-14,21.0198978411275,27,NA,NA,NA
"216",2014-02-21,19.6562628127579,28,NA,NA,NA
"217",2014-02-28,23.3835363270586,22,NA,NA,NA
"218",2014-03-07,20.5653553868121,20,NA,NA,NA
"219",2014-03-14,22.4918012036567,26,NA,NA,NA
"220",2014-03-21,21.1918018882278,15,NA,NA,NA
"221",2014-03-28,20.5918029796414,19,NA,NA,NA
"222",2014-04-04,19.6918041756469,18,NA,NA,NA
"223",2014-04-11,20.791805482815,23,NA,NA,NA
"224",2014-04-18,21.9918066448905,18,NA,NA,NA
"225",2014-04-25,20.3918080692538,20,NA,NA,NA
"226",2014-05-02,19.7918095193616,23,NA,NA,NA
"227",2014-05-09,19.49181075867,17,NA,NA,NA
"228",2014-05-16,20.6918121617069,20,NA,NA,NA
"229",2014-05-23,20.6918136102005,17,NA,NA,NA
"230",2014-05-30,19.5918153012706,21,NA,NA,NA
"231",2014-06-06,18.6918168998138,32,NA,NA,NA
"232",2014-06-13,19.091817623921,22,NA,NA,NA
"233",2014-06-20,19.0918181569414,15,NA,NA,NA
"234",2014-06-27,17.8918189588213,17,NA,NA,NA
"235",2014-07-04,18.9918198192998,26,NA,NA,NA
"236",2014-07-11,22.2918202192942,32,NA,NA,NA
"237",2014-07-18,19.7918199813969,24,NA,NA,NA
"238",2014-07-25,16.9918194669943,19,NA,NA,NA
"239",2014-08-01,16.7918188206409,20,NA,NA,NA
"240",2014-08-08,18.5918179634887,22,NA,NA,NA
"241",2014-08-15,16.2918168823964,18,NA,NA,NA
"242",2014-08-22,17.391815689065,15,NA,NA,NA
"243",2014-08-29,14.2918146528919,15,NA,NA,NA
"244",2014-09-05,16.7918135701863,13,NA,NA,NA
"245",2014-09-12,20.3918127366279,23,NA,NA,NA
"246",2014-09-19,16.7918117316944,13,NA,NA,NA
"247",2014-09-26,18.491810975908,17,NA,NA,NA
"248",2014-10-03,17.9918103181436,22,NA,NA,NA
"249",2014-10-10,18.3918093970144,21,NA,NA,NA
"250",2014-10-17,18.7918083045099,19,NA,NA,NA
"251",2014-10-24,20.4918071983257,19,NA,NA,NA
"252",2014-10-31,19.6918061901633,25,NA,NA,NA
"253",2014-11-07,21.0918048332173,16,NA,NA,NA
"254",2014-11-14,16.7918038108365,12,NA,NA,NA
"255",2014-11-21,19.6918031033093,16,NA,NA,NA
"256",2014-11-28,21.0918026383577,18,NA,NA,NA
"257",2014-12-05,22.7918023765582,26,NA,NA,NA
"258",2014-12-12,20.7918019039589,24,NA,NA,NA
"259",2014-12-19,24.9918012205596,24,NA,NA,NA
"260",2014-12-26,19.2918006023282,16,NA,NA,NA
"261",2015-01-02,17.2727928815729,16,NA,NA,NA
"262",2015-01-09,22.0000652905385,28,NA,NA,NA
"263",2015-01-16,19.2727918507229,28,NA,NA,NA
"264",2015-01-23,21.8182451101992,20,NA,NA,NA
"265",2015-01-30,20.5455166709645,20,NA,NA,NA
"266",2015-02-06,19.9091519039374,30,NA,NA,NA
"267",2015-02-13,20.6364228375111,18,NA,NA,NA
"268",2015-02-20,19.2727848534062,18,NA,NA,NA
"269",2015-02-27,23.0000560438409,25,NA,NA,NA
"270",2015-03-06,20.1818725574112,19,NA,NA,NA
"271",2015-03-13,22.108315868582,17,NA,NA,NA
"272",2015-03-20,20.8083146136414,20,NA,NA,NA
"273",2015-03-27,20.2083134118124,21,NA,NA,NA
"274",2015-04-03,19.3083121579643,17,NA,NA,NA
"275",2015-04-10,20.4083110557875,18,NA,NA,NA
"276",2015-04-17,21.6083101118531,22,NA,NA,NA
"277",2015-04-24,20.0083091421816,20,NA,NA,NA
"278",2015-05-01,19.4083081730563,21,NA,NA,NA
"279",2015-05-08,19.1083070993463,19,NA,NA,NA
"280",2015-05-15,20.3083060327527,20,NA,NA,NA
"281",2015-05-22,20.3083049864171,14,NA,NA,NA
"282",2015-05-29,19.2083043545786,22,NA,NA,NA
"283",2015-06-05,18.3083035393075,23,NA,NA,NA
"284",2015-06-12,18.7083024157606,10,NA,NA,NA
"285",2015-06-19,18.708301864407,22,NA,NA,NA
"286",2015-06-26,17.5083010967671,19,NA,NA,NA
"287",2015-07-03,18.6083002311126,19,NA,NA,NA
"288",2015-07-10,21.9082993397208,18,NA,NA,NA
"289",2015-07-17,19.4082987051302,14,NA,NA,NA
"290",2015-07-24,16.6082984259008,14,NA,NA,NA
"291",2015-07-31,16.4082983180537,20,NA,NA,NA
"292",2015-08-07,18.2082979742081,21,NA,NA,NA
"293",2015-08-14,15.9082974469292,15,NA,NA,NA
"294",2015-08-21,17.0082969793313,21,NA,NA,NA
"295",2015-08-28,13.9082962494523,11,NA,NA,NA
"296",2015-09-04,16.4082957106675,12,NA,NA,NA
"297",2015-09-11,20.0082954615369,14,NA,NA,NA
"298",2015-09-18,16.4082956071913,18,NA,NA,NA
"299",2015-09-25,18.10829564826,15,NA,NA,NA
"300",2015-10-02,17.6082958935646,18,NA,NA,NA
"301",2015-10-09,18.0082961131313,13,NA,NA,NA
"302",2015-10-16,18.4082966617764,26,NA,NA,NA
"303",2015-10-23,20.1082967115963,22,NA,NA,NA
"304",2015-10-30,19.3082966371188,14,NA,NA,NA
"305",2015-11-06,20.7082969114315,24,NA,NA,NA
"306",2015-11-13,16.4082969694574,26,NA,NA,NA
"307",2015-11-20,19.3082963972451,21,NA,NA,NA
"308",2015-11-27,20.7082957138763,21,NA,NA,NA
"309",2015-12-04,22.4082950113408,25,NA,NA,NA
"310",2015-12-11,20.408294138513,25,NA,NA,NA
"311",2015-12-18,24.6082929639798,28,NA,NA,NA
"312",2015-12-25,18.9082915665889,26,NA,NA,NA
"313",2016-01-01,16.8892823844085,12,NA,NA,NA
"314",2016-01-08,21.6165535695766,17,NA,NA,NA
"315",2016-01-15,18.889279603537,24,NA,NA,NA
"316",2016-01-22,21.4347325744166,18,NA,NA,NA
"317",2016-01-29,20.1620039527992,14,NA,NA,NA
"318",2016-02-05,19.5256393724298,22,NA,NA,NA
"319",2016-02-12,20.2529109931149,21,NA,NA,NA
"320",2016-02-19,18.8892734738022,22,NA,NA,NA
"321",2016-02-26,22.6165448410034,20,NA,NA,NA
"322",2016-03-04,19.7983618346741,21,NA,NA,NA
"323",2016-03-11,21.7248054693329,22,NA,NA,NA
"324",2016-03-18,20.4248041841479,22,NA,NA,NA
"325",2016-03-25,19.824802795462,18,NA,NA,NA
"326",2016-04-01,18.9248015266779,15,NA,NA,NA
"327",2016-04-08,20.024800515779,15,NA,NA,NA
"328",2016-04-15,21.2247998350433,18,NA,NA,NA
"329",2016-04-22,19.6247993661979,24,NA,NA,NA
"330",2016-04-29,19.0247986098729,22,NA,NA,NA
"331",2016-05-06,18.7247976580576,23,NA,NA,NA
"332",2016-05-13,19.9247964253329,19,NA,NA,NA
"333",2016-05-20,19.9247952533737,21,NA,NA,NA
"334",2016-05-27,18.8247940107662,19,NA,NA,NA
"335",2016-06-03,17.9247927566468,19,NA,NA,NA
"336",2016-06-10,18.3247914318788,21,NA,NA,NA
"337",2016-06-17,18.3247899313321,22,NA,NA,NA
"338",2016-06-24,17.1247881892997,15,NA,NA,NA
"339",2016-07-01,18.2247865868799,13,NA,NA,NA
"340",2016-07-08,21.5247853277633,18,NA,NA,NA
"341",2016-07-15,19.0247843002483,15,NA,NA,NA
"342",2016-07-22,16.2247835371886,18,NA,NA,NA
"343",2016-07-29,16.0247826574852,15,NA,NA,NA
"344",2016-08-05,17.8247818451169,19,NA,NA,NA
"345",2016-08-12,15.5247809555289,15,NA,NA,NA
"346",2016-08-19,16.6247801004224,17,NA,NA,NA
"347",2016-08-26,13.5247792206618,16,NA,NA,NA
"348",2016-09-02,16.0247781782625,14,NA,NA,NA
"349",2016-09-09,19.6247772689046,23,NA,NA,NA
"350",2016-09-16,16.0247761377723,15,NA,NA,NA
"351",2016-09-23,17.7247750739743,15,NA,NA,NA
"352",2016-09-30,17.2247741892125,15,NA,NA,NA
"353",2016-10-07,17.6247734506328,21,NA,NA,NA
"354",2016-10-14,18.0247724902784,14,NA,NA,NA
"355",2016-10-21,19.7247717943784,21,NA,NA,NA
"356",2016-10-28,18.9247710146873,16,NA,NA,NA
"357",2016-11-04,20.3247704271731,21,NA,NA,NA
"358",2016-11-11,16.0247697952917,15,NA,NA,NA
"359",2016-11-18,18.9247692307448,26,NA,NA,NA
"360",2016-11-25,20.3247682013079,26,NA,NA,NA
"361",2016-12-02,22.024766798971,15,NA,NA,NA
"362",2016-12-09,20.0247658582076,28,NA,NA,NA
"363",2016-12-16,24.2247643934187,22,NA,NA,NA
"364",2016-12-23,18.5247630748114,16,NA,NA,NA
"365",2016-12-30,16.5057546032805,7,NA,NA,NA
"366",2017-01-06,21.233026802431,18,NA,NA,NA
"367",2017-01-13,18.505753759467,18,NA,NA,NA
"368",2017-01-20,21.0512080224617,19,NA,NA,NA
"369",2017-01-27,19.7784806020526,16,NA,NA,NA
"370",2017-02-03,19.1421170662783,14,NA,NA,NA
"371",2017-02-10,19.8693902320116,17,NA,NA,NA
"372",2017-02-17,18.5057544953737,18,NA,NA,NA
"373",2017-02-24,22.2330278828765,20,NA,NA,NA
"374",2017-03-03,19.4148468716493,22,NA,NA,NA
"375",2017-03-10,21.341292410504,17,NA,NA,NA
"376",2017-03-17,20.0412933328487,7,NA,NA,NA
"377",2017-03-24,19.4412951120927,13,NA,NA,NA
"378",2017-03-31,18.5412973145728,20,NA,NA,NA
"379",2017-04-07,19.641299421206,21,NA,NA,NA
"380",2017-04-14,20.8413014385642,20,NA,NA,NA
"381",2017-04-21,19.2413035112009,19,NA,NA,NA
"382",2017-04-28,18.6413055996931,20,NA,NA,NA
"383",2017-05-05,18.3413075989101,18,NA,NA,NA
"384",2017-05-12,19.5413096205531,23,NA,NA,NA
"385",2017-05-19,19.5413114149374,18,NA,NA,NA
"386",2017-05-26,18.4413133105959,21,NA,NA,NA
"387",2017-06-02,17.541315038132,12,NA,NA,NA
"388",2017-06-09,17.9413171297689,27,NA,NA,NA
"389",2017-06-16,17.9413186261904,20,NA,NA,NA
"390",2017-06-23,16.741319987343,17,NA,NA,NA
"391",2017-06-30,17.8413213314985,13,NA,NA,NA
"392",2017-07-07,21.1413229937609,23,NA,NA,NA
"393",2017-07-14,18.6413245338959,23,NA,NA,NA
"394",2017-07-21,15.8413257876371,19,NA,NA,NA
"395",2017-07-28,15.6413268338324,15,NA,NA,NA
"396",2017-08-04,17.4413279221672,12,NA,NA,NA
"397",2017-08-11,15.1413293680332,17,NA,NA,NA
"398",2017-08-18,16.2413306917722,20,NA,NA,NA
"399",2017-08-25,13.1413317685419,11,NA,NA,NA
"400",2017-09-01,15.6413329860111,18,NA,NA,NA
"401",2017-09-08,19.2413340485003,17,NA,NA,NA
"402",2017-09-15,15.6413352582601,18,NA,NA,NA
"403",2017-09-22,17.3413363130397,21,NA,NA,NA
"404",2017-09-29,16.8413371274214,27,NA,NA,NA
"405",2017-10-06,17.241337274311,20,NA,NA,NA
"406",2017-10-13,17.6413372399384,11,NA,NA,NA
"407",2017-10-20,19.3413376419458,13,NA,NA,NA
"408",2017-10-27,18.541338460621,25,NA,NA,NA
"409",2017-11-03,19.9413388549194,18,NA,NA,NA
"410",2017-11-10,15.6413393767764,20,NA,NA,NA
"411",2017-11-17,18.5413396122408,9,NA,NA,NA
"412",2017-11-24,19.9413404746342,20,NA,NA,NA
"413",2017-12-01,21.6413413331736,21,NA,NA,NA
"414",2017-12-08,19.6413422338531,20,NA,NA,NA
"415",2017-12-15,23.8413431109666,19,NA,NA,NA
"416",2017-12-22,18.1413443061884,20,NA,NA,NA
"417",2017-12-29,16.1223380604668,18,NA,NA,NA
"418",2018-01-05,20.8496117374607,18,NA,NA,NA
"419",2018-01-12,18.1223401471472,17,NA,NA,NA
"420",2018-01-19,20.6677959033062,22,NA,NA,NA
"421",2018-01-26,19.3950697537489,25,NA,NA,NA
"422",2018-02-02,18.7587068722739,14,NA,NA,NA
"423",2018-02-09,19.4859806671141,23,NA,NA,NA
"424",2018-02-16,18.1223451401505,17,NA,NA,NA
"425",2018-02-23,21.849618777842,13,NA,NA,NA
"426",2018-03-02,19.0314384515572,11,NA,NA,NA
"427",2018-03-09,20.9578853729348,27,NA,NA,NA
"428",2018-03-16,19.6578869955437,17,NA,NA,NA
"429",2018-03-23,19.0578887927933,15,NA,NA,NA
"430",2018-03-30,18.1578908566734,20,NA,NA,NA
"431",2018-04-06,19.2578927995142,22,NA,NA,NA
"432",2018-04-13,20.4578945621811,25,NA,NA,NA
"433",2018-04-20,18.8578960264009,21,NA,NA,NA
"434",2018-04-27,18.2578973498705,12,NA,NA,NA
"435",2018-05-04,17.9578990845256,21,NA,NA,NA
"436",2018-05-11,19.1579006192942,21,NA,NA,NA
"437",2018-05-18,19.157902033025,24,NA,NA,NA
"438",2018-05-25,18.0579031285975,13,NA,NA,NA
"439",2018-06-01,17.1579045565081,18,NA,NA,NA
"440",2018-06-08,17.5579059290872,19,NA,NA,NA
"441",2018-06-15,17.5579072069112,17,NA,NA,NA
"442",2018-06-22,16.3579085213936,21,NA,NA,NA
"443",2018-06-29,17.4579095308596,22,NA,NA,NA
"444",2018-07-06,20.7579102418802,23,NA,NA,NA
"445",2018-07-13,18.2579108055806,21,NA,NA,NA
"446",2018-07-20,15.4579111891076,15,NA,NA,NA
"447",2018-07-27,15.2579116027225,13,NA,NA,NA
"448",2018-08-03,17.057912164697,18,NA,NA,NA
"449",2018-08-10,14.7579126647702,18,NA,NA,NA
"450",2018-08-17,15.8579129518166,11,NA,NA,NA
"451",2018-08-24,12.7579135580604,22,NA,NA,NA
"452",2018-08-31,15.2579135570375,11,NA,NA,NA
"453",2018-09-07,18.8579138357879,20,NA,NA,NA
"454",2018-09-14,15.2579140394958,18,NA,NA,NA
"455",2018-09-21,16.9579140630301,18,NA,NA,NA
"456",2018-09-28,16.457914018093,10,NA,NA,NA
"457",2018-10-05,16.8579143974831,17,NA,NA,NA
"458",2018-10-12,17.2579147675375,20,NA,NA,NA
"459",2018-10-19,18.9579149574188,18,NA,NA,NA
"460",2018-10-26,18.1579152102413,24,NA,NA,NA
"461",2018-11-02,19.5579150792002,24,NA,NA,NA
"462",2018-11-09,15.2579146562845,12,NA,NA,NA
"463",2018-11-16,18.1579144474357,29,NA,NA,NA
"464",2018-11-23,19.5579135261897,22,NA,NA,NA
"465",2018-11-30,21.2579124444826,20,NA,NA,NA
"466",2018-12-07,19.2579114454285,15,NA,NA,NA
"467",2018-12-14,23.4579107261477,13,NA,NA,NA
"468",2018-12-21,17.7579106940209,23,NA,NA,NA
"469",2018-12-28,15.7389029986365,11,NA,NA,NA
"470",2019-01-04,20.4661756607201,15,NA,NA,NA
"471",2019-01-11,17.7389032274217,20,NA,NA,NA
"472",2019-01-18,20.2843579182815,29,NA,NA,NA
"473",2019-01-25,19.0116302182843,22,NA,NA,NA
"474",2019-02-01,18.3752659582947,15,NA,NA,NA
"475",2019-02-08,19.1025382837191,25,NA,NA,NA
"476",2019-02-15,17.7389011307318,17,NA,NA,NA
"477",2019-02-22,21.4661731172046,30,NA,NA,NA
"478",2019-03-01,18.6479899974936,20,NA,NA,NA
"479",2019-03-08,20.5744335088901,16,NA,NA,NA
"480",2019-03-15,19.2744324190957,24,NA,NA,NA
"481",2019-03-22,18.6744310187999,24,NA,NA,NA
"482",2019-03-29,17.7744292685793,17,NA,NA,NA
