"","Week.ended","2.5%","50%","97.5%","fit"
"531",2020-03-06,7.98388204862468,10.0346467420384,12.1699666945711,10.0253951633055
"532",2020-03-13,16.92535354342,19.9166966390528,23.2575476163784,19.9526755606246
"533",2020-03-20,26.0370244646722,29.7464219071589,33.7524345819164,29.7741828502051
"534",2020-03-27,35.1454844402982,39.6349414022405,44.4459034723882,39.6827308584899
"535",2020-04-03,44.2332786610965,49.5130183922351,55.0161310965742,49.545828036794
"536",2020-04-10,54.9771738018924,60.90931090636,66.6453051265328,60.8331370162016
"537",2020-04-17,64.9536648757729,71.1393373295523,77.906892027141,71.1514457613125
"538",2020-04-24,74.2103379347576,80.6738677937731,87.6431052210485,80.6744989389739
"539",2020-05-01,83.1645028369045,90.4922250167285,98.0103745122062,90.4596125172932
"540",2020-05-08,92.1699490016151,99.9063975046833,108.179073996563,99.8548384210561
"541",2020-05-15,102.671363497837,111.359028104583,120.212735472245,111.268098162951
"542",2020-05-22,111.313841382589,120.372418877347,129.840314357926,120.358324443392
"543",2020-05-29,121.29969457707,131.107860295065,141.328208656466,131.102368075242
"544",2020-06-05,130.454174569425,140.748942056833,151.729742221601,140.801334988392
"545",2020-06-12,138.935980820634,150.241826219862,162.065727475448,150.280120370198
"546",2020-06-19,147.757865736435,159.622185439155,171.734878445607,159.665826907827
"547",2020-06-26,156.954295684401,169.413459370721,182.125123806258,169.410463480488
"548",2020-07-03,168.170748964745,181.238621923624,194.13853488698,181.332310524631
"549",2020-07-10,177.142445187364,190.954148079375,204.563987299231,190.853363934523
"550",2020-07-17,184.882691188857,199.22124894348,213.833313500381,199.253645292026
"551",2020-07-24,193.05903983635,208.255313618934,223.102359090723,208.215087621867
"552",2020-07-31,202.186238538763,217.514206253666,232.982710902126,217.498503213762
"553",2020-08-07,209.328062772539,225.351760532703,240.965105629576,225.180480698979
"554",2020-08-14,217.739519080246,234.362220842006,250.434435081463,234.332845438935
"555",2020-08-21,223.538036654042,241.051930987178,257.773009992681,241.020105634615
"556",2020-08-28,231.775815003686,249.612487524588,266.636957286999,249.552514838688
"557",2020-09-04,242.019746032932,260.332102969566,278.205958658261,260.212643136708
"558",2020-09-11,249.174983568804,268.22455468274,286.150751094899,268.071818604145
"559",2020-09-18,259.356224024487,278.552128486397,296.914965293888,278.41869085981
"560",2020-09-25,268.883799568913,288.290138429114,307.269655506037,288.160648531552
"561",2020-10-02,275.691950270505,295.997864743897,316.053712478986,295.93963163574
"562",2020-10-09,284.581559547108,305.895649171125,325.49505577182,305.728591239
"563",2020-10-16,293.661991238296,315.977142341212,336.221394899563,316.042018579471
"564",2020-10-23,305.377931306834,327.381490425309,348.008134711097,327.371116282374
"565",2020-10-30,316.4082775258,338.179304086177,360.22119235087,338.297614467039
"566",2020-11-06,323.45469169692,345.881281105795,368.113334819076,346.248242625086
"567",2020-11-13,332.811068063809,355.784951724275,378.843818985829,356.022101394115
"568",2020-11-20,342.460893854706,366.213974568717,389.152529678825,366.193218431157
"569",2020-11-27,352.063842477455,376.763459518138,400.036708407626,376.676916544923
"570",2020-12-04,362.222443403497,386.868223993491,411.295330693239,386.661563860798
"571",2020-12-11,373.89124017328,398.651668140945,424.25796346972,398.678726326644
"572",2020-12-18,381.782500656476,408.039304839535,433.942140384444,407.790435803309
"573",2020-12-25,389.592154956615,416.684194895065,443.032351809419,416.447179357593
"574",2021-01-01,399.858791521613,427.209891384431,453.746888204904,426.897147774469
"575",2021-01-08,407.992906192586,436.120403846859,462.987038956443,435.657428523115
"576",2021-01-15,418.303964637896,446.531868662971,474.827833577003,446.342669149302
"577",2021-01-22,427.624279874293,456.280312107128,485.160270653049,455.913143413722
"578",2021-01-29,437.216480240663,467.102520382614,495.665787942169,466.929143003207
"579",2021-02-05,447.092391627993,477.924292672033,507.1217601097,477.367177203894
"580",2021-02-12,455.758555682455,487.406928593939,517.025208615736,486.95695910964
"581",2021-02-19,466.327206193033,498.896124486363,528.626379917738,498.302935149333
"582",2021-02-26,476.761451293234,509.692251347111,540.269144653226,509.280666516177
"583",2021-03-05,486.440344228644,519.346744934283,551.013236733986,519.111464624507
"584",2021-03-12,494.476465985085,529.458775427801,562.514166417967,528.844349217266
"585",2021-03-19,503.982151594454,539.225444113256,571.892619423478,538.471608391279
"586",2021-03-26,513.094300804952,548.643898237728,582.846463249903,548.185970585091
"587",2021-04-02,521.256174181097,558.51084242947,593.017406945175,557.854939777409
"588",2021-04-09,531.825045308163,569.58116501151,605.505516100996,568.948057230499
"589",2021-04-16,541.030609975392,579.312324512516,616.381766081929,579.072572817835
"590",2021-04-23,549.902815399593,588.645483665952,625.953120574745,588.401894075673
"591",2021-04-30,559.025197675396,598.266206282387,636.523375491205,597.993127879385
"592",2021-05-07,567.707940922163,607.64342509539,646.919036836471,607.194486116328
"593",2021-05-14,577.815814189198,618.872659665652,659.70691420403,618.413929190707
"594",2021-05-21,586.103140083218,627.566117878503,668.886936674146,627.310166051968
"595",2021-05-28,596.03862398109,638.455237760886,680.739082637965,637.86019106671
"596",2021-06-04,605.473171023119,647.622516388141,690.621744172564,647.365078802925
"597",2021-06-11,613.896136012582,657.24127091244,701.009267577848,656.649688654579
"598",2021-06-18,621.798598026999,666.329772522358,709.709022562147,665.841206457638
"599",2021-06-25,631.042590338092,675.858193516277,720.009212832223,675.391561765125
"600",2021-07-02,641.791510694345,687.404422144981,732.5251987467,687.119143465765
"601",2021-07-09,649.540465746539,696.653501196648,741.993885213588,696.446150158826
"602",2021-07-16,658.148624699732,704.896977922716,751.776048188929,704.652360476913
"603",2021-07-23,666.278096200225,713.662427219615,761.232704094892,713.419669569598
"604",2021-07-30,674.840806434396,722.738381299997,771.370363242969,722.508966333206
"605",2021-08-06,681.235182730391,730.317744834995,779.152350738629,729.99679875364
"606",2021-08-13,690.687892230225,739.491415907311,787.86311714397,738.955026262172
"607",2021-08-20,695.115696900668,745.720612558388,794.853749084895,745.448196513024
"608",2021-08-27,703.253647917019,754.002704341528,804.081035995061,753.786427407653
"609",2021-09-03,712.344087055266,764.478176197578,815.149054051355,764.252248707093
"610",2021-09-10,719.270637246798,772.24104684739,822.601090768989,771.91702430708
"611",2021-09-17,728.968967343064,782.223607785478,833.861973203778,782.069481637034
"612",2021-09-24,738.40003785148,791.469875941153,843.78334883301,791.617125483869
"613",2021-10-01,745.754277302566,799.465491255593,852.422997025061,799.201768007225
"614",2021-10-08,755.089179873344,809.13883150847,862.51296645673,808.796270322444
"615",2021-10-15,764.143751101425,818.798006423628,873.421912587339,818.915338581144
"616",2021-10-22,775.634002977601,829.815891406194,883.993725070719,830.049901428704
"617",2021-10-29,785.157176803142,840.586847074597,896.590788327951,840.781884487174
"618",2021-11-05,792.999910896738,848.751697921623,904.437862778637,848.53807821844
"619",2021-11-12,800.100946095019,857.991252023707,914.650164420295,858.117657918389
"620",2021-11-19,807.622153707558,868.263259079644,924.844055926365,868.094544444666
"621",2021-11-26,819.122525888215,878.681290721444,936.171167579206,878.384167317955
"622",2021-12-03,827.936040670954,888.760834885965,946.094594088168,888.174921535398
"623",2021-12-10,838.550578599519,900.802002796881,960.002860370968,899.998282292367
"624",2021-12-17,846.308434313562,909.637526482602,969.566590717607,908.916208828053
"625",2021-12-24,854.723500851565,917.961235594154,978.655235186247,917.379298944586
"626",2021-12-31,863.797630769398,928.14724582035,989.49308854874,927.635462656605
"627",2022-01-07,872.086057508675,936.958820154533,999.174429331358,936.202077690651
"628",2022-01-14,882.587790393524,947.381497646369,1010.3947683596,946.693684976553
"629",2022-01-21,890.906333169343,956.654954375986,1020.40421971685,956.070530384335
"630",2022-01-28,900.250521682462,967.510161599795,1030.93614347979,966.893028583031
"631",2022-02-04,908.468265731953,977.737536894369,1041.82291407214,977.137725387228
"632",2022-02-11,918.282048885307,987.266138378599,1052.69330377571,986.534024595366
"633",2022-02-18,929.24418942501,998.338502705898,1064.02368161673,997.686497023318
"634",2022-02-25,939.632445100986,1009.45662834803,1076.08176013648,1008.47070500737
