"","Week.ended","2.5%","50%","97.5%","fit"
"572",2020-12-18,66884.9814601053,92985.7659000916,120971.040495106,92918.8046122318
"573",2020-12-25,68533.8910633932,95589.7038757431,124414.47868414,95466.0304530652
"574",2021-01-01,71054.2916507892,98842.342131834,128490.091638721,98734.9824045533
"575",2021-01-08,72967.4935904864,101948.109714959,132681.512736097,101952.415578859
"576",2021-01-15,75201.8819114759,105122.918038641,136785.726170201,105002.718101371
"577",2021-01-22,77276.101131974,108063.15755909,140768.726275798,107930.407677758
"578",2021-01-29,78774.4664659848,110963.453170099,144623.616017819,110730.962388491
"579",2021-02-05,80253.2275324126,113733.705673187,148535.596714067,113456.115110851
"580",2021-02-12,81879.7704761248,116391.141429042,152146.217016715,116142.017118825
"581",2021-02-19,83685.2412932215,118957.441984474,155502.766422157,118854.28516805
"582",2021-02-26,85638.6004745493,121689.117649294,158326.705520725,121497.105140094
"583",2021-03-05,86977.1314589642,124287.312670644,161996.057904377,124142.712489865
"584",2021-03-12,88452.1262358192,126810.375016676,165117.552608022,126724.004736733
"585",2021-03-19,89955.6795716657,129141.851879889,168379.06500713,129100.938218202
"586",2021-03-26,91181.7439891702,131520.88418857,172062.331805749,131442.330229379
"587",2021-04-02,92692.0074472857,134089.916371177,176010.643937593,133916.756766508
"588",2021-04-09,94087.6080019241,136548.867063238,180042.61138806,136360.833400917
"589",2021-04-16,95261.9525119662,138949.111223457,183845.241930303,138717.719085217
"590",2021-04-23,96779.9546367925,141411.0301601,186919.870319839,141081.94157158
"591",2021-04-30,97869.4297136159,143629.376944228,190091.112272622,143252.680071077
"592",2021-05-07,98700.6962037534,145758.241297663,193590.523477104,145478.414355443
"593",2021-05-14,99656.0618394092,147801.225658539,197068.165717625,147737.168983782
"594",2021-05-21,100454.023343702,149917.126253879,200224.625798708,149792.935191784
"595",2021-05-28,101710.493484614,151841.439144801,203772.824649509,151766.883053442
"596",2021-06-04,103191.611785362,153779.224597458,207089.391570068,153900.193027995
"597",2021-06-11,104246.90368487,155854.350179715,210067.669454408,155944.929554252
"598",2021-06-18,105213.173660967,158114.577577609,213372.159258488,158008.321504425
"599",2021-06-25,106637.146416322,160149.124346195,216440.04673057,160037.956553815
"600",2021-07-02,107945.881083357,161980.527227241,219433.787084737,162006.886100466
"601",2021-07-09,108919.101981581,163781.67826497,222732.687122051,163984.502427965
"602",2021-07-16,109916.570903079,165778.287500727,226065.675636073,165966.032645828
"603",2021-07-23,110452.504468716,167806.030857852,228937.694788213,167946.421764156
"604",2021-07-30,110908.169567633,169774.217885284,232095.594957228,169914.97541684
"605",2021-08-06,111470.24170674,171718.792491476,235627.013024261,171910.807579247
"606",2021-08-13,111978.539877486,173940.663482026,239074.601128488,173879.103236125
"607",2021-08-20,112543.24355037,175825.472331672,242022.298354117,175764.944915642
"608",2021-08-27,113072.773080253,177848.41717284,244978.582921806,177682.30748625
"609",2021-09-03,113906.922233085,179952.151358334,248186.539647487,179734.081552578
"610",2021-09-10,114644.338959056,181786.144935547,251319.407397017,181771.660753884
"611",2021-09-17,116141.33674597,184074.618953602,255032.349787843,183859.054552517
"612",2021-09-24,117611.191584753,186038.553755361,258895.38669296,185955.55097561
"613",2021-10-01,118834.718866815,188068.210034972,262444.627345809,188079.632741645
"614",2021-10-08,120148.126620575,190184.98209658,265964.390873508,190273.526556028
"615",2021-10-15,121296.933889664,192490.8770187,269651.720179621,192510.064966938
"616",2021-10-22,122568.651643729,195043.852513472,273487.031977199,194745.91246201
"617",2021-10-29,123264.6449117,197518.81961689,277546.361213064,196994.962887465
"618",2021-11-05,123960.862823578,199820.836345574,281221.740841365,199361.959909186
"619",2021-11-12,124472.014885694,201903.357079084,284751.629167666,201665.661782395
"620",2021-11-19,125936.509847095,204290.97335509,288205.694607119,203967.115531237
"621",2021-11-26,127907.277565623,206796.340283435,291762.740617732,206401.893001165
"622",2021-12-03,129613.018223382,209168.368531206,295500.882745446,208927.898202636
"623",2021-12-10,130969.848281388,211635.615809323,299596.980300609,211604.4319352
"624",2021-12-17,131918.676323412,213840.762822921,303185.983759601,213968.689627852
"625",2021-12-24,133182.717317453,216228.626277949,307388.811490924,216488.669902511
"626",2021-12-31,135382.779618742,219037.271940232,312185.712905384,219726.383070396
"627",2022-01-07,137185.980126964,221990.32787665,316436.992719867,222908.013667249
"628",2022-01-14,138693.113449865,225039.168551821,320811.082041898,225925.035728715
"629",2022-01-21,140535.371244781,227914.556835245,325731.329948416,228811.370794669
"630",2022-01-28,142235.356977175,230511.834924854,330108.510942161,231571.868334496
"631",2022-02-04,142953.183475487,233401.493167486,333982.187570973,234254.227857676
"632",2022-02-11,143608.765140127,235890.740170193,338181.914396419,236899.80179202
"633",2022-02-18,144303.899707393,238374.802154993,342566.306675132,239571.235604395
"634",2022-02-25,145058.057042795,240741.686977476,346718.607760636,242173.368467791
