"","Week.ended","signal","Female.65.74","fit","upr","lwr"
"59",2011-02-18,688.819321983954,617,NA,NA,NA
"60",2011-02-25,663.673159969604,640,NA,NA,NA
"61",2011-03-04,674.326691944805,614,NA,NA,NA
"62",2011-03-11,676.437503452983,647,NA,NA,NA
"63",2011-03-18,656.161963071075,594,NA,NA,NA
"64",2011-03-25,646.207542403702,653,NA,NA,NA
"65",2011-04-01,626.632342154993,674,NA,NA,NA
"66",2011-04-08,611.912234104503,648,NA,NA,NA
"67",2011-04-15,661.881725855551,626,NA,NA,NA
"68",2011-04-22,654.660987484491,520,NA,NA,NA
"69",2011-04-29,622.752205890885,557,NA,NA,NA
"70",2011-05-06,640.044574365729,692,NA,NA,NA
"71",2011-05-13,594.578000075365,704,NA,NA,NA
"72",2011-05-20,614.276680471508,625,NA,NA,NA
"73",2011-05-27,641.942555938473,642,NA,NA,NA
"74",2011-06-03,593.10825567176,548,NA,NA,NA
"75",2011-06-10,572.211951212082,584,NA,NA,NA
"76",2011-06-17,628.079584588578,582,NA,NA,NA
"77",2011-06-24,601.288185275119,547,NA,NA,NA
"78",2011-07-01,583.062865137803,598,NA,NA,NA
"79",2011-07-08,590.891849108474,600,NA,NA,NA
"80",2011-07-15,573.092969296473,578,NA,NA,NA
"81",2011-07-22,577.179077827472,570,NA,NA,NA
"82",2011-07-29,578.487148693828,606,NA,NA,NA
"83",2011-08-05,574.911051860435,595,NA,NA,NA
"84",2011-08-12,573.073498635752,612,NA,NA,NA
"85",2011-08-19,566.516860913328,576,NA,NA,NA
"86",2011-08-26,575.9312122391,541,NA,NA,NA
"87",2011-09-02,551.152425618205,498,NA,NA,NA
"88",2011-09-09,556.236243641614,603,NA,NA,NA
"89",2011-09-16,564.47700132713,589,NA,NA,NA
"90",2011-09-23,594.242737911906,553,NA,NA,NA
"91",2011-09-30,584.634644857687,635,NA,NA,NA
"92",2011-10-07,599.572473404171,600,NA,NA,NA
"93",2011-10-14,600.708994055301,570,NA,NA,NA
"94",2011-10-21,589.739460090816,607,NA,NA,NA
"95",2011-10-28,602.517122441081,571,NA,NA,NA
"96",2011-11-04,614.091202413394,639,NA,NA,NA
"97",2011-11-11,618.789081043535,640,NA,NA,NA
"98",2011-11-18,616.422070933565,625,NA,NA,NA
"99",2011-11-25,615.32881910295,594,NA,NA,NA
"100",2011-12-02,626.500816694225,649,NA,NA,NA
"101",2011-12-09,653.60398446906,621,NA,NA,NA
"102",2011-12-16,664.506894809466,681,NA,NA,NA
"103",2011-12-23,691.859349211661,748,NA,NA,NA
"104",2011-12-30,610.240057349283,546,NA,NA,NA
"105",2012-01-06,631.170287006013,663,NA,NA,NA
"106",2012-01-13,786.495599868122,771,NA,NA,NA
"107",2012-01-20,770.686498904381,679,NA,NA,NA
"108",2012-01-27,749.521522924858,649,NA,NA,NA
"109",2012-02-03,703.118609249581,648,NA,NA,NA
"110",2012-02-10,689.793406104185,690,NA,NA,NA
"111",2012-02-17,692.28575276203,689,NA,NA,NA
"112",2012-02-24,668.424514877075,700,NA,NA,NA
"113",2012-03-02,680.193953553414,663,NA,NA,NA
"114",2012-03-09,683.288719485812,678,NA,NA,NA
"115",2012-03-16,663.923257230255,618,NA,NA,NA
"116",2012-03-23,654.829237013068,633,NA,NA,NA
"117",2012-03-30,636.201997103247,656,NA,NA,NA
"118",2012-04-06,622.514190865894,526,NA,NA,NA
"119",2012-04-13,673.921642191932,661,NA,NA,NA
"120",2012-04-20,668.068623586598,751,NA,NA,NA
"121",2012-04-27,636.861900153935,646,NA,NA,NA
"122",2012-05-04,654.62722131834,663,NA,NA,NA
"123",2012-05-11,609.766928361023,568,NA,NA,NA
"124",2012-05-18,630.534409375472,676,NA,NA,NA
"125",2012-05-25,659.162801418799,685,NA,NA,NA
"126",2012-06-01,611.21215194264,680,NA,NA,NA
"127",2012-06-08,590.851065719041,481,NA,NA,NA
"128",2012-06-15,647.626037413024,760,NA,NA,NA
"129",2012-06-22,621.257233108016,665,NA,NA,NA
"130",2012-06-29,603.154610318365,617,NA,NA,NA
"131",2012-07-06,611.109631518837,623,NA,NA,NA
"132",2012-07-13,593.428277537648,613,NA,NA,NA
"133",2012-07-20,597.587049469203,641,NA,NA,NA
"134",2012-07-27,598.813011894938,604,NA,NA,NA
"135",2012-08-03,595.223106214076,634,NA,NA,NA
"136",2012-08-10,593.314573717069,597,NA,NA,NA
"137",2012-08-17,586.794766712399,602,NA,NA,NA
"138",2012-08-24,596.228443645266,587,NA,NA,NA
"139",2012-08-31,571.390352362082,526,NA,NA,NA
"140",2012-09-07,576.391119880065,588,NA,NA,NA
"141",2012-09-14,584.656373349529,583,NA,NA,NA
"142",2012-09-21,614.526694019517,634,NA,NA,NA
"143",2012-09-28,604.837441679331,575,NA,NA,NA
"144",2012-10-05,619.9394684583,612,NA,NA,NA
"145",2012-10-12,621.26578377028,631,NA,NA,NA
"146",2012-10-19,610.362320031747,625,NA,NA,NA
"147",2012-10-26,623.214076497803,622,NA,NA,NA
"148",2012-11-02,634.769547083674,660,NA,NA,NA
"149",2012-11-09,639.447832314886,669,NA,NA,NA
"150",2012-11-16,637.035711141143,666,NA,NA,NA
"151",2012-11-23,635.834982009576,628,NA,NA,NA
"152",2012-11-30,646.858221764621,646,NA,NA,NA
"153",2012-12-07,673.884087003698,654,NA,NA,NA
"154",2012-12-14,684.670781920009,681,NA,NA,NA
"155",2012-12-21,711.968706543746,780,NA,NA,NA
"156",2012-12-28,630.258508882453,502,NA,NA,NA
"157",2013-01-04,651.293678883118,733,NA,NA,NA
"158",2013-01-11,806.571348871585,778,NA,NA,NA
"159",2013-01-18,790.754606548544,692,NA,NA,NA
"160",2013-01-25,769.603612063542,745,NA,NA,NA
"161",2013-02-01,722.98243074743,700,NA,NA,NA
"162",2013-02-08,709.340648514186,706,NA,NA,NA
"163",2013-02-15,711.527267857807,694,NA,NA,NA
"164",2013-02-22,687.403870500914,670,NA,NA,NA
"165",2013-03-01,699.060988035493,719,NA,NA,NA
"166",2013-03-08,701.929835138353,695,NA,NA,NA
"167",2013-03-15,682.34347457723,688,NA,NA,NA
"168",2013-03-22,672.870762461538,664,NA,NA,NA
"169",2013-03-29,653.825187906516,588,NA,NA,NA
"170",2013-04-05,639.980986687539,698,NA,NA,NA
"171",2013-04-12,690.759292891079,773,NA,NA,NA
"172",2013-04-19,683.986007172495,777,NA,NA,NA
"173",2013-04-26,651.828171745343,688,NA,NA,NA
"174",2013-05-03,668.559678954984,658,NA,NA,NA
"175",2013-05-10,622.723490482258,595,NA,NA,NA
"176",2013-05-17,642.472114099605,652,NA,NA,NA
"177",2013-05-24,670.191589875061,649,NA,NA,NA
"178",2013-05-31,621.475895258833,632,NA,NA,NA
"179",2013-06-07,600.528005154101,680,NA,NA,NA
"180",2013-06-14,656.136993210546,625,NA,NA,NA
"181",2013-06-21,629.041235992374,653,NA,NA,NA
"182",2013-06-28,610.272183788055,623,NA,NA,NA
"183",2013-07-05,617.564194470257,628,NA,NA,NA
"184",2013-07-12,599.224279790136,591,NA,NA,NA
"185",2013-07-19,602.809524941846,580,NA,NA,NA
"186",2013-07-26,603.66454931147,618,NA,NA,NA
"187",2013-08-02,599.675718469728,576,NA,NA,NA
"188",2013-08-09,597.559316717264,604,NA,NA,NA
"189",2013-08-16,590.823211536365,576,NA,NA,NA
"190",2013-08-23,600.132453731646,640,NA,NA,NA
"191",2013-08-30,575.019732571448,512,NA,NA,NA
"192",2013-09-06,579.799802259074,616,NA,NA,NA
"193",2013-09-13,587.769127795163,559,NA,NA,NA
"194",2013-09-20,617.426464249614,627,NA,NA,NA
"195",2013-09-27,607.554513209522,636,NA,NA,NA
"196",2013-10-04,622.295541338156,644,NA,NA,NA
"197",2013-10-11,623.170170883096,631,NA,NA,NA
"198",2013-10-18,611.820847305231,596,NA,NA,NA
"199",2013-10-25,624.319923084848,629,NA,NA,NA
"200",2013-11-01,635.504681507673,618,NA,NA,NA
"201",2013-11-08,639.942990497136,674,NA,NA,NA
"202",2013-11-15,637.277111806511,680,NA,NA,NA
"203",2013-11-22,635.780534658429,627,NA,NA,NA
"204",2013-11-29,646.510819044854,610,NA,NA,NA
"205",2013-12-06,673.352797839862,681,NA,NA,NA
"206",2013-12-13,683.871382206998,699,NA,NA,NA
"207",2013-12-20,710.843684894866,682,NA,NA,NA
"208",2013-12-27,629.104226587217,443,NA,NA,NA
"209",2014-01-03,650.287098370663,825,NA,NA,NA
"210",2014-01-10,805.427943109205,796,NA,NA,NA
"211",2014-01-17,789.415811761424,725,NA,NA,NA
"212",2014-01-24,767.964378530106,719,NA,NA,NA
"213",2014-01-31,721.117283265376,676,NA,NA,NA
"214",2014-02-07,707.317302334108,674,NA,NA,NA
"215",2014-02-14,709.437427978585,671,NA,NA,NA
"216",2014-02-21,685.311505577024,685,NA,NA,NA
"217",2014-02-28,696.913808864955,701,NA,NA,NA
"218",2014-03-07,699.776338892506,685,NA,NA,NA
"219",2014-03-14,680.207665390167,670,NA,NA,NA
"220",2014-03-21,670.801172287811,657,NA,NA,NA
"221",2014-03-28,651.836899924863,625,NA,NA,NA
"222",2014-04-04,637.954727381736,684,NA,NA,NA
"223",2014-04-11,688.731692496229,705,NA,NA,NA
"224",2014-04-18,682.158889376735,594,NA,NA,NA
"225",2014-04-25,650.755783165379,651,NA,NA,NA
"226",2014-05-02,668.351929842469,719,NA,NA,NA
"227",2014-05-09,623.193133234522,582,NA,NA,NA
"228",2014-05-16,643.660355236258,652,NA,NA,NA
"229",2014-05-23,672.10206448002,664,NA,NA,NA
"230",2014-05-30,624.068559672823,589,NA,NA,NA
"231",2014-06-06,603.942337094156,662,NA,NA,NA
"232",2014-06-13,660.438503700624,657,NA,NA,NA
"233",2014-06-20,634.145189425733,604,NA,NA,NA
"234",2014-06-27,616.344095736209,639,NA,NA,NA
"235",2014-07-04,624.573692787298,571,NA,NA,NA
"236",2014-07-11,607.36718322911,588,NA,NA,NA
"237",2014-07-18,612.119922028896,622,NA,NA,NA
"238",2014-07-25,614.042435555883,619,NA,NA,NA
"239",2014-08-01,611.149782832343,651,NA,NA,NA
"240",2014-08-08,609.935219766752,613,NA,NA,NA
"241",2014-08-15,604.111280882578,594,NA,NA,NA
"242",2014-08-22,614.318274570386,623,NA,NA,NA
"243",2014-08-29,590.198709002263,585,NA,NA,NA
"244",2014-09-05,595.79504739747,649,NA,NA,NA
"245",2014-09-12,604.528620457092,576,NA,NA,NA
"246",2014-09-19,634.94946867166,579,NA,NA,NA
"247",2014-09-26,626.04147828379,590,NA,NA,NA
"248",2014-10-03,641.94374649068,653,NA,NA,NA
"249",2014-10-10,644.012191252099,629,NA,NA,NA
"250",2014-10-17,633.926561519092,639,NA,NA,NA
"251",2014-10-24,647.62541105208,645,NA,NA,NA
"252",2014-10-31,660.032292279304,641,NA,NA,NA
"253",2014-11-07,665.697397361417,657,NA,NA,NA
"254",2014-11-14,664.389109643258,651,NA,NA,NA
"255",2014-11-21,664.421782076697,628,NA,NA,NA
"256",2014-11-28,676.765876535577,686,NA,NA,NA
"257",2014-12-05,705.081721834726,722,NA,NA,NA
"258",2014-12-12,717.045810500544,756,NA,NA,NA
"259",2014-12-19,745.390729964696,735,NA,NA,NA
"260",2014-12-26,664.967436895364,548,NA,NA,NA
"261",2015-01-02,687.254969682549,803,NA,NA,NA
"262",2015-01-09,843.680870761989,1040,NA,NA,NA
"263",2015-01-16,828.324371432007,902,NA,NA,NA
"264",2015-01-23,807.106118951677,914,NA,NA,NA
"265",2015-01-30,760.015400669036,769,NA,NA,NA
"266",2015-02-06,745.806287483479,722,NA,NA,NA
"267",2015-02-13,747.488184643932,739,NA,NA,NA
"268",2015-02-20,722.832412614004,741,NA,NA,NA
"269",2015-02-27,733.848334773768,752,NA,NA,NA
"270",2015-03-06,736.081454377967,763,NA,NA,NA
"271",2015-03-13,715.755816878061,744,NA,NA,NA
"272",2015-03-20,705.474727345046,692,NA,NA,NA
"273",2015-03-27,685.634859886502,724,NA,NA,NA
"274",2015-04-03,670.67762525441,586,NA,NA,NA
"275",2015-04-10,720.77943759854,680,NA,NA,NA
"276",2015-04-17,713.706002968869,754,NA,NA,NA
"277",2015-04-24,681.409300379573,704,NA,NA,NA
"278",2015-05-01,698.043488005852,666,NA,NA,NA
"279",2015-05-08,652.175703519074,609,NA,NA,NA
"280",2015-05-15,671.940002748738,679,NA,NA,NA
"281",2015-05-22,699.682703936007,693,NA,NA,NA
"282",2015-05-29,650.945848944677,574,NA,NA,NA
"283",2015-06-05,630.244387771279,706,NA,NA,NA
"284",2015-06-12,686.111173968769,652,NA,NA,NA
"285",2015-06-19,659.282313547042,664,NA,NA,NA
"286",2015-06-26,640.839020712896,628,NA,NA,NA
"287",2015-07-03,648.535005190593,706,NA,NA,NA
"288",2015-07-10,630.455191951962,639,NA,NA,NA
"289",2015-07-17,634.249238316966,610,NA,NA,NA
"290",2015-07-24,635.317468291193,671,NA,NA,NA
"291",2015-07-31,631.476537765049,607,NA,NA,NA
"292",2015-08-07,629.510486205778,585,NA,NA,NA
"293",2015-08-14,623.080601748819,630,NA,NA,NA
"294",2015-08-21,632.629549371896,647,NA,NA,NA
"295",2015-08-28,607.834534711302,651,NA,NA,NA
"296",2015-09-04,612.607467655205,540,NA,NA,NA
"297",2015-09-11,620.902522380284,620,NA,NA,NA
"298",2015-09-18,650.800338114456,660,NA,NA,NA
"299",2015-09-25,641.170010114241,609,NA,NA,NA
"300",2015-10-02,656.338097059184,673,NA,NA,NA
"301",2015-10-09,657.655211677466,668,NA,NA,NA
"302",2015-10-16,646.740679374541,648,NA,NA,NA
"303",2015-10-23,659.622294540333,660,NA,NA,NA
"304",2015-10-30,671.202754224299,651,NA,NA,NA
"305",2015-11-06,676.045018456719,698,NA,NA,NA
"306",2015-11-13,673.820117702347,627,NA,NA,NA
"307",2015-11-20,673.038449707287,698,NA,NA,NA
"308",2015-11-27,684.380418988241,699,NA,NA,NA
"309",2015-12-04,711.677663842366,686,NA,NA,NA
"310",2015-12-11,722.753462165068,716,NA,NA,NA
"311",2015-12-18,750.349920773745,746,NA,NA,NA
"312",2015-12-25,669.159686720919,590,NA,NA,NA
"313",2016-01-01,690.564616526168,522,NA,NA,NA
"314",2016-01-08,846.977678674135,933,NA,NA,NA
"315",2016-01-15,831.945761951019,766,NA,NA,NA
"316",2016-01-22,811.479223789395,752,NA,NA,NA
"317",2016-01-29,765.649190756129,790,NA,NA,NA
"318",2016-02-05,752.653754295532,739,NA,NA,NA
"319",2016-02-12,755.518269409337,764,NA,NA,NA
"320",2016-02-19,731.993200730586,705,NA,NA,NA
"321",2016-02-26,744.277982756544,779,NA,NA,NA
"322",2016-03-04,747.729269974151,840,NA,NA,NA
"323",2016-03-11,728.421873770538,725,NA,NA,NA
"324",2016-03-18,719.255898778218,733,NA,NA,NA
"325",2016-03-25,700.447877639098,669,NA,NA,NA
"326",2016-04-01,686.736062287353,757,NA,NA,NA
"327",2016-04-08,737.609294514033,832,NA,NA,NA
"328",2016-04-15,730.893765373523,790,NA,NA,NA
"329",2016-04-22,698.89741761286,777,NA,NA,NA
"330",2016-04-29,715.662137339138,691,NA,NA,NA
"331",2016-05-06,669.9023038211,620,NA,NA,NA
"332",2016-05-13,689.795132129284,711,NA,NA,NA
"333",2016-05-20,717.623090208921,726,NA,NA,NA
"334",2016-05-27,668.925421528892,724,NA,NA,NA
"335",2016-06-03,647.85926792765,618,NA,NA,NA
"336",2016-06-10,703.684460216725,690,NA,NA,NA
"337",2016-06-17,676.751516198005,673,NA,NA,NA
"338",2016-06-24,658.23004887014,640,NA,NA,NA
"339",2016-07-01,665.864351162904,673,NA,NA,NA
"340",2016-07-08,647.876823978882,635,NA,NA,NA
"341",2016-07-15,651.828689754985,670,NA,NA,NA
"342",2016-07-22,652.924965604483,650,NA,NA,NA
"343",2016-07-29,649.230189549694,643,NA,NA,NA
"344",2016-08-05,647.354472977966,619,NA,NA,NA
"345",2016-08-12,640.965498806782,650,NA,NA,NA
"346",2016-08-19,650.548886163114,664,NA,NA,NA
"347",2016-08-26,625.791123683753,678,NA,NA,NA
"348",2016-09-02,630.573643079313,590,NA,NA,NA
"349",2016-09-09,638.780285931602,618,NA,NA,NA
"350",2016-09-16,668.650500125424,683,NA,NA,NA
"351",2016-09-23,658.976816128412,638,NA,NA,NA
"352",2016-09-30,674.067304700872,624,NA,NA,NA
"353",2016-10-07,675.510959872544,655,NA,NA,NA
"354",2016-10-14,664.817362459707,672,NA,NA,NA
"355",2016-10-21,677.901791821584,687,NA,NA,NA
"356",2016-10-28,689.65838781768,659,NA,NA,NA
"357",2016-11-04,694.708774382841,712,NA,NA,NA
"358",2016-11-11,692.706263388607,688,NA,NA,NA
"359",2016-11-18,692.018149861196,702,NA,NA,NA
"360",2016-11-25,703.499499718147,703,NA,NA,NA
"361",2016-12-02,730.982377651627,768,NA,NA,NA
"362",2016-12-09,742.052010756762,789,NA,NA,NA
"363",2016-12-16,769.478019916188,696,NA,NA,NA
"364",2016-12-23,688.328814062438,870,NA,NA,NA
"365",2016-12-30,708.976834610865,531,NA,NA,NA
"366",2017-01-06,864.661781491298,810,NA,NA,NA
"367",2017-01-13,849.332132276822,912,NA,NA,NA
"368",2017-01-20,828.174405008024,930,NA,NA,NA
"369",2017-01-27,781.159716908551,782,NA,NA,NA
"370",2017-02-03,767.051549112376,781,NA,NA,NA
"371",2017-02-10,768.71889183822,804,NA,NA,NA
"372",2017-02-17,743.914665740594,740,NA,NA,NA
"373",2017-02-24,754.849688170458,785,NA,NA,NA
"374",2017-03-03,756.965201617151,784,NA,NA,NA
"375",2017-03-10,736.521602317667,711,NA,NA,NA
"376",2017-03-17,726.287032028327,726,NA,NA,NA
"377",2017-03-24,706.453339831388,739,NA,NA,NA
"378",2017-03-31,691.520080436176,687,NA,NA,NA
"379",2017-04-07,741.400648934292,700,NA,NA,NA
"380",2017-04-14,734.107870877023,619,NA,NA,NA
"381",2017-04-21,702.067232429241,642,NA,NA,NA
"382",2017-04-28,719.210352499535,718,NA,NA,NA
"383",2017-05-05,673.75717529713,637,NA,NA,NA
"384",2017-05-12,693.916446159804,725,NA,NA,NA
"385",2017-05-19,721.980625779565,733,NA,NA,NA
"386",2017-05-26,673.511094775495,700,NA,NA,NA
"387",2017-06-02,652.760528541857,611,NA,NA,NA
"388",2017-06-09,708.937716701562,682,NA,NA,NA
"389",2017-06-16,682.397313101188,714,NA,NA,NA
"390",2017-06-23,664.160230118781,665,NA,NA,NA
"391",2017-06-30,672.020578100602,674,NA,NA,NA
"392",2017-07-07,654.274870607246,638,NA,NA,NA
"393",2017-07-14,658.478951425813,678,NA,NA,NA
"394",2017-07-21,659.823313179391,603,NA,NA,NA
"395",2017-07-28,656.541509607876,608,NA,NA,NA
"396",2017-08-04,655.208204901879,623,NA,NA,NA
"397",2017-08-11,649.373431987061,634,NA,NA,NA
"398",2017-08-18,659.585689690525,641,NA,NA,NA
"399",2017-08-25,635.554804995995,655,NA,NA,NA
"400",2017-09-01,641.164433288774,603,NA,NA,NA
"401",2017-09-08,650.190814749976,645,NA,NA,NA
"402",2017-09-15,680.833076024301,692,NA,NA,NA
"403",2017-09-22,671.941175288522,670,NA,NA,NA
"404",2017-09-29,687.755213023357,734,NA,NA,NA
"405",2017-10-06,689.627778058685,713,NA,NA,NA
"406",2017-10-13,679.228842465562,713,NA,NA,NA
"407",2017-10-20,692.52659367469,709,NA,NA,NA
"408",2017-10-27,704.47394920865,683,NA,NA,NA
"409",2017-11-03,709.68699814855,682,NA,NA,NA
"410",2017-11-10,707.984747540657,677,NA,NA,NA
"411",2017-11-17,707.677285906064,719,NA,NA,NA
"412",2017-11-24,719.535185666059,712,NA,NA,NA
"413",2017-12-01,747.416137171495,746,NA,NA,NA
"414",2017-12-08,759.001420943582,732,NA,NA,NA
"415",2017-12-15,787.169307840504,728,NA,NA,NA
"416",2017-12-22,706.718206312023,881,NA,NA,NA
"417",2017-12-29,728.086936917898,610,NA,NA,NA
"418",2018-01-05,884.309377842617,856,NA,NA,NA
"419",2018-01-12,869.43660503039,974,NA,NA,NA
"420",2018-01-19,848.607586780571,923,NA,NA,NA
"421",2018-01-26,802.005531673676,884,NA,NA,NA
"422",2018-02-02,788.061728850876,802,NA,NA,NA
"423",2018-02-09,789.893467692095,849,NA,NA,NA
"424",2018-02-16,765.180750638863,785,NA,NA,NA
"425",2018-02-23,776.134674987893,829,NA,NA,NA
"426",2018-03-02,778.199600267535,730,NA,NA,NA
"427",2018-03-09,757.935570926236,861,NA,NA,NA
"428",2018-03-16,747.487198408321,832,NA,NA,NA
"429",2018-03-23,727.180283145045,784,NA,NA,NA
"430",2018-03-30,711.699544208785,665,NA,NA,NA
"431",2018-04-06,761.161669171717,735,NA,NA,NA
"432",2018-04-13,753.403828279111,856,NA,NA,NA
"433",2018-04-20,720.232123742164,774,NA,NA,NA
"434",2018-04-27,735.895931765706,727,NA,NA,NA
"435",2018-05-04,688.986954348197,717,NA,NA,NA
"436",2018-05-11,707.492279029396,596,NA,NA,NA
"437",2018-05-18,734.33868245091,743,NA,NA,NA
"438",2018-05-25,684.658589048564,665,NA,NA,NA
"439",2018-06-01,662.838635476949,586,NA,NA,NA
"440",2018-06-08,718.053747734323,732,NA,NA,NA
"441",2018-06-15,690.426195421594,658,NA,NA,NA
"442",2018-06-22,671.297841779693,619,NA,NA,NA
"443",2018-06-29,678.42947842726,716,NA,NA,NA
"444",2018-07-06,659.84617880944,656,NA,NA,NA
"445",2018-07-13,663.174645475661,643,NA,NA,NA
"446",2018-07-20,663.76483069966,652,NA,NA,NA
"447",2018-07-27,659.591007058383,644,NA,NA,NA
"448",2018-08-03,657.264879644091,673,NA,NA,NA
"449",2018-08-10,650.290615129393,648,NA,NA,NA
"450",2018-08-17,659.323358096558,640,NA,NA,NA
"451",2018-08-24,634.115215351239,700,NA,NA,NA
"452",2018-08-31,638.405516950679,627,NA,NA,NA
"453",2018-09-07,646.030710467195,636,NA,NA,NA
"454",2018-09-14,675.286590073547,678,NA,NA,NA
"455",2018-09-21,665.034168778278,678,NA,NA,NA
"456",2018-09-28,679.442082230688,678,NA,NA,NA
"457",2018-10-05,680.054407321233,662,NA,NA,NA
"458",2018-10-12,668.521964707324,620,NA,NA,NA
"459",2018-10-19,680.937961166898,689,NA,NA,NA
"460",2018-10-26,692.029294124451,704,NA,NA,NA
"461",2018-11-02,696.284006131062,632,NA,NA,NA
"462",2018-11-09,693.735376668865,695,NA,NA,NA
"463",2018-11-16,692.482878453274,730,NA,NA,NA
"464",2018-11-23,703.31560733441,718,NA,NA,NA
"465",2018-11-30,730.103413515998,705,NA,NA,NA
"466",2018-12-07,740.668016411524,705,NA,NA,NA
"467",2018-12-14,767.84173540203,757,NA,NA,NA
"468",2018-12-21,686.248621581197,755,NA,NA,NA
"469",2018-12-28,706.798180017981,511,NA,NA,NA
"470",2019-01-04,862.439184096051,774,NA,NA,NA
"471",2019-01-11,847.168924381965,914,NA,NA,NA
"472",2019-01-18,826.057850469701,873,NA,NA,NA
"473",2019-01-25,779.257715931198,782,NA,NA,NA
"474",2019-02-01,765.358283067984,807,NA,NA,NA
"475",2019-02-08,767.149641099749,855,NA,NA,NA
"476",2019-02-15,742.308609720488,794,NA,NA,NA
"477",2019-02-22,753.03671604395,736,NA,NA,NA
"478",2019-03-01,755.089668600283,767,NA,NA,NA
"479",2019-03-08,734.629777391496,745,NA,NA,NA
"480",2019-03-15,724.269114419741,675,NA,NA,NA
"481",2019-03-22,704.459176212331,748,NA,NA,NA
"482",2019-03-29,689.516037307443,665,NA,NA,NA
"483",2019-04-05,739.447898206983,684,NA,NA,NA
"484",2019-04-12,732.249386092702,717,NA,NA,NA
"485",2019-04-19,699.997525113761,594,NA,NA,NA
"486",2019-04-26,717.069933247059,760,NA,NA,NA
"487",2019-05-03,671.411009119348,780,NA,NA,NA
"488",2019-05-10,690.91988803106,645,NA,NA,NA
"489",2019-05-17,718.569245706878,673,NA,NA,NA
"490",2019-05-24,669.85800945689,721,NA,NA,NA
"491",2019-05-31,648.790318913711,598,NA,NA,NA
"492",2019-06-07,704.678006824952,726,NA,NA,NA
"493",2019-06-14,677.700466196278,695,NA,NA,NA
"494",2019-06-21,659.070002591686,662,NA,NA,NA
"495",2019-06-28,666.530575498022,636,NA,NA,NA
"496",2019-07-05,648.484547968186,651,NA,NA,NA
"497",2019-07-12,652.330825132289,664,NA,NA,NA
