"","Week.ended","signal","All.65.74","fit","upr","lwr"
"44",2010-11-05,1506.04626876859,1581,NA,NA,NA
"45",2010-11-12,1505.94458533633,1507,NA,NA,NA
"46",2010-11-19,1527.34018691699,1540,NA,NA,NA
"47",2010-11-26,1514.00322193383,1502,NA,NA,NA
"48",2010-12-03,1544.39713447552,1516,NA,NA,NA
"49",2010-12-10,1585.36409683919,1736,NA,NA,NA
"50",2010-12-17,1597.64355792454,1642,NA,NA,NA
"51",2010-12-24,1682.30891488436,1796,NA,NA,NA
"52",2010-12-31,1452.38180876006,1514,NA,NA,NA
"53",2011-01-07,1491.91909213373,2017,NA,NA,NA
"54",2011-01-14,1864.84637626295,2014,NA,NA,NA
"55",2011-01-21,1861.48088127427,1764,NA,NA,NA
"56",2011-01-28,1782.91160419698,1651,NA,NA,NA
"57",2011-02-04,1711.3180249664,1664,NA,NA,NA
"58",2011-02-11,1669.30071379951,1631,NA,NA,NA
"59",2011-02-18,1667.3819287824,1515,NA,NA,NA
"60",2011-02-25,1620.12786385618,1487,NA,NA,NA
"61",2011-03-04,1615.21626189093,1495,NA,NA,NA
"62",2011-03-11,1622.61390861193,1624,NA,NA,NA
"63",2011-03-18,1604.03501567648,1519,NA,NA,NA
"64",2011-03-25,1573.68420757033,1545,NA,NA,NA
"65",2011-04-01,1491.70718776344,1529,NA,NA,NA
"66",2011-04-08,1481.43423456942,1579,NA,NA,NA
"67",2011-04-15,1598.81029965039,1562,NA,NA,NA
"68",2011-04-22,1576.58105688555,1328,NA,NA,NA
"69",2011-04-29,1516.29127307629,1306,NA,NA,NA
"70",2011-05-06,1555.84245018954,1598,NA,NA,NA
"71",2011-05-13,1459.48517968771,1665,NA,NA,NA
"72",2011-05-20,1514.49923538428,1507,NA,NA,NA
"73",2011-05-27,1544.8325823868,1516,NA,NA,NA
"74",2011-06-03,1423.64009937336,1290,NA,NA,NA
"75",2011-06-10,1387.29139701417,1517,NA,NA,NA
"76",2011-06-17,1510.90902752508,1468,NA,NA,NA
"77",2011-06-24,1439.73703877969,1398,NA,NA,NA
"78",2011-07-01,1439.2724159115,1497,NA,NA,NA
"79",2011-07-08,1445.35929250552,1474,NA,NA,NA
"80",2011-07-15,1396.77249270147,1367,NA,NA,NA
"81",2011-07-22,1413.16228074094,1378,NA,NA,NA
"82",2011-07-29,1405.3425215108,1452,NA,NA,NA
"83",2011-08-05,1400.20273888532,1433,NA,NA,NA
"84",2011-08-12,1381.77858739199,1430,NA,NA,NA
"85",2011-08-19,1389.53038938229,1387,NA,NA,NA
"86",2011-08-26,1414.0887006383,1366,NA,NA,NA
"87",2011-09-02,1326.07071701759,1222,NA,NA,NA
"88",2011-09-09,1355.92044869604,1462,NA,NA,NA
"89",2011-09-16,1422.29729747693,1401,NA,NA,NA
"90",2011-09-23,1428.32893220075,1371,NA,NA,NA
"91",2011-09-30,1434.90804195574,1512,NA,NA,NA
"92",2011-10-07,1428.0888375528,1422,NA,NA,NA
"93",2011-10-14,1457.68529629711,1425,NA,NA,NA
"94",2011-10-21,1457.66583588691,1460,NA,NA,NA
"95",2011-10-28,1463.94037098802,1411,NA,NA,NA
"96",2011-11-04,1490.05109182574,1537,NA,NA,NA
"97",2011-11-11,1489.94103958379,1527,NA,NA,NA
"98",2011-11-18,1511.23565552364,1496,NA,NA,NA
"99",2011-11-25,1497.86946421813,1490,NA,NA,NA
"100",2011-12-02,1528.22351660871,1533,NA,NA,NA
"101",2011-12-09,1569.06528179962,1530,NA,NA,NA
"102",2011-12-16,1581.70753994285,1673,NA,NA,NA
"103",2011-12-23,1666.61495404008,1822,NA,NA,NA
"104",2011-12-30,1436.82264999123,1309,NA,NA,NA
"105",2012-01-06,1476.98205995334,1570,NA,NA,NA
"106",2012-01-13,1851.64292517041,1795,NA,NA,NA
"107",2012-01-20,1850.54040980009,1601,NA,NA,NA
"108",2012-01-27,1774.62527580516,1626,NA,NA,NA
"109",2012-02-03,1705.72883451394,1531,NA,NA,NA
"110",2012-02-10,1666.73641748884,1650,NA,NA,NA
"111",2012-02-17,1667.78705383306,1639,NA,NA,NA
"112",2012-02-24,1623.18447031474,1667,NA,NA,NA
"113",2012-03-02,1620.46917413358,1614,NA,NA,NA
"114",2012-03-09,1629.77051949134,1585,NA,NA,NA
"115",2012-03-16,1613.21406013793,1485,NA,NA,NA
"116",2012-03-23,1584.9967609589,1526,NA,NA,NA
"117",2012-03-30,1505.23122719442,1541,NA,NA,NA
"118",2012-04-06,1497.17368053728,1314,NA,NA,NA
"119",2012-04-13,1617.48733652091,1639,NA,NA,NA
"120",2012-04-20,1598.04565254625,1732,NA,NA,NA
"121",2012-04-27,1539.55937953414,1607,NA,NA,NA
"122",2012-05-04,1580.19961981606,1615,NA,NA,NA
"123",2012-05-11,1484.95033833375,1370,NA,NA,NA
"124",2012-05-18,1541.89675928435,1643,NA,NA,NA
"125",2012-05-25,1573.88309857979,1622,NA,NA,NA
"126",2012-06-01,1454.14566020723,1542,NA,NA,NA
"127",2012-06-08,1418.68222213434,1130,NA,NA,NA
"128",2012-06-15,1544.26140071364,1794,NA,NA,NA
"129",2012-06-22,1474.29814263316,1527,NA,NA,NA
"130",2012-06-29,1474.79931237718,1464,NA,NA,NA
"131",2012-07-06,1482.02826266531,1521,NA,NA,NA
"132",2012-07-13,1434.55696063829,1493,NA,NA,NA
"133",2012-07-20,1451.83531761032,1495,NA,NA,NA
"134",2012-07-27,1444.70263618278,1500,NA,NA,NA
"135",2012-08-03,1440.22770580451,1527,NA,NA,NA
"136",2012-08-10,1422.32955921936,1447,NA,NA,NA
"137",2012-08-17,1430.66794949469,1446,NA,NA,NA
"138",2012-08-24,1455.76689904543,1515,NA,NA,NA
"139",2012-08-31,1368.01347521203,1293,NA,NA,NA
"140",2012-09-07,1398.05301877169,1418,NA,NA,NA
"141",2012-09-14,1464.84124999106,1476,NA,NA,NA
"142",2012-09-21,1471.20077603587,1474,NA,NA,NA
"143",2012-09-28,1477.95310125511,1495,NA,NA,NA
"144",2012-10-05,1471.46157441177,1508,NA,NA,NA
"145",2012-10-12,1501.27605479293,1489,NA,NA,NA
"146",2012-10-19,1501.42211454413,1535,NA,NA,NA
"147",2012-10-26,1507.78179732103,1490,NA,NA,NA
"148",2012-11-02,1533.88722264035,1579,NA,NA,NA
"149",2012-11-09,1533.77659820973,1556,NA,NA,NA
"150",2012-11-16,1555.10880549172,1576,NA,NA,NA
"151",2012-11-23,1541.68727150482,1522,NA,NA,NA
"152",2012-11-30,1572.01638177147,1551,NA,NA,NA
"153",2012-12-07,1612.89955534329,1575,NA,NA,NA
"154",2012-12-14,1625.58022311029,1628,NA,NA,NA
"155",2012-12-21,1710.75466615518,1823,NA,NA,NA
"156",2012-12-28,1481.34036521911,1240,NA,NA,NA
"157",2013-01-04,1522.1697953951,1780,NA,NA,NA
"158",2013-01-11,1897.07671175985,1849,NA,NA,NA
"159",2013-01-18,1896.19821149815,1693,NA,NA,NA
"160",2013-01-25,1820.38788025473,1780,NA,NA,NA
"161",2013-02-01,1751.31780790038,1682,NA,NA,NA
"162",2013-02-08,1711.88059665182,1713,NA,NA,NA
"163",2013-02-15,1712.44050580935,1682,NA,NA,NA
"164",2013-02-22,1667.35144850435,1655,NA,NA,NA
"165",2013-03-01,1664.29416451492,1664,NA,NA,NA
"166",2013-03-08,1673.23763724497,1706,NA,NA,NA
"167",2013-03-15,1656.12385685646,1668,NA,NA,NA
"168",2013-03-22,1626.98886350609,1609,NA,NA,NA
"169",2013-03-29,1546.20014536276,1435,NA,NA,NA
"170",2013-04-05,1537.49748251947,1652,NA,NA,NA
"171",2013-04-12,1656.40026923394,1866,NA,NA,NA
"172",2013-04-19,1635.06387397451,1814,NA,NA,NA
"173",2013-04-26,1574.56717691372,1693,NA,NA,NA
"174",2013-05-03,1613.06581894955,1650,NA,NA,NA
"175",2013-05-10,1515.66945015416,1468,NA,NA,NA
"176",2013-05-17,1570.29570798684,1633,NA,NA,NA
"177",2013-05-24,1600.0606630172,1489,NA,NA,NA
"178",2013-05-31,1478.51131453814,1428,NA,NA,NA
"179",2013-06-07,1441.5919032025,1630,NA,NA,NA
"180",2013-06-14,1564.48782402326,1501,NA,NA,NA
"181",2013-06-21,1492.6470632326,1495,NA,NA,NA
"182",2013-06-28,1491.40024966179,1469,NA,NA,NA
"183",2013-07-05,1496.91105930826,1489,NA,NA,NA
"184",2013-07-12,1447.84221965154,1450,NA,NA,NA
"185",2013-07-19,1463.66782924214,1465,NA,NA,NA
"186",2013-07-26,1455.19001190821,1439,NA,NA,NA
"187",2013-08-02,1449.55384235001,1383,NA,NA,NA
"188",2013-08-09,1430.88887831749,1458,NA,NA,NA
"189",2013-08-16,1438.45417264908,1395,NA,NA,NA
"190",2013-08-23,1462.93125007553,1516,NA,NA,NA
"191",2013-08-30,1374.57181151871,1295,NA,NA,NA
"192",2013-09-06,1404.01706638513,1484,NA,NA,NA
"193",2013-09-13,1470.05657024288,1437,NA,NA,NA
"194",2013-09-20,1475.7811100247,1516,NA,NA,NA
"195",2013-09-27,1481.80218927056,1527,NA,NA,NA
"196",2013-10-04,1474.50700002353,1494,NA,NA,NA
"197",2013-10-11,1503.56166627408,1538,NA,NA,NA
"198",2013-10-18,1502.8277421019,1480,NA,NA,NA
"199",2013-10-25,1508.4525408441,1482,NA,NA,NA
"200",2013-11-01,1533.84538706487,1546,NA,NA,NA
"201",2013-11-08,1533.10696631707,1552,NA,NA,NA
"202",2013-11-15,1553.81994444199,1528,NA,NA,NA
"203",2013-11-22,1539.89934273147,1549,NA,NA,NA
"204",2013-11-29,1569.65533015905,1588,NA,NA,NA
"205",2013-12-06,1609.86412709045,1629,NA,NA,NA
"206",2013-12-13,1621.7236982061,1633,NA,NA,NA
"207",2013-12-20,1706.05426175272,1614,NA,NA,NA
"208",2013-12-27,1476.32162903174,1060,NA,NA,NA
"209",2014-01-03,1517.28285559269,1868,NA,NA,NA
"210",2014-01-10,1892.08262259869,1885,NA,NA,NA
"211",2014-01-17,1890.99151829166,1727,NA,NA,NA
"212",2014-01-24,1814.86772627874,1696,NA,NA,NA
"213",2014-01-31,1745.68607756636,1656,NA,NA,NA
"214",2014-02-07,1706.18968603778,1566,NA,NA,NA
"215",2014-02-14,1707.05392355849,1652,NA,NA,NA
"216",2014-02-21,1662.33251106807,1634,NA,NA,NA
"217",2014-02-28,1659.68398216004,1744,NA,NA,NA
"218",2014-03-07,1668.81855565979,1607,NA,NA,NA
"219",2014-03-14,1652.13917943691,1629,NA,NA,NA
"220",2014-03-21,1623.52866494206,1612,NA,NA,NA
"221",2014-03-28,1543.24780720438,1529,NA,NA,NA
"222",2014-04-04,1534.80360104438,1645,NA,NA,NA
"223",2014-04-11,1653.9759216581,1627,NA,NA,NA
"224",2014-04-18,1633.51763611425,1344,NA,NA,NA
"225",2014-04-25,1575.1041162719,1573,NA,NA,NA
"226",2014-05-02,1615.99600913481,1722,NA,NA,NA
"227",2014-05-09,1520.81521347456,1468,NA,NA,NA
"228",2014-05-16,1577.67028159118,1592,NA,NA,NA
"229",2014-05-23,1609.78848741878,1628,NA,NA,NA
"230",2014-05-30,1490.25984528876,1409,NA,NA,NA
"231",2014-06-06,1455.44023894148,1639,NA,NA,NA
"232",2014-06-13,1580.44843678586,1575,NA,NA,NA
"233",2014-06-20,1510.57065038727,1472,NA,NA,NA
"234",2014-06-27,1511.39208453317,1536,NA,NA,NA
"235",2014-07-04,1518.85021638195,1498,NA,NA,NA
"236",2014-07-11,1471.76198408599,1428,NA,NA,NA
"237",2014-07-18,1489.68632671022,1546,NA,NA,NA
"238",2014-07-25,1483.16580599226,1507,NA,NA,NA
"239",2014-08-01,1479.3839733264,1520,NA,NA,NA
"240",2014-08-08,1462.29765851567,1455,NA,NA,NA
"241",2014-08-15,1471.53011646724,1420,NA,NA,NA
"242",2014-08-22,1497.69513236538,1453,NA,NA,NA
"243",2014-08-29,1411.2751236483,1346,NA,NA,NA
"244",2014-09-05,1442.62303103437,1641,NA,NA,NA
"245",2014-09-12,1510.26062628736,1487,NA,NA,NA
"246",2014-09-19,1517.55805802176,1510,NA,NA,NA
"247",2014-09-26,1525.27493237963,1501,NA,NA,NA
"248",2014-10-03,1519.85425245682,1481,NA,NA,NA
"249",2014-10-10,1550.93352262677,1483,NA,NA,NA
"250",2014-10-17,1552.48754746216,1551,NA,NA,NA
"251",2014-10-24,1560.34539891875,1571,NA,NA,NA
"252",2014-10-31,1587.87584209186,1593,NA,NA,NA
"253",2014-11-07,1589.29310369471,1537,NA,NA,NA
"254",2014-11-14,1612.34488598024,1631,NA,NA,NA
"255",2014-11-21,1600.64867917168,1547,NA,NA,NA
"256",2014-11-28,1632.79048017748,1642,NA,NA,NA
"257",2014-12-05,1675.40859027939,1674,NA,NA,NA
"258",2014-12-12,1689.73032389018,1715,NA,NA,NA
"259",2014-12-19,1776.4870528667,1835,NA,NA,NA
"260",2014-12-26,1548.79326100895,1238,NA,NA,NA
"261",2015-01-02,1591.52186341948,1845,NA,NA,NA
"262",2015-01-09,1968.33914743692,2387,NA,NA,NA
"263",2015-01-16,1968.17036213477,2107,NA,NA,NA
"264",2015-01-23,1892.18990096619,2019,NA,NA,NA
"265",2015-01-30,1822.51959252112,1869,NA,NA,NA
"266",2015-02-06,1782.18426163916,1774,NA,NA,NA
"267",2015-02-13,1781.86998424963,1798,NA,NA,NA
"268",2015-02-20,1735.78694069341,1714,NA,NA,NA
"269",2015-02-27,1731.75994265617,1749,NA,NA,NA
"270",2015-03-06,1739.68859566812,1850,NA,NA,NA
"271",2015-03-13,1721.36050558524,1725,NA,NA,NA
"272",2015-03-20,1691.03239079541,1621,NA,NA,NA
"273",2015-03-27,1609.18442987586,1650,NA,NA,NA
"274",2015-04-03,1599.03147349859,1405,NA,NA,NA
"275",2015-04-10,1717.27765074378,1601,NA,NA,NA
"276",2015-04-17,1696.12294484862,1849,NA,NA,NA
"277",2015-04-24,1635.8749724542,1682,NA,NA,NA
"278",2015-05-01,1674.80834636062,1628,NA,NA,NA
"279",2015-05-08,1578.06213176039,1499,NA,NA,NA
"280",2015-05-15,1633.41929946464,1703,NA,NA,NA
"281",2015-05-22,1663.89747524309,1680,NA,NA,NA
"282",2015-05-29,1542.73422830094,1365,NA,NA,NA
"283",2015-06-05,1506.5281913547,1692,NA,NA,NA
"284",2015-06-12,1630.14503997933,1586,NA,NA,NA
"285",2015-06-19,1558.97544891107,1536,NA,NA,NA
"286",2015-06-26,1558.46496072357,1573,NA,NA,NA
"287",2015-07-03,1564.61708207216,1615,NA,NA,NA
"288",2015-07-10,1516.03959656944,1548,NA,NA,NA
"289",2015-07-17,1532.27989496203,1438,NA,NA,NA
"290",2015-07-24,1524.46272238688,1583,NA,NA,NA
"291",2015-07-31,1519.29496638888,1446,NA,NA,NA
"292",2015-08-07,1501.11575702931,1471,NA,NA,NA
"293",2015-08-14,1509.31401853891,1523,NA,NA,NA
"294",2015-08-21,1534.27707373182,1543,NA,NA,NA
"295",2015-08-28,1446.51768975182,1530,NA,NA,NA
"296",2015-09-04,1476.14355283934,1318,NA,NA,NA
"297",2015-09-11,1542.9762301564,1537,NA,NA,NA
"298",2015-09-18,1549.42428094535,1549,NA,NA,NA
"299",2015-09-25,1556.27342317005,1531,NA,NA,NA
"300",2015-10-02,1549.98757966812,1569,NA,NA,NA
"301",2015-10-09,1580.05282792432,1599,NA,NA,NA
"302",2015-10-16,1580.36933578568,1585,NA,NA,NA
"303",2015-10-23,1586.97393155791,1603,NA,NA,NA
"304",2015-10-30,1613.23730128857,1565,NA,NA,NA
"305",2015-11-06,1613.52475840822,1654,NA,NA,NA
"306",2015-11-13,1635.20809554366,1607,NA,NA,NA
"307",2015-11-20,1622.26399621047,1648,NA,NA,NA
"308",2015-11-27,1652.95369264469,1621,NA,NA,NA
"309",2015-12-04,1694.22558792054,1707,NA,NA,NA
"310",2015-12-11,1707.16462183395,1632,NA,NA,NA
"311",2015-12-18,1792.7970119555,1782,NA,NA,NA
"312",2015-12-25,1564.15717670345,1387,NA,NA,NA
"313",2016-01-01,1605.59596539394,1259,NA,NA,NA
"314",2016-01-08,1982.66708814552,2179,NA,NA,NA
"315",2016-01-15,1983.32406606178,1925,NA,NA,NA
"316",2016-01-22,1908.67653347322,1831,NA,NA,NA
"317",2016-01-29,1840.86518246206,1859,NA,NA,NA
"318",2016-02-05,1802.46172624096,1779,NA,NA,NA
"319",2016-02-12,1804.11862381811,1826,NA,NA,NA
"320",2016-02-19,1759.99196021973,1720,NA,NA,NA
"321",2016-02-26,1757.96817339497,1774,NA,NA,NA
"322",2016-03-04,1767.9031457161,1864,NA,NA,NA
"323",2016-03-11,1751.61794096818,1755,NA,NA,NA
"324",2016-03-18,1723.33337374943,1781,NA,NA,NA
"325",2016-03-25,1643.20046280307,1567,NA,NA,NA
"326",2016-04-01,1635.06357269985,1698,NA,NA,NA
"327",2016-04-08,1754.66478264104,1941,NA,NA,NA
"328",2016-04-15,1734.08665708913,1927,NA,NA,NA
"329",2016-04-22,1674.31227423456,1816,NA,NA,NA
"330",2016-04-29,1713.47340871882,1694,NA,NA,NA
"331",2016-05-06,1616.8846373082,1490,NA,NA,NA
"332",2016-05-13,1672.52226855542,1768,NA,NA,NA
"333",2016-05-20,1703.21428941224,1686,NA,NA,NA
"334",2016-05-27,1582.35059293348,1681,NA,NA,NA
"335",2016-06-03,1545.73312713054,1445,NA,NA,NA
"336",2016-06-10,1669.6747908891,1613,NA,NA,NA
"337",2016-06-17,1598.86224694191,1604,NA,NA,NA
"338",2016-06-24,1598.63648645181,1549,NA,NA,NA
"339",2016-07-01,1605.23841266552,1570,NA,NA,NA
"340",2016-07-08,1557.33098745416,1552,NA,NA,NA
"341",2016-07-15,1574.3372758689,1634,NA,NA,NA
"342",2016-07-22,1566.8900857212,1586,NA,NA,NA
"343",2016-07-29,1562.19373653468,1567,NA,NA,NA
"344",2016-08-05,1544.28502354114,1542,NA,NA,NA
"345",2016-08-12,1552.6821886253,1552,NA,NA,NA
"346",2016-08-19,1577.8811085963,1610,NA,NA,NA
"347",2016-08-26,1490.29740476238,1577,NA,NA,NA
"348",2016-09-02,1520.09066401771,1415,NA,NA,NA
"349",2016-09-09,1586.95426232099,1562,NA,NA,NA
"350",2016-09-16,1593.48205387664,1583,NA,NA,NA
"351",2016-09-23,1600.43680984908,1548,NA,NA,NA
"352",2016-09-30,1594.32645617916,1549,NA,NA,NA
"353",2016-10-07,1624.73270193433,1647,NA,NA,NA
"354",2016-10-14,1625.38166648176,1633,NA,NA,NA
"355",2016-10-21,1632.31103335084,1652,NA,NA,NA
"356",2016-10-28,1658.88975160571,1567,NA,NA,NA
"357",2016-11-04,1659.60485040111,1723,NA,NA,NA
"358",2016-11-11,1681.65686920698,1709,NA,NA,NA
"359",2016-11-18,1668.9385495483,1703,NA,NA,NA
"360",2016-11-25,1699.83260897512,1716,NA,NA,NA
"361",2016-12-02,1741.185078817,1752,NA,NA,NA
"362",2016-12-09,1754.20972796211,1808,NA,NA,NA
"363",2016-12-16,1839.59600505425,1675,NA,NA,NA
"364",2016-12-23,1611.10569489874,1927,NA,NA,NA
"365",2016-12-30,1651.42566511383,1269,NA,NA,NA
"366",2017-01-06,2027.47013901328,1880,NA,NA,NA
"367",2017-01-13,2027.98487955506,2149,NA,NA,NA
"368",2017-01-20,1952.73377094321,2132,NA,NA,NA
"369",2017-01-27,1883.65787499734,1946,NA,NA,NA
"370",2017-02-03,1843.87615335528,1930,NA,NA,NA
"371",2017-02-10,1843.87288359642,1940,NA,NA,NA
"372",2017-02-17,1797.89506021837,1811,NA,NA,NA
"373",2017-02-24,1793.88352521639,1816,NA,NA,NA
"374",2017-03-03,1801.81509698995,1823,NA,NA,NA
"375",2017-03-10,1783.71919792364,1756,NA,NA,NA
"376",2017-03-17,1753.70394239155,1722,NA,NA,NA
"377",2017-03-24,1672.07024323446,1739,NA,NA,NA
"378",2017-03-31,1662.06437153575,1656,NA,NA,NA
"379",2017-04-07,1779.97410004704,1705,NA,NA,NA
"380",2017-04-14,1758.37669466131,1468,NA,NA,NA
"381",2017-04-21,1698.82626485053,1585,NA,NA,NA
"382",2017-04-28,1738.86864586514,1822,NA,NA,NA
"383",2017-05-05,1642.89717675955,1529,NA,NA,NA
"384",2017-05-12,1699.11870089572,1813,NA,NA,NA
"385",2017-05-19,1730.34727263439,1794,NA,NA,NA
"386",2017-05-26,1609.81210178112,1722,NA,NA,NA
"387",2017-06-02,1573.48833469642,1475,NA,NA,NA
"388",2017-06-09,1697.71792258748,1632,NA,NA,NA
"389",2017-06-16,1627.21656565381,1663,NA,NA,NA
"390",2017-06-23,1627.22315811161,1570,NA,NA,NA
"391",2017-06-30,1634.07695350346,1656,NA,NA,NA
"392",2017-07-07,1586.27435325281,1622,NA,NA,NA
"393",2017-07-14,1603.27985104855,1660,NA,NA,NA
"394",2017-07-21,1595.83943986932,1541,NA,NA,NA
"395",2017-07-28,1591.3400996606,1539,NA,NA,NA
"396",2017-08-04,1573.77540102868,1510,NA,NA,NA
"397",2017-08-11,1582.6747605589,1580,NA,NA,NA
"398",2017-08-18,1608.3810007405,1568,NA,NA,NA
"399",2017-08-25,1521.49111847771,1549,NA,NA,NA
"400",2017-09-01,1552.13047136714,1448,NA,NA,NA
"401",2017-09-08,1619.83769327002,1613,NA,NA,NA
"402",2017-09-15,1627.16250470384,1641,NA,NA,NA
"403",2017-09-22,1634.85172006128,1614,NA,NA,NA
"404",2017-09-29,1629.39457514213,1686,NA,NA,NA
"405",2017-10-06,1660.19181636842,1677,NA,NA,NA
"406",2017-10-13,1661.24581961156,1678,NA,NA,NA
"407",2017-10-20,1668.55672379144,1731,NA,NA,NA
"408",2017-10-27,1695.40699661556,1658,NA,NA,NA
"409",2017-11-03,1696.25349655886,1659,NA,NA,NA
"410",2017-11-10,1718.6958287522,1734,NA,NA,NA
"411",2017-11-17,1706.39879193858,1682,NA,NA,NA
"412",2017-11-24,1737.86451946511,1728,NA,NA,NA
"413",2017-12-01,1779.85562284044,1737,NA,NA,NA
"414",2017-12-08,1793.6569695793,1761,NA,NA,NA
"415",2017-12-15,1880.04232429498,1776,NA,NA,NA
"416",2017-12-22,1652.39532127133,1995,NA,NA,NA
"417",2017-12-29,1693.48988788128,1275,NA,NA,NA
"418",2018-01-05,2070.40173109447,1976,NA,NA,NA
"419",2018-01-12,2071.6473258465,2321,NA,NA,NA
"420",2018-01-19,1996.79693125208,2191,NA,NA,NA
"421",2018-01-26,1928.08332525372,2157,NA,NA,NA
"422",2018-02-02,1888.23539112644,1988,NA,NA,NA
"423",2018-02-09,1888.13081888927,2032,NA,NA,NA
"424",2018-02-16,1841.92887960852,1953,NA,NA,NA
"425",2018-02-23,1837.44121693626,1896,NA,NA,NA
"426",2018-03-02,1844.80291551972,1728,NA,NA,NA
"427",2018-03-09,1826.49210814851,2019,NA,NA,NA
"428",2018-03-16,1795.69542413262,1989,NA,NA,NA
"429",2018-03-23,1712.70147639221,1917,NA,NA,NA
"430",2018-03-30,1700.98198369608,1586,NA,NA,NA
"431",2018-04-06,1817.45827483853,1764,NA,NA,NA
"432",2018-04-13,1794.37208399233,2053,NA,NA,NA
"433",2018-04-20,1731.92058928454,1880,NA,NA,NA
"434",2018-04-27,1768.38816971265,1707,NA,NA,NA
"435",2018-05-04,1669.21366730217,1725,NA,NA,NA
"436",2018-05-11,1721.79565809963,1437,NA,NA,NA
"437",2018-05-18,1750.41026761055,1760,NA,NA,NA
"438",2018-05-25,1627.40020814493,1659,NA,NA,NA
"439",2018-06-01,1588.80886022495,1431,NA,NA,NA
"440",2018-06-08,1710.92346555903,1700,NA,NA,NA
"441",2018-06-15,1638.16617081339,1607,NA,NA,NA
"442",2018-06-22,1636.08904905955,1613,NA,NA,NA
"443",2018-06-29,1640.77132241563,1652,NA,NA,NA
"444",2018-07-06,1590.82471071293,1548,NA,NA,NA
"445",2018-07-13,1605.88826285427,1600,NA,NA,NA
"446",2018-07-20,1596.66696217724,1577,NA,NA,NA
"447",2018-07-27,1590.29625350931,1566,NA,NA,NA
"448",2018-08-03,1570.78804540796,1536,NA,NA,NA
"449",2018-08-10,1577.6693273404,1608,NA,NA,NA
"450",2018-08-17,1601.27258554688,1558,NA,NA,NA
"451",2018-08-24,1512.28715972694,1601,NA,NA,NA
"452",2018-08-31,1540.67352576877,1442,NA,NA,NA
"453",2018-09-07,1606.11372317864,1621,NA,NA,NA
"454",2018-09-14,1611.11562658834,1600,NA,NA,NA
"455",2018-09-21,1616.54612424033,1623,NA,NA,NA
"456",2018-09-28,1608.76001970751,1607,NA,NA,NA
"457",2018-10-05,1637.3784427134,1627,NA,NA,NA
"458",2018-10-12,1636.32356360296,1607,NA,NA,NA
"459",2018-10-19,1641.6441174945,1654,NA,NA,NA
"460",2018-10-26,1666.63288666431,1657,NA,NA,NA
"461",2018-11-02,1665.54643582227,1569,NA,NA,NA
"462",2018-11-09,1686.20834454467,1666,NA,NA,NA
"463",2018-11-16,1672.22223794787,1716,NA,NA,NA
"464",2018-11-23,1701.82351584308,1700,NA,NA,NA
