"","Week.ended","signal","Female.01.14","fit","upr","lwr"
"35",2010-09-03,7.15508470277648,6,NA,NA,NA
"36",2010-09-10,7.85496165322139,11,NA,NA,NA
"37",2010-09-17,9.35482282190116,8,NA,NA,NA
"38",2010-09-24,8.55469078906564,5,NA,NA,NA
"39",2010-10-01,7.75457659362638,13,NA,NA,NA
"40",2010-10-08,7.85443607671492,7,NA,NA,NA
"41",2010-10-15,10.1542998473533,10,NA,NA,NA
"42",2010-10-22,8.55416439226655,7,NA,NA,NA
"43",2010-10-29,9.75403673595824,13,NA,NA,NA
"44",2010-11-05,7.9538927914449,6,NA,NA,NA
"45",2010-11-12,9.75375865154231,4,NA,NA,NA
"46",2010-11-19,8.35365338393235,4,NA,NA,NA
"47",2010-11-26,9.55356996290347,11,NA,NA,NA
"48",2010-12-03,10.5534792837057,5,NA,NA,NA
"49",2010-12-10,11.853416471801,14,NA,NA,NA
"50",2010-12-17,10.3533428883659,11,NA,NA,NA
"51",2010-12-24,12.5532660600129,20,NA,NA,NA
"52",2010-12-31,9.75315186403727,8,NA,NA,NA
"53",2011-01-07,8.21227606942708,12,NA,NA,NA
"54",2011-01-14,11.1212425730841,16,NA,NA,NA
"55",2011-01-21,10.1210936861032,10,NA,NA,NA
"56",2011-01-28,10.6663999522236,15,NA,NA,NA
"57",2011-02-04,10.5753208360268,12,NA,NA,NA
"58",2011-02-11,8.48423457080695,6,NA,NA,NA
"59",2011-02-18,9.75679713508295,4,NA,NA,NA
"60",2011-02-25,9.30211585962595,9,NA,NA,NA
"61",2011-03-04,11.2110724638191,12,NA,NA,NA
"62",2011-03-11,8.75638874554686,11,NA,NA,NA
"63",2011-03-18,11.9613715290838,18,NA,NA,NA
"64",2011-03-25,10.7611917051764,11,NA,NA,NA
"65",2011-04-01,10.1610106829319,17,NA,NA,NA
"66",2011-04-08,9.16079534272003,9,NA,NA,NA
"67",2011-04-15,10.3605808093774,14,NA,NA,NA
"68",2011-04-22,10.0603480134725,9,NA,NA,NA
"69",2011-04-29,9.46012053838124,9,NA,NA,NA
"70",2011-05-06,9.65989537216939,8,NA,NA,NA
"71",2011-05-13,9.05967853529283,10,NA,NA,NA
"72",2011-05-20,10.6594569798944,9,NA,NA,NA
"73",2011-05-27,8.65924375163132,7,NA,NA,NA
"74",2011-06-03,9.85903884943371,11,NA,NA,NA
"75",2011-06-10,7.35882822190652,10,NA,NA,NA
"76",2011-06-17,8.75860434101084,10,NA,NA,NA
"77",2011-06-24,8.95837423080635,7,NA,NA,NA
"78",2011-07-01,7.95815394770062,4,NA,NA,NA
"79",2011-07-08,8.65795352656434,12,NA,NA,NA
"80",2011-07-15,9.75773633507847,3,NA,NA,NA
"81",2011-07-22,9.65755305383342,8,NA,NA,NA
"82",2011-07-29,7.95737809016987,11,NA,NA,NA
"83",2011-08-05,7.25718785866574,6,NA,NA,NA
"84",2011-08-12,8.65700393571517,4,NA,NA,NA
"85",2011-08-19,7.95684338155534,6,NA,NA,NA
"86",2011-08-26,7.65669264681221,4,NA,NA,NA
"87",2011-09-02,6.95656026130928,7,NA,NA,NA
"88",2011-09-09,7.65642765782644,9,NA,NA,NA
"89",2011-09-16,9.15628831231349,8,NA,NA,NA
"90",2011-09-23,8.35615476904148,5,NA,NA,NA
"91",2011-09-30,7.5560380669143,10,NA,NA,NA
"92",2011-10-07,7.6559091010153,3,NA,NA,NA
"93",2011-10-14,9.95580349841265,8,NA,NA,NA
"94",2011-10-21,8.35570771000885,7,NA,NA,NA
"95",2011-10-28,9.55561872453019,5,NA,NA,NA
"96",2011-11-04,7.75555259909232,5,NA,NA,NA
"97",2011-11-11,9.55550030098458,12,NA,NA,NA
"98",2011-11-18,8.15543573640637,5,NA,NA,NA
"99",2011-11-25,9.35538700576735,6,NA,NA,NA
"100",2011-12-02,10.3553551124203,8,NA,NA,NA
"101",2011-12-09,11.6553350382173,8,NA,NA,NA
"102",2011-12-16,10.1553333064422,4,NA,NA,NA
"103",2011-12-23,12.3553624620566,12,NA,NA,NA
"104",2011-12-30,9.55539340087537,8,NA,NA,NA
"105",2012-01-06,8.01466174870993,8,NA,NA,NA
"106",2012-01-13,10.9237914751379,8,NA,NA,NA
"107",2012-01-20,9.92384496402577,6,NA,NA,NA
"108",2012-01-27,10.4693726881757,14,NA,NA,NA
"109",2012-02-03,10.3785190593161,15,NA,NA,NA
"110",2012-02-10,8.28764223991995,6,NA,NA,NA
"111",2012-02-17,9.56041326352174,5,NA,NA,NA
"112",2012-02-24,9.10593444395048,2,NA,NA,NA
"113",2012-03-02,11.0151276455102,7,NA,NA,NA
"114",2012-03-09,8.56070463129651,8,NA,NA,NA
"115",2012-03-16,11.7659621909158,5,NA,NA,NA
"116",2012-03-23,10.5661213963746,17,NA,NA,NA
"117",2012-03-30,9.96624831670704,8,NA,NA,NA
"118",2012-04-06,8.96638510365007,11,NA,NA,NA
"119",2012-04-13,10.1665116859377,11,NA,NA,NA
"120",2012-04-20,9.86663408579101,6,NA,NA,NA
"121",2012-04-27,9.26677588836816,9,NA,NA,NA
"122",2012-05-04,9.46691902962351,11,NA,NA,NA
"123",2012-05-11,8.86705447789679,11,NA,NA,NA
"124",2012-05-18,10.4671792230748,10,NA,NA,NA
"125",2012-05-25,8.46730631255259,10,NA,NA,NA
"126",2012-06-01,9.66742571099163,10,NA,NA,NA
"127",2012-06-08,7.16754344057681,3,NA,NA,NA
"128",2012-06-15,8.56768208284558,10,NA,NA,NA
"129",2012-06-22,8.76781353775995,12,NA,NA,NA
"130",2012-06-29,7.76792877360112,7,NA,NA,NA
"131",2012-07-06,8.46804786289971,5,NA,NA,NA
"132",2012-07-13,9.56818435482123,10,NA,NA,NA
"133",2012-07-20,9.4683186798971,11,NA,NA,NA
"134",2012-07-27,7.76844531901424,8,NA,NA,NA
"135",2012-08-03,7.06857079619277,5,NA,NA,NA
"136",2012-08-10,8.46870665343485,19,NA,NA,NA
"137",2012-08-17,7.76878966477218,5,NA,NA,NA
"138",2012-08-24,7.46888656986304,11,NA,NA,NA
"139",2012-08-31,6.76896575586855,5,NA,NA,NA
"140",2012-09-07,7.46905381852336,3,NA,NA,NA
"141",2012-09-14,8.96916430683717,6,NA,NA,NA
"142",2012-09-21,8.16928969438213,8,NA,NA,NA
"143",2012-09-28,7.36941593142081,3,NA,NA,NA
"144",2012-10-05,7.4695640941369,3,NA,NA,NA
"145",2012-10-12,9.76973468507228,7,NA,NA,NA
"146",2012-10-19,8.16991917450358,8,NA,NA,NA
"147",2012-10-26,9.37010451658724,16,NA,NA,NA
"148",2012-11-02,7.57025658993415,8,NA,NA,NA
"149",2012-11-09,9.37040650683366,10,NA,NA,NA
"150",2012-11-16,7.97055326444047,9,NA,NA,NA
"151",2012-11-23,9.17069485629593,12,NA,NA,NA
"152",2012-11-30,10.1708222507316,11,NA,NA,NA
"153",2012-12-07,11.4709454843632,14,NA,NA,NA
"154",2012-12-14,9.97105602722935,12,NA,NA,NA
"155",2012-12-21,12.1711563888787,9,NA,NA,NA
"156",2012-12-28,9.37127266335306,8,NA,NA,NA
"157",2013-01-04,7.83062542292743,11,NA,NA,NA
"158",2013-01-11,10.7398235836388,16,NA,NA,NA
"159",2013-01-18,9.7399044397563,6,NA,NA,NA
"160",2013-01-25,10.2854586081245,8,NA,NA,NA
"161",2013-02-01,10.1946606085333,14,NA,NA,NA
"162",2013-02-08,8.10384351379413,11,NA,NA,NA
"163",2013-02-15,9.37664824981244,19,NA,NA,NA
"164",2013-02-22,8.92213196869323,14,NA,NA,NA
"165",2013-03-01,10.8312265705289,13,NA,NA,NA
"166",2013-03-08,8.37667392584889,8,NA,NA,NA
"167",2013-03-15,11.581800931538,11,NA,NA,NA
"168",2013-03-22,10.3817985510189,9,NA,NA,NA
"169",2013-03-29,9.78180310434854,6,NA,NA,NA
"170",2013-04-05,8.78182663472117,7,NA,NA,NA
"171",2013-04-12,9.98185910627871,8,NA,NA,NA
"172",2013-04-19,9.68190152278184,13,NA,NA,NA
"173",2013-04-26,9.08192728910611,10,NA,NA,NA
"174",2013-05-03,9.28194844855238,10,NA,NA,NA
"175",2013-05-10,8.68196600482455,7,NA,NA,NA
"176",2013-05-17,10.2819920011822,11,NA,NA,NA
"177",2013-05-24,8.28201439458417,9,NA,NA,NA
"178",2013-05-31,9.48203318514289,10,NA,NA,NA
"179",2013-06-07,6.9820493765503,8,NA,NA,NA
"180",2013-06-14,8.38206045989361,7,NA,NA,NA
"181",2013-06-21,8.58207847839982,6,NA,NA,NA
"182",2013-06-28,7.58210945374527,8,NA,NA,NA
"183",2013-07-05,8.28213833212086,9,NA,NA,NA
"184",2013-07-12,9.38216360827509,11,NA,NA,NA
"185",2013-07-19,9.28218076614559,6,NA,NA,NA
"186",2013-07-26,7.5822143939602,8,NA,NA,NA
"187",2013-08-02,6.88224592533158,8,NA,NA,NA
"188",2013-08-09,8.2822718478262,1,NA,NA,NA
"189",2013-08-16,7.58233431267467,13,NA,NA,NA
"190",2013-08-23,7.28236959174094,10,NA,NA,NA
"191",2013-08-30,6.58239123377002,7,NA,NA,NA
"192",2013-09-06,7.28241078024338,10,NA,NA,NA
"193",2013-09-13,8.78241668988629,11,NA,NA,NA
"194",2013-09-20,7.9824114717224,10,NA,NA,NA
"195",2013-09-27,7.18239612932326,7,NA,NA,NA
"196",2013-10-04,7.28238170218588,11,NA,NA,NA
"197",2013-10-11,9.58234862008378,9,NA,NA,NA
"198",2013-10-18,7.98231846020025,6,NA,NA,NA
"199",2013-10-25,9.1822982475672,8,NA,NA,NA
"200",2013-11-01,7.38228396769278,5,NA,NA,NA
"201",2013-11-08,9.18228164209096,9,NA,NA,NA
"202",2013-11-15,7.78228023117626,14,NA,NA,NA
"203",2013-11-22,8.98224761981768,11,NA,NA,NA
"204",2013-11-29,9.98220488340146,6,NA,NA,NA
"205",2013-12-06,11.2821821296421,10,NA,NA,NA
"206",2013-12-13,9.78216580985753,11,NA,NA,NA
"207",2013-12-20,11.9821433789955,14,NA,NA,NA
"208",2013-12-27,9.18211082255266,2,NA,NA,NA
"209",2014-01-03,7.64134390992677,4,NA,NA,NA
"210",2014-01-10,10.5504565745424,8,NA,NA,NA
"211",2014-01-17,9.55049112822779,9,NA,NA,NA
"212",2014-01-24,10.0959829897257,6,NA,NA,NA
"213",2014-01-31,10.0051317684541,10,NA,NA,NA
"214",2014-02-07,7.9142805729336,7,NA,NA,NA
"215",2014-02-14,9.18707032889847,12,NA,NA,NA
"216",2014-02-21,8.73257324234297,10,NA,NA,NA
"217",2014-02-28,10.6417061594914,11,NA,NA,NA
"218",2014-03-07,8.18720091508925,9,NA,NA,NA
"219",2014-03-14,11.3923693522948,18,NA,NA,NA
"220",2014-03-21,10.1923723268098,6,NA,NA,NA
"221",2014-03-28,9.59239633859936,10,NA,NA,NA
"222",2014-04-04,8.59241830503855,8,NA,NA,NA
"223",2014-04-11,9.79244324422574,8,NA,NA,NA
"224",2014-04-18,9.49247717787198,6,NA,NA,NA
"225",2014-04-25,8.89252863672711,9,NA,NA,NA
"226",2014-05-02,9.09257955629221,13,NA,NA,NA
"227",2014-05-09,8.49261086846799,7,NA,NA,NA
"228",2014-05-16,10.0926496705474,8,NA,NA,NA
"229",2014-05-23,8.09269897351792,7,NA,NA,NA
"230",2014-05-30,9.29275375963894,10,NA,NA,NA
"231",2014-06-06,6.79280499680677,9,NA,NA,NA
"232",2014-06-13,8.19284515829625,4,NA,NA,NA
"233",2014-06-20,8.39290635943293,6,NA,NA,NA
"234",2014-06-27,7.39297956814537,4,NA,NA,NA
"235",2014-07-04,8.09306980278898,10,NA,NA,NA
"236",2014-07-11,9.19315046847944,13,NA,NA,NA
"237",2014-07-18,9.09321203144421,12,NA,NA,NA
"238",2014-07-25,7.3932590081815,7,NA,NA,NA
"239",2014-08-01,6.69330795828777,10,NA,NA,NA
"240",2014-08-08,8.09334031545257,9,NA,NA,NA
"241",2014-08-15,7.39336812300999,7,NA,NA,NA
"242",2014-08-22,7.09339790448388,5,NA,NA,NA
"243",2014-08-29,6.39343819060357,3,NA,NA,NA
"244",2014-09-05,7.09349550495587,6,NA,NA,NA
"245",2014-09-12,8.59355830645566,10,NA,NA,NA
"246",2014-09-19,7.79361405044765,8,NA,NA,NA
"247",2014-09-26,6.99366875879741,6,NA,NA,NA
"248",2014-10-03,7.09372845336536,7,NA,NA,NA
"249",2014-10-10,9.39378861826135,12,NA,NA,NA
"250",2014-10-17,7.79383570521965,9,NA,NA,NA
"251",2014-10-24,8.99387673965987,11,NA,NA,NA
"252",2014-10-31,7.1939077073974,8,NA,NA,NA
"253",2014-11-07,8.99393463017333,6,NA,NA,NA
"254",2014-11-14,7.59397657647767,8,NA,NA,NA
"255",2014-11-21,8.79401648536141,8,NA,NA,NA
"256",2014-11-28,9.7940603786103,10,NA,NA,NA
"257",2014-12-05,11.0941032384567,16,NA,NA,NA
"258",2014-12-12,9.59412148057137,8,NA,NA,NA
"259",2014-12-19,11.7941477219688,9,NA,NA,NA
"260",2014-12-26,8.99418798436611,6,NA,NA,NA
"261",2015-01-02,7.45347287563322,7,NA,NA,NA
"262",2015-01-09,10.3626213474429,13,NA,NA,NA
"263",2015-01-16,9.36266567582678,15,NA,NA,NA
"264",2015-01-23,9.90813626158852,5,NA,NA,NA
"265",2015-01-30,9.81726783995619,9,NA,NA,NA
"266",2015-02-06,7.72640351936415,12,NA,NA,NA
"267",2015-02-13,8.999154117552,5,NA,NA,NA
"268",2015-02-20,8.54465205617504,11,NA,NA,NA
"269",2015-02-27,10.4537740375277,11,NA,NA,NA
"270",2015-03-06,7.99925691428849,8,NA,NA,NA
"271",2015-03-13,11.2044175475444,10,NA,NA,NA
"272",2015-03-20,10.0044519188749,5,NA,NA,NA
"273",2015-03-27,9.40451140248562,10,NA,NA,NA
"274",2015-04-03,8.40456789794167,5,NA,NA,NA
"275",2015-04-10,9.60464147747892,8,NA,NA,NA
"276",2015-04-17,9.30472310908826,5,NA,NA,NA
"277",2015-04-24,8.70482634174688,8,NA,NA,NA
"278",2015-05-01,8.90493311121572,10,NA,NA,NA
"279",2015-05-08,8.30503438565202,8,NA,NA,NA
"280",2015-05-15,9.90513719074718,9,NA,NA,NA
"281",2015-05-22,7.90524453781002,7,NA,NA,NA
"282",2015-05-29,9.10535642737917,11,NA,NA,NA
"283",2015-06-05,6.60545880964946,6,NA,NA,NA
"284",2015-06-12,8.00556423010477,5,NA,NA,NA
"285",2015-06-19,8.20568473244573,9,NA,NA,NA
"286",2015-06-26,7.20580124892216,9,NA,NA,NA
"287",2015-07-03,7.90590876213053,9,NA,NA,NA
"288",2015-07-10,9.006010785202,9,NA,NA,NA
"289",2015-07-17,8.90611283843558,8,NA,NA,NA
"290",2015-07-24,7.20621943853266,4,NA,NA,NA
"291",2015-07-31,6.50634212740075,8,NA,NA,NA
"292",2015-08-07,7.90645732111135,8,NA,NA,NA
"293",2015-08-14,7.206572045426,5,NA,NA,NA
"294",2015-08-21,6.90669784229289,7,NA,NA,NA
"295",2015-08-28,6.20682317097065,3,NA,NA,NA
"296",2015-09-04,6.90696459144906,5,NA,NA,NA
"297",2015-09-11,8.40711558105316,9,NA,NA,NA
"298",2015-09-18,7.60726359557023,8,NA,NA,NA
"299",2015-09-25,6.80740963934067,4,NA,NA,NA
"300",2015-10-02,6.90756977065951,10,NA,NA,NA
"301",2015-10-09,9.20771438419996,6,NA,NA,NA
"302",2015-10-16,7.6078750940132,14,NA,NA,NA
"303",2015-10-23,8.80800372821958,10,NA,NA,NA
"304",2015-10-30,7.00812638100282,6,NA,NA,NA
"305",2015-11-06,8.80825409255221,15,NA,NA,NA
"306",2015-11-13,7.40835073399416,11,NA,NA,NA
"307",2015-11-20,8.60842935258283,6,NA,NA,NA
"308",2015-11-27,9.60852106023889,10,NA,NA,NA
"309",2015-12-04,10.9086108034583,11,NA,NA,NA
"310",2015-12-11,9.4087000880879,15,NA,NA,NA
"311",2015-12-18,11.6087613156409,18,NA,NA,NA
"312",2015-12-25,8.80879047203398,19,NA,NA,NA
"313",2016-01-01,7.26799809312858,6,NA,NA,NA
"314",2016-01-08,10.1770733820437,7,NA,NA,NA
"315",2016-01-15,9.17707370438421,10,NA,NA,NA
"316",2016-01-22,9.72252444274495,10,NA,NA,NA
"317",2016-01-29,9.63161015237309,6,NA,NA,NA
"318",2016-02-05,7.54071408537781,8,NA,NA,NA
"319",2016-02-12,8.81345207732756,9,NA,NA,NA
"320",2016-02-19,8.35891640590936,8,NA,NA,NA
"321",2016-02-26,10.2680188991659,7,NA,NA,NA
"322",2016-03-04,7.81350142766596,8,NA,NA,NA
"323",2016-03-11,11.0186607805423,12,NA,NA,NA
"324",2016-03-18,9.81868290339176,12,NA,NA,NA
"325",2016-03-25,9.21869408041784,5,NA,NA,NA
"326",2016-04-01,8.21872642680079,5,NA,NA,NA
"327",2016-04-08,9.41877492471459,8,NA,NA,NA
"328",2016-04-15,9.11883054202436,8,NA,NA,NA
"329",2016-04-22,8.5188917736123,9,NA,NA,NA
"330",2016-04-29,8.71895059100491,8,NA,NA,NA
"331",2016-05-06,8.11901301608317,8,NA,NA,NA
"332",2016-05-13,9.71907603836721,14,NA,NA,NA
"333",2016-05-20,7.71911757902567,9,NA,NA,NA
"334",2016-05-27,8.91915269223131,9,NA,NA,NA
"335",2016-06-03,6.41918739974623,10,NA,NA,NA
"336",2016-06-10,7.8192041387859,11,NA,NA,NA
"337",2016-06-17,8.01920491662977,9,NA,NA,NA
"338",2016-06-24,7.01920077285559,6,NA,NA,NA
"339",2016-07-01,7.71920174341875,4,NA,NA,NA
"340",2016-07-08,8.81922137689207,9,NA,NA,NA
"341",2016-07-15,8.71924010322043,7,NA,NA,NA
"342",2016-07-22,7.01926745667529,9,NA,NA,NA
"343",2016-07-29,6.31928487083765,7,NA,NA,NA
"344",2016-08-05,7.71929886917961,8,NA,NA,NA
"345",2016-08-12,7.01931145896668,6,NA,NA,NA
"346",2016-08-19,6.71932916364649,7,NA,NA,NA
"347",2016-08-26,6.01934545992337,12,NA,NA,NA
"348",2016-09-02,6.7193317453468,5,NA,NA,NA
"349",2016-09-09,8.21932665835654,6,NA,NA,NA
"350",2016-09-16,7.41933270792106,9,NA,NA,NA
"351",2016-09-23,6.61933082571585,4,NA,NA,NA
"352",2016-09-30,6.71934208728177,8,NA,NA,NA
"353",2016-10-07,9.0193469225213,13,NA,NA,NA
"354",2016-10-14,7.41933178289101,8,NA,NA,NA
"355",2016-10-21,8.61931372947456,12,NA,NA,NA
"356",2016-10-28,6.81927871181452,5,NA,NA,NA
"357",2016-11-04,8.61925282327342,10,NA,NA,NA
"358",2016-11-11,7.21922000615935,9,NA,NA,NA
"359",2016-11-18,8.41917825311255,8,NA,NA,NA
"360",2016-11-25,9.41913860349711,14,NA,NA,NA
"361",2016-12-02,10.7190759671736,7,NA,NA,NA
"362",2016-12-09,9.21903199312917,15,NA,NA,NA
"363",2016-12-16,11.4189590102559,6,NA,NA,NA
"364",2016-12-23,8.61891321965463,10,NA,NA,NA
"365",2016-12-30,7.07809010284613,2,NA,NA,NA
"366",2017-01-06,9.98715377285463,9,NA,NA,NA
"367",2017-01-13,8.98713148729798,8,NA,NA,NA
"368",2017-01-20,9.53256870060997,9,NA,NA,NA
"369",2017-01-27,9.44164494998184,9,NA,NA,NA
"370",2017-02-03,7.3507234155228,6,NA,NA,NA
"371",2017-02-10,8.62344502261409,8,NA,NA,NA
"372",2017-02-17,8.16889703087242,8,NA,NA,NA
"373",2017-02-24,10.0779862502905,12,NA,NA,NA
"374",2017-03-03,7.62342946142993,8,NA,NA,NA
"375",2017-03-10,10.8285485431668,12,NA,NA,NA
"376",2017-03-17,9.62852944089575,3,NA,NA,NA
"377",2017-03-24,9.02854360050668,6,NA,NA,NA
"378",2017-03-31,8.02857295731353,8,NA,NA,NA
"379",2017-04-07,9.22860245749899,13,NA,NA,NA
"380",2017-04-14,8.92861303285659,12,NA,NA,NA
"381",2017-04-21,8.32860819603064,6,NA,NA,NA
"382",2017-04-28,8.52861504413301,10,NA,NA,NA
"383",2017-05-05,7.92861450884328,7,NA,NA,NA
"384",2017-05-12,9.52861863332998,12,NA,NA,NA
"385",2017-05-19,7.52861035645437,8,NA,NA,NA
"386",2017-05-26,8.72859971415108,11,NA,NA,NA
"387",2017-06-02,6.22857767398827,3,NA,NA,NA
"388",2017-06-09,7.62857183478972,7,NA,NA,NA
"389",2017-06-16,7.82856914975726,8,NA,NA,NA
"390",2017-06-23,6.82856560448685,5,NA,NA,NA
"391",2017-06-30,7.52857123493692,6,NA,NA,NA
"392",2017-07-07,8.62858453573926,8,NA,NA,NA
"393",2017-07-14,8.52860099077134,12,NA,NA,NA
"394",2017-07-21,6.8286000263645,7,NA,NA,NA
"395",2017-07-28,6.1285982018745,5,NA,NA,NA
"396",2017-08-04,7.52860204067693,6,NA,NA,NA
"397",2017-08-11,6.82861354998629,9,NA,NA,NA
"398",2017-08-18,6.52861416330417,9,NA,NA,NA
"399",2017-08-25,5.82860237523728,2,NA,NA,NA
"400",2017-09-01,6.52860979905163,12,NA,NA,NA
"401",2017-09-08,8.02858976749498,6,NA,NA,NA
"402",2017-09-15,7.22857991537764,6,NA,NA,NA
"403",2017-09-22,6.42857622825968,8,NA,NA,NA
"404",2017-09-29,6.52856465575607,11,NA,NA,NA
"405",2017-10-06,8.82853064564279,10,NA,NA,NA
"406",2017-10-13,7.22849075711026,6,NA,NA,NA
"407",2017-10-20,8.42845703312984,6,NA,NA,NA
"408",2017-10-27,6.62843549511792,11,NA,NA,NA
"409",2017-11-03,8.4283920206472,4,NA,NA,NA
"410",2017-11-10,7.02837076779503,6,NA,NA,NA
"411",2017-11-17,8.22835467529531,1,NA,NA,NA
"412",2017-11-24,9.22837485459339,9,NA,NA,NA
"413",2017-12-01,10.5283961798738,11,NA,NA,NA
"414",2017-12-08,9.0284151386519,7,NA,NA,NA
"415",2017-12-15,11.2284442759931,9,NA,NA,NA
"416",2017-12-22,8.42848459564116,10,NA,NA,NA
"417",2017-12-29,6.8877466335134,6,NA,NA,NA
"418",2018-01-05,9.79687443110894,7,NA,NA,NA
"419",2018-01-12,8.79692535429608,12,NA,NA,NA
"420",2018-01-19,9.34241474994722,10,NA,NA,NA
"421",2018-01-26,9.25153720947988,7,NA,NA,NA
"422",2018-02-02,7.16067096719946,6,NA,NA,NA
"423",2018-02-09,8.43344691278845,10,NA,NA,NA
"424",2018-02-16,7.97894227015995,6,NA,NA,NA
"425",2018-02-23,9.88808392147678,6,NA,NA,NA
"426",2018-03-02,7.43360871951604,5,NA,NA,NA
"427",2018-03-09,10.6388234895989,11,NA,NA,NA
"428",2018-03-16,9.43890414162393,10,NA,NA,NA
"429",2018-03-23,8.83898197807652,10,NA,NA,NA
"430",2018-03-30,7.83905398855458,13,NA,NA,NA
"431",2018-04-06,9.03910010146662,9,NA,NA,NA
"432",2018-04-13,8.73914641058278,11,NA,NA,NA
"433",2018-04-20,8.13918137476224,11,NA,NA,NA
"434",2018-04-27,8.33920198338785,6,NA,NA,NA
"435",2018-05-04,7.73923433010139,7,NA,NA,NA
"436",2018-05-11,9.33927038628385,9,NA,NA,NA
"437",2018-05-18,7.33930814492114,8,NA,NA,NA
"438",2018-05-25,8.53934258821449,5,NA,NA,NA
"439",2018-06-01,6.03939479188712,4,NA,NA,NA
"440",2018-06-08,7.43945722921835,10,NA,NA,NA
"441",2018-06-15,7.63950681777649,10,NA,NA,NA
"442",2018-06-22,6.63954456140789,8,NA,NA,NA
"443",2018-06-29,7.33957547829002,7,NA,NA,NA
"444",2018-07-06,8.43960809915784,8,NA,NA,NA
"445",2018-07-13,8.33964292597386,6,NA,NA,NA
"446",2018-07-20,6.63968949309043,7,NA,NA,NA
"447",2018-07-27,5.939734252173,3,NA,NA,NA
"448",2018-08-03,7.33979376280725,6,NA,NA,NA
"449",2018-08-10,6.63985999651067,7,NA,NA,NA
"450",2018-08-17,6.3399244230358,4,NA,NA,NA
"451",2018-08-24,5.64000059127394,14,NA,NA,NA
"452",2018-08-31,6.34003480913425,3,NA,NA,NA
"453",2018-09-07,7.84008578724966,11,NA,NA,NA
"454",2018-09-14,7.04012090895301,9,NA,NA,NA
"455",2018-09-21,6.24014619600629,7,NA,NA,NA
"456",2018-09-28,6.34016767012237,4,NA,NA,NA
"457",2018-10-05,8.64020088717188,10,NA,NA,NA
"458",2018-10-12,7.04022728076561,6,NA,NA,NA
"459",2018-10-19,8.24025889420758,4,NA,NA,NA
"460",2018-10-26,6.44031178521828,9,NA,NA,NA
"461",2018-11-02,8.24035183174387,9,NA,NA,NA
"462",2018-11-09,6.84038806636396,5,NA,NA,NA
"463",2018-11-16,8.04043353602964,14,NA,NA,NA
"464",2018-11-23,9.04044910066143,14,NA,NA,NA
"465",2018-11-30,10.3404397783258,15,NA,NA,NA
"466",2018-12-07,8.84040707437218,6,NA,NA,NA
"467",2018-12-14,11.0403886235476,4,NA,NA,NA
"468",2018-12-21,8.24040550130959,8,NA,NA,NA
"469",2018-12-28,6.69965318949326,4,NA,NA,NA
"470",2019-01-04,9.60877572952584,10,NA,NA,NA
"471",2019-01-11,8.60880539730861,7,NA,NA,NA
"472",2019-01-18,9.15429768351228,15,NA,NA,NA
"473",2019-01-25,9.06339699968765,12,NA,NA,NA
"474",2019-02-01,6.97248158002395,5,NA,NA,NA
"475",2019-02-08,8.24521242188565,8,NA,NA,NA
"476",2019-02-15,7.79067176694771,9,NA,NA,NA
"477",2019-02-22,9.69976140725157,14,NA,NA,NA
"478",2019-03-01,7.24519310537266,10,NA,NA,NA
"479",2019-03-08,10.4502887401294,6,NA,NA,NA
"480",2019-03-15,9.25027440070388,13,NA,NA,NA
"481",2019-03-22,8.65024124519966,15,NA,NA,NA
