"","Week.ended","signal","Male.15.44","fit","upr","lwr"
"87",2011-09-02,165.654676279159,154,NA,NA,NA
"88",2011-09-09,158.520349539949,160,NA,NA,NA
"89",2011-09-16,186.683241731876,180,NA,NA,NA
"90",2011-09-23,183.558695373949,182,NA,NA,NA
"91",2011-09-30,179.137078653322,185,NA,NA,NA
"92",2011-10-07,181.504442311202,166,NA,NA,NA
"93",2011-10-14,189.500947258144,193,NA,NA,NA
"94",2011-10-21,183.290875579799,178,NA,NA,NA
"95",2011-10-28,188.890748337478,200,NA,NA,NA
"96",2011-11-04,186.569740762445,192,NA,NA,NA
"97",2011-11-11,187.4385267736,187,NA,NA,NA
"98",2011-11-18,194.208137015336,190,NA,NA,NA
"99",2011-11-25,198.985656637797,174,NA,NA,NA
"100",2011-12-02,191.810137913437,183,NA,NA,NA
"101",2011-12-09,202.851178235217,199,NA,NA,NA
"102",2011-12-16,201.499457017816,189,NA,NA,NA
"103",2011-12-23,205.771229085941,218,NA,NA,NA
"104",2011-12-30,158.420016635113,107,NA,NA,NA
"105",2012-01-06,114.158896965596,95,NA,NA,NA
"106",2012-01-13,162.776704359063,170,NA,NA,NA
"107",2012-01-20,193.562753428849,180,NA,NA,NA
"108",2012-01-27,197.919748842521,184,NA,NA,NA
"109",2012-02-03,196.848361588839,167,NA,NA,NA
"110",2012-02-10,196.287621113161,210,NA,NA,NA
"111",2012-02-17,194.155653065893,186,NA,NA,NA
"112",2012-02-24,191.584468476835,224,NA,NA,NA
"113",2012-03-02,186.315993817859,183,NA,NA,NA
"114",2012-03-09,188.05375171678,225,NA,NA,NA
"115",2012-03-16,185.507354360449,165,NA,NA,NA
"116",2012-03-23,194.186941899658,193,NA,NA,NA
"117",2012-03-30,168.268760348973,197,NA,NA,NA
"118",2012-04-06,175.296577155207,192,NA,NA,NA
"119",2012-04-13,183.192999135125,178,NA,NA,NA
"120",2012-04-20,182.099181587939,175,NA,NA,NA
"121",2012-04-27,182.218707268364,177,NA,NA,NA
"122",2012-05-04,190.848041741263,200,NA,NA,NA
"123",2012-05-11,183.760174701474,137,NA,NA,NA
"124",2012-05-18,186.260195490239,205,NA,NA,NA
"125",2012-05-25,191.624993982758,175,NA,NA,NA
"126",2012-06-01,161.121039891056,209,NA,NA,NA
"127",2012-06-08,160.427095163858,98,NA,NA,NA
"128",2012-06-15,179.850484939189,197,NA,NA,NA
"129",2012-06-22,182.44164143804,190,NA,NA,NA
"130",2012-06-29,183.818591665728,168,NA,NA,NA
"131",2012-07-06,182.825273640167,192,NA,NA,NA
"132",2012-07-13,173.914711308261,180,NA,NA,NA
"133",2012-07-20,174.392711405544,182,NA,NA,NA
"134",2012-07-27,178.456413265492,194,NA,NA,NA
"135",2012-08-03,182.890900262691,178,NA,NA,NA
"136",2012-08-10,172.534579924513,158,NA,NA,NA
"137",2012-08-17,176.105577975897,167,NA,NA,NA
"138",2012-08-24,174.993690366163,160,NA,NA,NA
"139",2012-08-31,159.209984064491,155,NA,NA,NA
"140",2012-09-07,152.334190615156,155,NA,NA,NA
"141",2012-09-14,180.753386658491,181,NA,NA,NA
"142",2012-09-21,177.872119181076,209,NA,NA,NA
"143",2012-09-28,173.632345466891,147,NA,NA,NA
"144",2012-10-05,176.242628430794,153,NA,NA,NA
"145",2012-10-12,184.496596948815,176,NA,NA,NA
"146",2012-10-19,178.566535198789,159,NA,NA,NA
"147",2012-10-26,184.473249622116,182,NA,NA,NA
"148",2012-11-02,182.484612628136,181,NA,NA,NA
"149",2012-11-09,183.698766029634,193,NA,NA,NA
"150",2012-11-16,190.795437348106,188,NA,NA,NA
"151",2012-11-23,195.897362815433,206,NA,NA,NA
"152",2012-11-30,188.980299926739,172,NA,NA,NA
"153",2012-12-07,200.295152267153,185,NA,NA,NA
"154",2012-12-14,199.238752526683,221,NA,NA,NA
"155",2012-12-21,203.741451553504,219,NA,NA,NA
"156",2012-12-28,156.615471459716,112,NA,NA,NA
"157",2013-01-04,112.566794701871,129,NA,NA,NA
"158",2013-01-11,161.330148067434,183,NA,NA,NA
"159",2013-01-18,192.234590164087,192,NA,NA,NA
"160",2013-01-25,196.684927728846,179,NA,NA,NA
"161",2013-02-01,195.713959447467,155,NA,NA,NA
"162",2013-02-08,195.274060318641,193,NA,NA,NA
"163",2013-02-15,193.292980841895,216,NA,NA,NA
"164",2013-02-22,190.814677057937,178,NA,NA,NA
"165",2013-03-01,185.724095393228,210,NA,NA,NA
"166",2013-03-08,187.587886085858,167,NA,NA,NA
"167",2013-03-15,185.27565948828,205,NA,NA,NA
"168",2013-03-22,194.113800525959,203,NA,NA,NA
"169",2013-03-29,168.335239556411,154,NA,NA,NA
"170",2013-04-05,175.583622307334,161,NA,NA,NA
"171",2013-04-12,183.75941562516,196,NA,NA,NA
"172",2013-04-19,182.912202220113,200,NA,NA,NA
"173",2013-04-26,183.232871538959,216,NA,NA,NA
"174",2013-05-03,191.991953582166,231,NA,NA,NA
"175",2013-05-10,184.977718266792,163,NA,NA,NA
"176",2013-05-17,187.504791050617,201,NA,NA,NA
"177",2013-05-24,192.906498988865,178,NA,NA,NA
"178",2013-05-31,162.436224355102,137,NA,NA,NA
"179",2013-06-07,161.913758236586,190,NA,NA,NA
"180",2013-06-14,181.338502777214,159,NA,NA,NA
"181",2013-06-21,184.005233527576,193,NA,NA,NA
"182",2013-06-28,185.455058214206,188,NA,NA,NA
"183",2013-07-05,184.500099569534,169,NA,NA,NA
"184",2013-07-12,175.674274051549,174,NA,NA,NA
"185",2013-07-19,176.251595406128,175,NA,NA,NA
"186",2013-07-26,180.431269189951,180,NA,NA,NA
"187",2013-08-02,185.011753563403,162,NA,NA,NA
"188",2013-08-09,174.835489551392,176,NA,NA,NA
"189",2013-08-16,178.557036790187,165,NA,NA,NA
"190",2013-08-23,177.604065082737,162,NA,NA,NA
"191",2013-08-30,161.980421909781,147,NA,NA,NA
"192",2013-09-06,155.284935106232,208,NA,NA,NA
"193",2013-09-13,183.790367993102,147,NA,NA,NA
"194",2013-09-20,181.064950013292,164,NA,NA,NA
"195",2013-09-27,177.071606366195,185,NA,NA,NA
"196",2013-10-04,179.863360950557,204,NA,NA,NA
"197",2013-10-11,188.209749648066,209,NA,NA,NA
"198",2013-10-18,182.317062145153,182,NA,NA,NA
"199",2013-10-25,188.224970574645,186,NA,NA,NA
"200",2013-11-01,186.237060935315,189,NA,NA,NA
"201",2013-11-08,187.443958229098,182,NA,NA,NA
"202",2013-11-15,194.561087684557,212,NA,NA,NA
"203",2013-11-22,199.64543992852,201,NA,NA,NA
"204",2013-11-29,192.72724621657,216,NA,NA,NA
"205",2013-12-06,203.965310328557,198,NA,NA,NA
"206",2013-12-13,202.814586506683,217,NA,NA,NA
"207",2013-12-20,207.237200569089,245,NA,NA,NA
"208",2013-12-27,159.988837770024,120,NA,NA,NA
"209",2014-01-03,115.809082343058,125,NA,NA,NA
"210",2014-01-10,164.454969241306,152,NA,NA,NA
"211",2014-01-17,195.306083990139,175,NA,NA,NA
"212",2014-01-24,199.740819472635,194,NA,NA,NA
"213",2014-01-31,198.731799626175,200,NA,NA,NA
"214",2014-02-07,198.174941595238,193,NA,NA,NA
"215",2014-02-14,196.082355551792,218,NA,NA,NA
"216",2014-02-21,193.494028866018,200,NA,NA,NA
"217",2014-02-28,188.257110281705,196,NA,NA,NA
"218",2014-03-07,190.005638591712,210,NA,NA,NA
"219",2014-03-14,187.50187347198,209,NA,NA,NA
"220",2014-03-21,196.145142077777,215,NA,NA,NA
"221",2014-03-28,170.152972139323,175,NA,NA,NA
"222",2014-04-04,177.151691996375,184,NA,NA,NA
"223",2014-04-11,185.037540153876,203,NA,NA,NA
"224",2014-04-18,183.88962706901,153,NA,NA,NA
"225",2014-04-25,183.999772412392,178,NA,NA,NA
"226",2014-05-02,192.621194594935,220,NA,NA,NA
"227",2014-05-09,185.491157094727,149,NA,NA,NA
"228",2014-05-16,187.929706347647,165,NA,NA,NA
"229",2014-05-23,193.311353003713,199,NA,NA,NA
"230",2014-05-30,162.78230759468,130,NA,NA,NA
"231",2014-06-06,162.214877991145,192,NA,NA,NA
"232",2014-06-13,181.591465925755,194,NA,NA,NA
"233",2014-06-20,184.144731468559,194,NA,NA,NA
"234",2014-06-27,185.479473595731,173,NA,NA,NA
"235",2014-07-04,184.437671448696,162,NA,NA,NA
"236",2014-07-11,175.538041903324,182,NA,NA,NA
"237",2014-07-18,176.026266820239,167,NA,NA,NA
"238",2014-07-25,180.13145700719,145,NA,NA,NA
"239",2014-08-01,184.702678330465,203,NA,NA,NA
"240",2014-08-08,174.439509023678,164,NA,NA,NA
"241",2014-08-15,178.095961238518,190,NA,NA,NA
"242",2014-08-22,177.030039282936,170,NA,NA,NA
"243",2014-08-29,161.277330598928,153,NA,NA,NA
"244",2014-09-05,154.440179526012,145,NA,NA,NA
"245",2014-09-12,182.920771690477,203,NA,NA,NA
"246",2014-09-19,180.063624052076,168,NA,NA,NA
"247",2014-09-26,175.929150531752,190,NA,NA,NA
"248",2014-10-03,178.568230223888,191,NA,NA,NA
"249",2014-10-10,186.783943851682,175,NA,NA,NA
"250",2014-10-17,180.821805926173,172,NA,NA,NA
"251",2014-10-24,186.676248977354,175,NA,NA,NA
"252",2014-10-31,184.652638057925,197,NA,NA,NA
"253",2014-11-07,185.805819722434,183,NA,NA,NA
"254",2014-11-14,192.864275049933,185,NA,NA,NA
"255",2014-11-21,197.937511632243,193,NA,NA,NA
"256",2014-11-28,191.020028487318,212,NA,NA,NA
"257",2014-12-05,202.263112552608,220,NA,NA,NA
"258",2014-12-12,201.072859348886,208,NA,NA,NA
"259",2014-12-19,205.469586276148,184,NA,NA,NA
"260",2014-12-26,158.306666245921,128,NA,NA,NA
"261",2015-01-02,114.194155515688,108,NA,NA,NA
"262",2015-01-09,162.936204040125,192,NA,NA,NA
"263",2015-01-16,193.805444048924,212,NA,NA,NA
"264",2015-01-23,198.185941125854,211,NA,NA,NA
"265",2015-01-30,197.08780815453,215,NA,NA,NA
"266",2015-02-06,196.410553876326,173,NA,NA,NA
"267",2015-02-13,194.231846230133,204,NA,NA,NA
"268",2015-02-20,191.580233449833,187,NA,NA,NA
"269",2015-02-27,186.300865785697,184,NA,NA,NA
"270",2015-03-06,188.025822701163,181,NA,NA,NA
"271",2015-03-13,185.54927182496,158,NA,NA,NA
"272",2015-03-20,194.311941441443,194,NA,NA,NA
"273",2015-03-27,168.475197365743,177,NA,NA,NA
"274",2015-04-03,175.622430544252,137,NA,NA,NA
"275",2015-04-10,183.74225629915,160,NA,NA,NA
"276",2015-04-17,182.906706680975,209,NA,NA,NA
"277",2015-04-24,183.222113557204,197,NA,NA,NA
"278",2015-05-01,192.011624282934,176,NA,NA,NA
"279",2015-05-08,185.131229568805,156,NA,NA,NA
"280",2015-05-15,187.8055882966,207,NA,NA,NA
"281",2015-05-22,193.343870273705,198,NA,NA,NA
"282",2015-05-29,162.973400847854,125,NA,NA,NA
"283",2015-06-05,162.574304118204,175,NA,NA,NA
"284",2015-06-12,182.151852740367,165,NA,NA,NA
"285",2015-06-19,184.961639032783,181,NA,NA,NA
"286",2015-06-26,186.578871402002,188,NA,NA,NA
"287",2015-07-03,185.7934326968,207,NA,NA,NA
"288",2015-07-10,177.068135304942,190,NA,NA,NA
"289",2015-07-17,177.718531898095,155,NA,NA,NA
"290",2015-07-24,182.011628982622,177,NA,NA,NA
"291",2015-07-31,186.714145646771,183,NA,NA,NA
"292",2015-08-07,176.623643212894,186,NA,NA,NA
"293",2015-08-14,180.415517499312,185,NA,NA,NA
"294",2015-08-21,179.498775046923,194,NA,NA,NA
"295",2015-08-28,163.854776897124,204,NA,NA,NA
"296",2015-09-04,157.035324014578,148,NA,NA,NA
"297",2015-09-11,185.53285342547,175,NA,NA,NA
"298",2015-09-18,182.750179802945,182,NA,NA,NA
"299",2015-09-25,178.668916176732,184,NA,NA,NA
"300",2015-10-02,181.377632541312,184,NA,NA,NA
"301",2015-10-09,189.681420049594,183,NA,NA,NA
"302",2015-10-16,183.797765584092,177,NA,NA,NA
"303",2015-10-23,189.726887821414,188,NA,NA,NA
"304",2015-10-30,187.759255821221,185,NA,NA,NA
"305",2015-11-06,188.996809965093,200,NA,NA,NA
"306",2015-11-13,196.113683123801,179,NA,NA,NA
"307",2015-11-20,201.262722211268,202,NA,NA,NA
"308",2015-11-27,194.410375552334,206,NA,NA,NA
"309",2015-12-04,205.736245678667,194,NA,NA,NA
"310",2015-12-11,204.684174600857,192,NA,NA,NA
"311",2015-12-18,209.255943993488,234,NA,NA,NA
"312",2015-12-25,162.181205832074,151,NA,NA,NA
"313",2016-01-01,118.120929816977,85,NA,NA,NA
"314",2016-01-08,166.965823126731,178,NA,NA,NA
"315",2016-01-15,197.971795391997,221,NA,NA,NA
"316",2016-01-22,202.47993966771,238,NA,NA,NA
"317",2016-01-29,201.466776955317,217,NA,NA,NA
"318",2016-02-05,200.878964313735,203,NA,NA,NA
"319",2016-02-12,198.74171054577,203,NA,NA,NA
"320",2016-02-19,196.141907678792,196,NA,NA,NA
"321",2016-02-26,190.906007897247,176,NA,NA,NA
"322",2016-03-04,192.698124620662,212,NA,NA,NA
"323",2016-03-11,190.239249472635,172,NA,NA,NA
"324",2016-03-18,199.002096216112,194,NA,NA,NA
"325",2016-03-25,173.174344621956,157,NA,NA,NA
"326",2016-04-01,180.376993428056,171,NA,NA,NA
"327",2016-04-08,188.497266710455,201,NA,NA,NA
"328",2016-04-15,187.594040549434,189,NA,NA,NA
"329",2016-04-22,187.888171825077,208,NA,NA,NA
"330",2016-04-29,196.644502024961,212,NA,NA,NA
"331",2016-05-06,189.671970883285,249,NA,NA,NA
"332",2016-05-13,192.087930071581,195,NA,NA,NA
"333",2016-05-20,197.3984158949,209,NA,NA,NA
"334",2016-05-27,166.787096024778,205,NA,NA,NA
"335",2016-06-03,166.003953301672,128,NA,NA,NA
"336",2016-06-10,185.292240699464,167,NA,NA,NA
"337",2016-06-17,187.814909177409,174,NA,NA,NA
"338",2016-06-24,189.163543391732,192,NA,NA,NA
"339",2016-07-01,188.106846359677,204,NA,NA,NA
"340",2016-07-08,179.12027743832,175,NA,NA,NA
"341",2016-07-15,179.541452761707,186,NA,NA,NA
"342",2016-07-22,183.55048895824,192,NA,NA,NA
"343",2016-07-29,187.94364392288,203,NA,NA,NA
"344",2016-08-05,177.508499796469,187,NA,NA,NA
"345",2016-08-12,180.955515973178,172,NA,NA,NA
"346",2016-08-19,179.71936444056,191,NA,NA,NA
"347",2016-08-26,163.762010451571,157,NA,NA,NA
"348",2016-09-02,156.717365962044,135,NA,NA,NA
"349",2016-09-09,185.013540227977,185,NA,NA,NA
"350",2016-09-16,182.009739943368,153,NA,NA,NA
"351",2016-09-23,177.760464755528,173,NA,NA,NA
"352",2016-09-30,180.320137072974,194,NA,NA,NA
"353",2016-10-07,188.454097479477,176,NA,NA,NA
"354",2016-10-14,182.411465916234,183,NA,NA,NA
"355",2016-10-21,188.167728176997,178,NA,NA,NA
"356",2016-10-28,186.043101135198,170,NA,NA,NA
"357",2016-11-04,187.148627815686,188,NA,NA,NA
"358",2016-11-11,194.152554304278,187,NA,NA,NA
"359",2016-11-18,199.169924336877,250,NA,NA,NA
"360",2016-11-25,192.091756981011,174,NA,NA,NA
"361",2016-12-02,203.247593887231,225,NA,NA,NA
"362",2016-12-09,201.962546178472,202,NA,NA,NA
"363",2016-12-16,206.27742807359,180,NA,NA,NA
"364",2016-12-23,159.041699563763,218,NA,NA,NA
"365",2016-12-30,114.688602877955,99,NA,NA,NA
"366",2017-01-06,163.207910683011,143,NA,NA,NA
"367",2017-01-13,193.947018336996,199,NA,NA,NA
"368",2017-01-20,198.222083232608,183,NA,NA,NA
"369",2017-01-27,197.07121325629,189,NA,NA,NA
"370",2017-02-03,196.390058938894,209,NA,NA,NA
"371",2017-02-10,194.139749130844,196,NA,NA,NA
"372",2017-02-17,191.431397443985,176,NA,NA,NA
"373",2017-02-24,186.115686118749,173,NA,NA,NA
"374",2017-03-03,187.824626309045,153,NA,NA,NA
"375",2017-03-10,185.384307795726,211,NA,NA,NA
"376",2017-03-17,194.083283860073,171,NA,NA,NA
"377",2017-03-24,168.225645983333,174,NA,NA,NA
"378",2017-03-31,175.357154951337,196,NA,NA,NA
"379",2017-04-07,183.349864773741,186,NA,NA,NA
"380",2017-04-14,182.337593549092,145,NA,NA,NA
"381",2017-04-21,182.595499992542,172,NA,NA,NA
"382",2017-04-28,191.373321149586,167,NA,NA,NA
"383",2017-05-05,184.496953048015,167,NA,NA,NA
"384",2017-05-12,187.153471248079,192,NA,NA,NA
"385",2017-05-19,192.700880181749,192,NA,NA,NA
"386",2017-05-26,162.349606450899,192,NA,NA,NA
"387",2017-06-02,161.842603486329,141,NA,NA,NA
"388",2017-06-09,181.374775122227,203,NA,NA,NA
"389",2017-06-16,184.066301185936,172,NA,NA,NA
"390",2017-06-23,185.580506399511,194,NA,NA,NA
"391",2017-06-30,184.678886800311,166,NA,NA,NA
"392",2017-07-07,175.912374999812,182,NA,NA,NA
"393",2017-07-14,176.534421237306,158,NA,NA,NA
"394",2017-07-21,180.79130374405,224,NA,NA,NA
"395",2017-07-28,185.366973583973,170,NA,NA,NA
"396",2017-08-04,175.171526334372,170,NA,NA,NA
"397",2017-08-11,178.885799198579,179,NA,NA,NA
"398",2017-08-18,177.8998574173,196,NA,NA,NA
"399",2017-08-25,162.179895612823,182,NA,NA,NA
"400",2017-09-01,155.32268104042,126,NA,NA,NA
"401",2017-09-08,183.8205797515,197,NA,NA,NA
"402",2017-09-15,180.993707155916,189,NA,NA,NA
"403",2017-09-22,176.851786376756,196,NA,NA,NA
"404",2017-09-29,179.473875678255,161,NA,NA,NA
"405",2017-10-06,187.730687450931,192,NA,NA,NA
"406",2017-10-13,181.779474860743,149,NA,NA,NA
"407",2017-10-20,187.689872751802,191,NA,NA,NA
"408",2017-10-27,185.694049111444,168,NA,NA,NA
"409",2017-11-03,186.931482223538,181,NA,NA,NA
"410",2017-11-10,194.080063820343,212,NA,NA,NA
"411",2017-11-17,199.1949640999,208,NA,NA,NA
"412",2017-11-24,192.293314922779,220,NA,NA,NA
"413",2017-12-01,203.539589798477,200,NA,NA,NA
"414",2017-12-08,202.392517490666,168,NA,NA,NA
"415",2017-12-15,206.910087449486,173,NA,NA,NA
"416",2017-12-22,159.891392926211,188,NA,NA,NA
"417",2017-12-29,115.813313598025,97,NA,NA,NA
"418",2018-01-05,164.613511793511,118,NA,NA,NA
"419",2018-01-12,195.683140339907,186,NA,NA,NA
"420",2018-01-19,200.316423324797,185,NA,NA,NA
"421",2018-01-26,199.523948754155,219,NA,NA,NA
"422",2018-02-02,199.149413533319,216,NA,NA,NA
"423",2018-02-09,197.197752340139,190,NA,NA,NA
"424",2018-02-16,194.80507418814,196,NA,NA,NA
"425",2018-02-23,189.773786483557,206,NA,NA,NA
"426",2018-03-02,191.71200088882,168,NA,NA,NA
"427",2018-03-09,189.480069916628,195,NA,NA,NA
"428",2018-03-16,198.425204401,219,NA,NA,NA
"429",2018-03-23,172.731667641742,182,NA,NA,NA
"430",2018-03-30,180.020710639499,179,NA,NA,NA
"431",2018-04-06,188.211672108311,167,NA,NA,NA
"432",2018-04-13,187.442501858486,220,NA,NA,NA
"433",2018-04-20,187.812138342531,191,NA,NA,NA
"434",2018-04-27,196.675783098776,227,NA,NA,NA
"435",2018-05-04,189.782432140331,201,NA,NA,NA
"436",2018-05-11,192.367997264063,163,NA,NA,NA
"437",2018-05-18,197.908760845136,205,NA,NA,NA
"438",2018-05-25,167.536196126752,170,NA,NA,NA
"439",2018-06-01,167.059000579382,171,NA,NA,NA
"440",2018-06-08,186.574397748279,193,NA,NA,NA
"441",2018-06-15,189.27771771189,182,NA,NA,NA
"442",2018-06-22,190.794716469702,203,NA,NA,NA
"443",2018-06-29,189.888774854149,193,NA,NA,NA
"444",2018-07-06,181.076985552524,181,NA,NA,NA
"445",2018-07-13,181.665340948671,204,NA,NA,NA
"446",2018-07-20,185.811717359537,187,NA,NA,NA
"447",2018-07-27,190.355860340318,197,NA,NA,NA
"448",2018-08-03,180.087515365035,190,NA,NA,NA
"449",2018-08-10,183.700539433906,237,NA,NA,NA
"450",2018-08-17,182.513384795531,161,NA,NA,NA
"451",2018-08-24,166.666665520938,165,NA,NA,NA
"452",2018-08-31,159.723078818334,151,NA,NA,NA
"453",2018-09-07,188.095887530431,194,NA,NA,NA
"454",2018-09-14,185.157599200487,179,NA,NA,NA
"455",2018-09-21,180.93088435217,179,NA,NA,NA
"456",2018-09-28,183.507798686892,184,NA,NA,NA
"457",2018-10-05,191.683787907351,173,NA,NA,NA
"458",2018-10-12,185.694894138358,229,NA,NA,NA
"459",2018-10-19,191.424606496402,195,NA,NA,NA
"460",2018-10-26,189.247598743299,202,NA,NA,NA
"461",2018-11-02,190.246622284723,192,NA,NA,NA
"462",2018-11-09,197.142350274729,195,NA,NA,NA
"463",2018-11-16,202.042104907382,196,NA,NA,NA
"464",2018-11-23,194.953215945002,197,NA,NA,NA
"465",2018-11-30,206.060479960936,205,NA,NA,NA
"466",2018-12-07,204.769737196133,220,NA,NA,NA
"467",2018-12-14,209.050368474849,190,NA,NA,NA
"468",2018-12-21,161.766805768598,222,NA,NA,NA
"469",2018-12-28,117.36347866676,103,NA,NA,NA
"470",2019-01-04,165.830065425882,128,NA,NA,NA
"471",2019-01-11,196.549573657721,168,NA,NA,NA
"472",2019-01-18,200.868196628778,211,NA,NA,NA
"473",2019-01-25,199.713230970124,225,NA,NA,NA
"474",2019-02-01,198.9652831587,208,NA,NA,NA
"475",2019-02-08,196.654899649595,152,NA,NA,NA
"476",2019-02-15,193.973901556381,201,NA,NA,NA
"477",2019-02-22,188.643333962211,159,NA,NA,NA
"478",2019-03-01,190.368482332955,182,NA,NA,NA
"479",2019-03-08,187.894646500537,197,NA,NA,NA
"480",2019-03-15,196.591137161869,194,NA,NA,NA
"481",2019-03-22,170.692497980769,200,NA,NA,NA
"482",2019-03-29,177.738774045831,205,NA,NA,NA
"483",2019-04-05,185.633811423953,184,NA,NA,NA
"484",2019-04-12,184.531919623329,194,NA,NA,NA
"485",2019-04-19,184.612232144435,146,NA,NA,NA
"486",2019-04-26,193.265118073585,171,NA,NA,NA
"487",2019-05-03,186.259852282651,207,NA,NA,NA
"488",2019-05-10,188.715604461424,159,NA,NA,NA
"489",2019-05-17,194.12720844073,192,NA,NA,NA
"490",2019-05-24,163.642810602932,193,NA,NA,NA
"491",2019-05-31,163.00323462166,147,NA,NA,NA
"492",2019-06-07,182.39373743179,199,NA,NA,NA
"493",2019-06-14,184.953028032665,198,NA,NA,NA
"494",2019-06-21,186.287796269313,196,NA,NA,NA
"495",2019-06-28,185.204309986988,186,NA,NA,NA
"496",2019-07-05,176.219328169884,170,NA,NA,NA
"497",2019-07-12,176.646035856752,174,NA,NA,NA
