"","Week.ended","2.5%","50%","97.5%","fit"
"586",2021-03-26,2461.08768543343,2675.55235623747,2876.18546976254,2676.50434711006
"587",2021-04-02,2504.1300826638,2724.62109070028,2932.21371028014,2725.28918795324
"588",2021-04-09,2543.31305316307,2769.98204315202,2981.00469260692,2770.11016059719
"589",2021-04-16,2586.65907286874,2818.81080608004,3031.11427752188,2818.1784303012
"590",2021-04-23,2628.91560442329,2866.4200911153,3083.31915493044,2865.98087480976
"591",2021-04-30,2668.83784279801,2912.08547637234,3137.6944370045,2911.85320980536
"592",2021-05-07,2714.4476517603,2961.56246018702,3192.0012944588,2960.61278620781
"593",2021-05-14,2756.85284696891,3010.54689587625,3246.08235082409,3009.36118692131
"594",2021-05-21,2799.25585166427,3058.96140426205,3298.19644473352,3057.11281345254
"595",2021-05-28,2831.99459195164,3098.64247088308,3343.39054641275,3096.29417105474
"596",2021-06-04,2879.15899793705,3149.80177912243,3401.62112062997,3148.19192033241
"597",2021-06-11,2922.31250594082,3197.29918746945,3450.02305855921,3194.93414548289
"598",2021-06-18,2961.9128728991,3244.42190864273,3501.74282112696,3241.27478483018
"599",2021-06-25,3002.02478105396,3286.79364587067,3550.67456511163,3284.36189696585
"600",2021-07-02,3043.37550355856,3331.57509318551,3600.35960748315,3328.80291152646
"601",2021-07-09,3083.63133255742,3374.84629565373,3650.71515044187,3372.96691226417
"602",2021-07-16,3126.80136398974,3425.02507540219,3704.68340670846,3422.64421321712
"603",2021-07-23,3165.22362195996,3469.37127738443,3752.63244144106,3467.02396484943
"604",2021-07-30,3209.28100177952,3519.39128967451,3806.22710494115,3516.5193024425
"605",2021-08-06,3252.69273517976,3566.14548795807,3859.42311608991,3563.9400978553
"606",2021-08-13,3301.11599937009,3617.632421845,3915.11280292895,3614.36775666371
"607",2021-08-20,3336.07090713137,3658.595970653,3961.927559578,3655.60182073083
"608",2021-08-27,3375.2712570089,3699.73251848069,4011.84619380458,3698.03384264922
"609",2021-09-03,3416.33603250043,3747.61083737314,4068.99538881038,3745.83580208882
"610",2021-09-10,3457.40958909687,3795.59616160396,4122.14720665618,3792.79914651405
"611",2021-09-17,3503.55777990201,3844.86195605101,4172.72133325755,3841.77903822298
"612",2021-09-24,3546.34781384944,3893.65129004559,4223.68239984605,3890.71294630549
"613",2021-10-01,3591.12234454104,3945.41412262068,4281.32553330595,3941.79756162184
"614",2021-10-08,3634.86169568432,3993.20805330224,4335.01921299987,3988.9473375806
"615",2021-10-15,3668.48938370388,4038.36323020787,4382.82213653037,4034.69908520791
"616",2021-10-22,3711.3598178307,4087.87610825723,4436.62679419852,4083.73229180573
"617",2021-10-29,3748.20814729095,4131.97321676648,4488.72124742017,4128.05413463678
"618",2021-11-05,3790.08225826416,4181.70718275496,4540.12517349576,4177.068983685
"619",2021-11-12,3831.97796324887,4226.74731486522,4592.62766423104,4223.7070080886
"620",2021-11-19,3876.75662871166,4274.48371914488,4644.30929961544,4270.2978005106
"621",2021-11-26,3922.02514008429,4325.72784206261,4698.2812466303,4320.63908745383
"622",2021-12-03,3963.10693587827,4370.79528243782,4751.0488088029,4366.26284484156
"623",2021-12-10,4013.34489341429,4422.75826591634,4809.88934598832,4418.16826136625
"624",2021-12-17,4043.89463841846,4462.79084205321,4853.52806438316,4456.05373017296
"625",2021-12-24,4074.29856185167,4492.63505202328,4889.95380800819,4488.09406043357
"626",2021-12-31,4113.14293780597,4544.08506012693,4943.60232767357,4536.76079792851
"627",2022-01-07,4157.21535387922,4592.04658878353,4997.26614166127,4585.54335025301
"628",2022-01-14,4200.39305977277,4639.71277442058,5051.33257958597,4634.10600220664
"629",2022-01-21,4235.03614383885,4685.13162736942,5104.16637805979,4678.35496443882
"630",2022-01-28,4279.69086789765,4734.20742738825,5160.47112430608,4727.21045015065
"631",2022-02-04,4321.99846623876,4781.4181040521,5211.85762852657,4774.20162279275
"632",2022-02-11,4362.83958246465,4827.53428844043,5261.13274442343,4820.91828764411
"633",2022-02-18,4401.51375748757,4872.67472784763,5307.6196747828,4865.07664271283
"634",2022-02-25,4437.21103599172,4913.83468487148,5356.497237213,4905.82972634737
