"","Week.ended","2.5%","50%","97.5%","fit"
"557",2020-09-04,2505.3538215665,2654.80634259309,2795.82703315541,2654.88629461075
"558",2020-09-11,2603.77542095474,2756.78229121084,2902.12086631903,2756.82765116618
"559",2020-09-18,2696.42989943077,2857.38918094125,3004.99357538428,2857.26063369543
"560",2020-09-25,2786.98478593589,2952.86344077925,3107.94800987976,2952.14299893011
"561",2020-10-02,2871.99331428281,3053.16946188992,3213.11438409534,3052.04210170195
"562",2020-10-09,2963.36682126311,3145.8091854805,3311.98740804719,3145.27823627063
"563",2020-10-16,3057.60526900403,3248.29531798822,3421.68735424812,3246.83320375262
"564",2020-10-23,3155.33013941651,3348.55142522372,3523.44809213848,3347.17895894382
"565",2020-10-30,3243.89069224057,3450.15729608475,3629.97956862876,3448.24642014099
"566",2020-11-06,3340.9487647497,3554.66292836677,3743.06329188285,3552.57547467894
"567",2020-11-13,3434.10117446956,3652.53917652375,3844.47823248809,3650.93509974255
"568",2020-11-20,3533.55460176276,3755.77805053535,3954.7964040746,3754.0643532682
"569",2020-11-27,3633.06709524875,3862.00383174311,4068.04069613396,3859.85870326802
"570",2020-12-04,3736.39743407232,3968.17401815739,4179.89456804149,3966.1764220371
"571",2020-12-11,3837.87339289603,4080.48675130039,4299.13846838313,4078.27364207687
"572",2020-12-18,3928.67987445162,4175.86778305288,4396.04155092035,4171.8909330328
"573",2020-12-25,4004.44152260319,4257.49978319316,4485.28338150561,4253.27362621749
"574",2021-01-01,4101.97206770846,4360.69973607679,4593.72373741585,4357.0758550176
"575",2021-01-08,4204.80112191664,4470.88023561954,4708.75808387623,4465.74966202842
"576",2021-01-15,4303.6203906873,4576.71433344374,4822.64723543961,4571.99815428394
"577",2021-01-22,4401.94313576371,4681.24309887571,4930.69818925307,4675.50512240084
"578",2021-01-29,4498.90932877068,4785.62565509915,5041.07066993156,4780.06144507862
"579",2021-02-05,4604.00965930516,4897.1881517028,5155.9950193959,4889.28401017316
"580",2021-02-12,4702.33009193283,5005.07685742024,5268.28865211397,4996.37252903391
"581",2021-02-19,4803.43954663247,5109.22605066678,5379.8843989651,5101.64280946535
"582",2021-02-26,4900.09425167543,5213.04389338359,5494.03202982289,5204.86345394269
"583",2021-03-05,4996.11501458681,5318.22271880458,5605.54467799591,5308.44519811271
"584",2021-03-12,5092.24908623395,5418.34178910121,5715.0547288323,5410.4618671033
"585",2021-03-19,5174.09749670136,5508.57329213245,5812.85223439211,5501.1155586088
"586",2021-03-26,5267.34975742607,5604.60934681674,5915.42181297526,5598.43925909783
"587",2021-04-02,5358.38597923159,5707.60740647487,6025.57757377419,5700.17097201119
"588",2021-04-09,5452.0184273745,5806.90922081664,6132.91493749093,5800.10880751037
"589",2021-04-16,5546.91877227826,5911.39108968828,6244.89404852209,5902.63651849886
"590",2021-04-23,5645.91425961703,6016.28705021824,6359.04170419675,6007.25296729406
"591",2021-04-30,5733.68854113765,6112.78565202848,6460.44119556343,6102.39450095307
"592",2021-05-07,5829.47012393206,6215.23055730204,6569.90107694775,6205.05919431656
"593",2021-05-14,5925.32444311048,6317.96000652779,6677.42216474872,6308.18277119648
"594",2021-05-21,6017.41297997651,6417.2091264772,6781.74251139998,6407.38109942232
"595",2021-05-28,6103.68359966523,6511.57331103949,6883.57186229504,6502.08816790976
"596",2021-06-04,6201.20249423976,6611.33824977712,6992.26868331221,6602.20400234838
"597",2021-06-11,6289.81956339541,6707.31931133025,7097.50728629011,6698.35703368161
"598",2021-06-18,6381.18263743879,6808.2852588738,7204.55298068375,6798.36659344228
"599",2021-06-25,6468.02983927554,6900.85181555903,7304.78987633047,6891.45952667914
"600",2021-07-02,6555.58374779305,6997.24215674434,7406.57279089606,6986.45568739226
"601",2021-07-09,6645.16597592514,7098.37426253727,7511.52539686467,7088.44311934007
"602",2021-07-16,6732.7512836095,7193.32550528489,7612.86329521493,7183.85215230506
"603",2021-07-23,6826.8469770486,7294.98174943511,7726.95176931548,7286.8218199646
"604",2021-07-30,6917.4745364529,7386.53477963406,7827.59632896396,7379.14902167068
"605",2021-08-06,7004.91731263982,7481.47388799225,7930.63965093394,7474.46250506467
"606",2021-08-13,7091.91667091701,7576.22311960588,8030.92067731397,7567.62879251382
"607",2021-08-20,7164.32286925577,7664.40225318829,8130.81176817217,7657.09077121972
"608",2021-08-27,7239.29049321963,7752.30724915581,8228.07234320824,7743.65075342273
"609",2021-09-03,7327.08703815794,7843.6473946356,8327.32706886978,7837.41635141119
"610",2021-09-10,7420.93047838885,7943.638231528,8435.91926958202,7938.50610465643
"611",2021-09-17,7515.57568969003,8041.20175145375,8539.05571354523,8038.10346847725
