"","Week.ended","2.5%","50%","97.5%","fit"
"609",2021-09-03,12910.4519449663,14066.0800418429,15153.301408158,14055.7141354948
"610",2021-09-10,13072.0112026221,14238.8827647786,15345.4176098645,14230.5847236167
"611",2021-09-17,13223.1869190493,14409.2243220454,15534.530628141,14401.3826690821
"612",2021-09-24,13365.6316604782,14581.2528961322,15735.6457782386,14575.2405408257
"613",2021-10-01,13522.0413712998,14761.3784703182,15937.9656067789,14757.1846925707
"614",2021-10-08,13684.0070121896,14933.3331212688,16120.2912978364,14932.8753990309
"615",2021-10-15,13843.3531957652,15114.7356373539,16325.6429278751,15114.3811405347
"616",2021-10-22,13997.3731601164,15299.9619008898,16521.5720020055,15293.4667331471
"617",2021-10-29,14163.9126740658,15477.3544543558,16710.2312446563,15474.0284471856
"618",2021-11-05,14329.2304881871,15668.3518993577,16924.1130152668,15661.7273984832
"619",2021-11-12,14503.4861195854,15863.5716460986,17134.625992646,15854.1276568077
"620",2021-11-19,14654.7691765518,16048.3895659514,17343.6491502559,16039.3101327122
"621",2021-11-26,14840.5185181887,16243.6540533284,17557.0598811939,16236.1804100012
"622",2021-12-03,15008.7534279646,16438.4039438692,17764.5328680479,16431.4544847552
"623",2021-12-10,15186.651632257,16643.6862846035,17987.096339203,16631.5367783267
"624",2021-12-17,15327.1399580481,16791.6366327359,18155.8533108414,16784.3383111727
"625",2021-12-24,15414.0060752985,16903.2095969623,18285.6622996187,16892.8880507644
"626",2021-12-31,15547.7780249504,17058.5096361877,18454.7166548357,17049.9083516858
"627",2022-01-07,15716.0543893309,17243.1046024186,18669.972926516,17237.5891699705
"628",2022-01-14,15890.8250519542,17444.8796531463,18876.4465976118,17429.5438226296
"629",2022-01-21,16053.6929622752,17635.2171165865,19095.8268302243,17620.6701190921
"630",2022-01-28,16226.4982902408,17828.6286341173,19301.6818466558,17810.3823663719
"631",2022-02-04,16393.6807319976,18011.1648128492,19509.7695095545,17998.5720027299
"632",2022-02-11,16551.1842509686,18199.6585871433,19717.3018333024,18184.4771393622
"633",2022-02-18,16701.3089398219,18380.9182543156,19920.6759070688,18364.7708248842
"634",2022-02-25,16858.9810724368,18567.6738106816,20129.7715695018,18546.9217934821
