"","Week.ended","signal","Male.45.64","fit","upr","lwr"
"41",2010-10-15,721.057162554415,807,NA,NA,NA
"42",2010-10-22,713.577219176179,706,NA,NA,NA
"43",2010-10-29,727.212214223853,738,NA,NA,NA
"44",2010-11-05,719.725941239707,731,NA,NA,NA
"45",2010-11-12,722.917441540497,710,NA,NA,NA
"46",2010-11-19,745.434408472116,701,NA,NA,NA
"47",2010-11-26,740.138977478277,713,NA,NA,NA
"48",2010-12-03,739.597050757579,697,NA,NA,NA
"49",2010-12-10,770.839103775642,854,NA,NA,NA
"50",2010-12-17,763.21720576386,901,NA,NA,NA
"51",2010-12-24,791.223670095011,870,NA,NA,NA
"52",2010-12-31,671.57482753311,744,NA,NA,NA
"53",2011-01-07,661.226031140788,929,NA,NA,NA
"54",2011-01-14,837.488306923344,984,NA,NA,NA
"55",2011-01-21,843.64355427765,839,NA,NA,NA
"56",2011-01-28,829.807956361412,826,NA,NA,NA
"57",2011-02-04,807.161683981953,767,NA,NA,NA
"58",2011-02-11,788.867317308215,756,NA,NA,NA
"59",2011-02-18,790.27411191932,775,NA,NA,NA
"60",2011-02-25,771.80192840863,728,NA,NA,NA
"61",2011-03-04,777.416100043181,761,NA,NA,NA
"62",2011-03-11,746.698999521675,736,NA,NA,NA
"63",2011-03-18,780.899242951017,734,NA,NA,NA
"64",2011-03-25,767.513878713789,707,NA,NA,NA
"65",2011-04-01,726.147817095769,752,NA,NA,NA
"66",2011-04-08,703.330788109627,715,NA,NA,NA
"67",2011-04-15,739.290753367252,731,NA,NA,NA
"68",2011-04-22,746.367063777642,634,NA,NA,NA
"69",2011-04-29,717.364904939422,590,NA,NA,NA
"70",2011-05-06,745.613844974342,787,NA,NA,NA
"71",2011-05-13,699.681192541571,824,NA,NA,NA
"72",2011-05-20,706.403446592054,722,NA,NA,NA
"73",2011-05-27,739.394952164472,735,NA,NA,NA
"74",2011-06-03,676.095122349296,624,NA,NA,NA
"75",2011-06-10,645.197997643701,725,NA,NA,NA
"76",2011-06-17,721.943543940172,713,NA,NA,NA
"77",2011-06-24,692.306722360706,665,NA,NA,NA
"78",2011-07-01,697.723735762056,673,NA,NA,NA
"79",2011-07-08,691.389491807169,688,NA,NA,NA
"80",2011-07-15,689.461930207784,694,NA,NA,NA
"81",2011-07-22,693.725421840753,668,NA,NA,NA
"82",2011-07-29,668.439630933435,648,NA,NA,NA
"83",2011-08-05,676.29413659209,701,NA,NA,NA
"84",2011-08-12,678.599934842181,719,NA,NA,NA
"85",2011-08-19,690.226084692732,668,NA,NA,NA
"86",2011-08-26,677.096053088303,688,NA,NA,NA
"87",2011-09-02,627.844524441311,608,NA,NA,NA
"88",2011-09-09,635.832119112689,680,NA,NA,NA
"89",2011-09-16,696.732637166497,707,NA,NA,NA
"90",2011-09-23,686.712913198065,645,NA,NA,NA
"91",2011-09-30,687.475425898399,712,NA,NA,NA
"92",2011-10-07,670.789588600563,615,NA,NA,NA
"93",2011-10-14,693.21374002243,696,NA,NA,NA
"94",2011-10-21,685.132398355442,686,NA,NA,NA
"95",2011-10-28,698.149346218872,728,NA,NA,NA
"96",2011-11-04,690.007443761407,722,NA,NA,NA
"97",2011-11-11,692.502468239783,698,NA,NA,NA
"98",2011-11-18,714.286654379056,699,NA,NA,NA
"99",2011-11-25,708.200978032978,696,NA,NA,NA
"100",2011-12-02,706.839355815759,728,NA,NA,NA
"101",2011-12-09,737.136015560809,776,NA,NA,NA
"102",2011-12-16,728.656055276952,747,NA,NA,NA
"103",2011-12-23,756.039930055426,798,NA,NA,NA
"104",2011-12-30,635.841080897616,530,NA,NA,NA
"105",2012-01-06,625.293728376522,723,NA,NA,NA
"106",2012-01-13,801.692735110791,784,NA,NA,NA
"107",2012-01-20,808.308441110098,727,NA,NA,NA
"108",2012-01-27,795.084446039079,733,NA,NA,NA
"109",2012-02-03,773.164668129777,739,NA,NA,NA
"110",2012-02-10,755.584972858268,737,NA,NA,NA
"111",2012-02-17,757.6782813458,683,NA,NA,NA
"112",2012-02-24,740.009726547917,701,NA,NA,NA
"113",2012-03-02,746.418079108324,767,NA,NA,NA
"114",2012-03-09,716.422218215623,685,NA,NA,NA
"115",2012-03-16,751.384556930705,741,NA,NA,NA
"116",2012-03-23,738.689299573015,738,NA,NA,NA
"117",2012-03-30,697.895401163822,711,NA,NA,NA
"118",2012-04-06,675.675667144714,642,NA,NA,NA
"119",2012-04-13,712.32232442921,659,NA,NA,NA
"120",2012-04-20,720.174106242193,783,NA,NA,NA
"121",2012-04-27,691.60202731713,713,NA,NA,NA
"122",2012-05-04,719.987762463139,686,NA,NA,NA
"123",2012-05-11,674.340504206124,635,NA,NA,NA
"124",2012-05-18,681.670805432865,713,NA,NA,NA
"125",2012-05-25,715.239341407585,701,NA,NA,NA
"126",2012-06-01,652.535950127955,718,NA,NA,NA
"127",2012-06-08,622.003497006987,485,NA,NA,NA
"128",2012-06-15,699.541145164943,712,NA,NA,NA
"129",2012-06-22,670.654230792025,674,NA,NA,NA
"130",2012-06-29,676.760720262356,677,NA,NA,NA
"131",2012-07-06,671.06673799463,645,NA,NA,NA
"132",2012-07-13,669.824146088636,657,NA,NA,NA
"133",2012-07-20,674.806836882249,676,NA,NA,NA
"134",2012-07-27,650.187175364488,673,NA,NA,NA
"135",2012-08-03,658.622538548691,675,NA,NA,NA
"136",2012-08-10,661.525613700981,677,NA,NA,NA
"137",2012-08-17,673.798181226666,654,NA,NA,NA
"138",2012-08-24,661.309780705455,690,NA,NA,NA
"139",2012-08-31,612.664817650487,576,NA,NA,NA
"140",2012-09-07,621.292138985005,671,NA,NA,NA
"141",2012-09-14,682.821461676237,688,NA,NA,NA
"142",2012-09-21,673.44057492132,713,NA,NA,NA
"143",2012-09-28,674.68169708194,642,NA,NA,NA
"144",2012-10-05,658.587250942278,670,NA,NA,NA
"145",2012-10-12,681.47030466076,692,NA,NA,NA
"146",2012-10-19,673.832599170614,644,NA,NA,NA
"147",2012-10-26,687.353708406847,689,NA,NA,NA
"148",2012-11-02,679.77157199261,661,NA,NA,NA
"149",2012-11-09,682.926443579722,696,NA,NA,NA
"150",2012-11-16,705.355540756794,725,NA,NA,NA
"151",2012-11-23,699.845909042403,722,NA,NA,NA
"152",2012-11-30,698.99260071806,693,NA,NA,NA
"153",2012-12-07,729.851106757242,753,NA,NA,NA
"154",2012-12-14,721.963974941864,692,NA,NA,NA
"155",2012-12-21,750.035916859134,732,NA,NA,NA
"156",2012-12-28,630.643416439643,477,NA,NA,NA
"157",2013-01-04,620.996654572201,679,NA,NA,NA
"158",2013-01-11,798.374525955874,885,NA,NA,NA
"159",2013-01-18,805.76343410455,791,NA,NA,NA
"160",2013-01-25,793.18144824337,730,NA,NA,NA
"161",2013-02-01,771.905842274821,749,NA,NA,NA
"162",2013-02-08,754.948122260556,740,NA,NA,NA
"163",2013-02-15,757.65623598399,785,NA,NA,NA
"164",2013-02-22,740.401350790197,688,NA,NA,NA
"165",2013-03-01,747.249774432858,755,NA,NA,NA
"166",2013-03-08,717.719282205274,727,NA,NA,NA
"167",2013-03-15,753.066744078515,772,NA,NA,NA
"168",2013-03-22,740.698810049637,743,NA,NA,NA
"169",2013-03-29,700.226339243509,618,NA,NA,NA
"170",2013-04-05,678.515976995747,755,NA,NA,NA
"171",2013-04-12,715.454827119333,835,NA,NA,NA
"172",2013-04-19,723.257994907872,817,NA,NA,NA
"173",2013-04-26,694.576351096577,761,NA,NA,NA
"174",2013-05-03,722.763753602263,749,NA,NA,NA
"175",2013-05-10,676.799431561776,631,NA,NA,NA
"176",2013-05-17,683.825402727739,700,NA,NA,NA
"177",2013-05-24,717.119485806866,688,NA,NA,NA
"178",2013-05-31,654.170977715179,592,NA,NA,NA
"179",2013-06-07,623.645039199892,685,NA,NA,NA
"180",2013-06-14,700.798139878911,686,NA,NA,NA
"181",2013-06-21,671.580414970222,670,NA,NA,NA
"182",2013-06-28,677.365805836781,673,NA,NA,NA
"183",2013-07-05,671.359803854001,685,NA,NA,NA
"184",2013-07-12,669.726910335571,666,NA,NA,NA
"185",2013-07-19,674.301364390527,706,NA,NA,NA
"186",2013-07-26,649.213324843455,648,NA,NA,NA
"187",2013-08-02,657.227677356433,645,NA,NA,NA
"188",2013-08-09,659.766136635766,605,NA,NA,NA
"189",2013-08-16,671.812566907594,656,NA,NA,NA
"190",2013-08-23,659.090171526342,643,NA,NA,NA
"191",2013-08-30,610.299497787256,548,NA,NA,NA
"192",2013-09-06,618.831647000838,634,NA,NA,NA
"193",2013-09-13,680.333891929981,661,NA,NA,NA
"194",2013-09-20,670.974253469651,683,NA,NA,NA
"195",2013-09-27,672.290906347948,696,NA,NA,NA
"196",2013-10-04,656.160816941142,686,NA,NA,NA
"197",2013-10-11,678.971899827867,650,NA,NA,NA
"198",2013-10-18,671.34010057923,714,NA,NA,NA
"199",2013-10-25,684.724197686202,662,NA,NA,NA
"200",2013-11-01,677.053095363903,651,NA,NA,NA
"201",2013-11-08,680.133356506999,680,NA,NA,NA
"202",2013-11-15,702.513880561363,734,NA,NA,NA
"203",2013-11-22,696.932329987601,756,NA,NA,NA
"204",2013-11-29,695.934327983314,678,NA,NA,NA
"205",2013-12-06,726.671683360631,728,NA,NA,NA
"206",2013-12-13,718.706419972508,669,NA,NA,NA
"207",2013-12-20,746.739152386676,797,NA,NA,NA
"208",2013-12-27,627.17279594897,469,NA,NA,NA
"209",2014-01-03,617.361107698137,731,NA,NA,NA
"210",2014-01-10,794.46436767072,831,NA,NA,NA
"211",2014-01-17,801.677416123436,782,NA,NA,NA
"212",2014-01-24,788.929258441838,742,NA,NA,NA
"213",2014-01-31,767.455439592997,765,NA,NA,NA
"214",2014-02-07,750.259188896051,770,NA,NA,NA
"215",2014-02-14,752.660382987096,698,NA,NA,NA
"216",2014-02-21,735.260248669089,705,NA,NA,NA
"217",2014-02-28,741.919772184968,718,NA,NA,NA
"218",2014-03-07,712.262816973328,702,NA,NA,NA
"219",2014-03-14,747.522345782191,771,NA,NA,NA
"220",2014-03-21,735.057519444694,729,NA,NA,NA
"221",2014-03-28,694.504635457466,722,NA,NA,NA
"222",2014-04-04,672.497544582896,700,NA,NA,NA
"223",2014-04-11,709.236232841385,717,NA,NA,NA
"224",2014-04-18,717.059614896134,582,NA,NA,NA
"225",2014-04-25,688.849265882048,633,NA,NA,NA
"226",2014-05-02,717.749023240951,763,NA,NA,NA
"227",2014-05-09,672.459568667584,603,NA,NA,NA
"228",2014-05-16,680.207053068338,694,NA,NA,NA
"229",2014-05-23,714.227344786512,701,NA,NA,NA
"230",2014-05-30,651.97371410724,591,NA,NA,NA
"231",2014-06-06,622.14029260891,698,NA,NA,NA
"232",2014-06-13,699.957314315075,706,NA,NA,NA
"233",2014-06-20,671.362422915609,673,NA,NA,NA
"234",2014-06-27,677.764303046254,719,NA,NA,NA
"235",2014-07-04,672.284887336079,682,NA,NA,NA
"236",2014-07-11,671.18631836038,677,NA,NA,NA
"237",2014-07-18,676.276287758664,713,NA,NA,NA
"238",2014-07-25,651.693856657252,637,NA,NA,NA
"239",2014-08-01,660.24039437461,687,NA,NA,NA
"240",2014-08-08,663.234175747343,691,NA,NA,NA
"241",2014-08-15,675.573217023615,720,NA,NA,NA
"242",2014-08-22,663.024671258957,665,NA,NA,NA
"243",2014-08-29,614.372231149769,566,NA,NA,NA
"244",2014-09-05,623.015156500462,686,NA,NA,NA
"245",2014-09-12,684.533907744998,689,NA,NA,NA
"246",2014-09-19,675.143854125008,665,NA,NA,NA
"247",2014-09-26,676.473799030841,693,NA,NA,NA
"248",2014-10-03,660.371162666016,647,NA,NA,NA
"249",2014-10-10,683.294887439519,701,NA,NA,NA
"250",2014-10-17,675.68370672776,711,NA,NA,NA
"251",2014-10-24,689.102900231343,676,NA,NA,NA
"252",2014-10-31,681.447925996057,649,NA,NA,NA
"253",2014-11-07,684.556922582691,684,NA,NA,NA
"254",2014-11-14,706.967017137664,673,NA,NA,NA
"255",2014-11-21,701.54407739038,651,NA,NA,NA
"256",2014-11-28,700.920784880163,719,NA,NA,NA
"257",2014-12-05,731.96184934453,743,NA,NA,NA
"258",2014-12-12,724.281152184746,689,NA,NA,NA
"259",2014-12-19,752.570011529255,750,NA,NA,NA
"260",2014-12-26,633.363937630563,447,NA,NA,NA
"261",2015-01-02,623.968110525048,689,NA,NA,NA
"262",2015-01-09,801.583059953286,912,NA,NA,NA
"263",2015-01-16,809.162141465002,813,NA,NA,NA
"264",2015-01-23,796.733656669866,837,NA,NA,NA
"265",2015-01-30,775.407605288503,799,NA,NA,NA
"266",2015-02-06,758.307768965773,753,NA,NA,NA
"267",2015-02-13,760.854760502708,749,NA,NA,NA
"268",2015-02-20,743.516032694368,733,NA,NA,NA
"269",2015-02-27,750.19803715887,760,NA,NA,NA
"270",2015-03-06,720.497080769793,763,NA,NA,NA
"271",2015-03-13,755.608581181893,707,NA,NA,NA
"272",2015-03-20,743.137843873828,755,NA,NA,NA
"273",2015-03-27,702.543720421537,709,NA,NA,NA
"274",2015-04-03,680.536868466621,589,NA,NA,NA
"275",2015-04-10,717.510480702632,667,NA,NA,NA
"276",2015-04-17,725.683673940118,803,NA,NA,NA
"277",2015-04-24,697.404438670249,759,NA,NA,NA
"278",2015-05-01,726.003768252705,696,NA,NA,NA
"279",2015-05-08,680.562250019991,554,NA,NA,NA
"280",2015-05-15,688.270248232779,714,NA,NA,NA
"281",2015-05-22,722.227520449437,705,NA,NA,NA
"282",2015-05-29,659.918756582401,595,NA,NA,NA
"283",2015-06-05,630.037979515428,732,NA,NA,NA
"284",2015-06-12,707.7561851552,722,NA,NA,NA
"285",2015-06-19,679.046309229973,695,NA,NA,NA
"286",2015-06-26,685.304980733281,700,NA,NA,NA
"287",2015-07-03,679.734681125746,619,NA,NA,NA
"288",2015-07-10,678.684119447573,682,NA,NA,NA
"289",2015-07-17,683.827020537888,688,NA,NA,NA
"290",2015-07-24,659.361694633167,651,NA,NA,NA
"291",2015-07-31,668.01285374134,627,NA,NA,NA
"292",2015-08-07,671.244869356755,680,NA,NA,NA
"293",2015-08-14,683.859624303385,715,NA,NA,NA
"294",2015-08-21,671.612986252862,667,NA,NA,NA
"295",2015-08-28,623.275442667181,668,NA,NA,NA
"296",2015-09-04,632.049724980842,612,NA,NA,NA
"297",2015-09-11,693.863535164072,678,NA,NA,NA
"298",2015-09-18,684.80862017772,680,NA,NA,NA
"299",2015-09-25,686.463185346899,704,NA,NA,NA
"300",2015-10-02,670.683176828772,680,NA,NA,NA
"301",2015-10-09,693.884800269611,711,NA,NA,NA
"302",2015-10-16,686.552681233527,678,NA,NA,NA
"303",2015-10-23,700.337423738862,706,NA,NA,NA
"304",2015-10-30,693.011002521203,695,NA,NA,NA
"305",2015-11-06,696.380660011206,760,NA,NA,NA
"306",2015-11-13,718.924892490383,795,NA,NA,NA
"307",2015-11-20,713.419143514476,720,NA,NA,NA
"308",2015-11-27,712.600420433587,719,NA,NA,NA
"309",2015-12-04,743.469080633686,711,NA,NA,NA
"310",2015-12-11,735.701753361901,722,NA,NA,NA
"311",2015-12-18,763.861438985321,726,NA,NA,NA
"312",2015-12-25,644.595768127443,625,NA,NA,NA
"313",2016-01-01,634.81156197432,510,NA,NA,NA
"314",2016-01-08,812.412407173858,867,NA,NA,NA
"315",2016-01-15,820.087451560384,812,NA,NA,NA
"316",2016-01-22,807.778440291816,791,NA,NA,NA
"317",2016-01-29,786.684325763501,773,NA,NA,NA
"318",2016-02-05,769.889917044742,767,NA,NA,NA
"319",2016-02-12,772.737569410271,782,NA,NA,NA
"320",2016-02-19,755.657870060214,803,NA,NA,NA
"321",2016-02-26,762.484836086421,733,NA,NA,NA
"322",2016-03-04,733.006294863281,799,NA,NA,NA
"323",2016-03-11,768.293898548153,795,NA,NA,NA
"324",2016-03-18,755.850782229228,835,NA,NA,NA
"325",2016-03-25,715.151623871869,683,NA,NA,NA
"326",2016-04-01,693.115852179206,662,NA,NA,NA
"327",2016-04-08,729.941425135781,768,NA,NA,NA
"328",2016-04-15,737.791965921875,774,NA,NA,NA
"329",2016-04-22,709.271122863567,766,NA,NA,NA
"330",2016-04-29,737.638439285851,792,NA,NA,NA
"331",2016-05-06,691.798582333773,629,NA,NA,NA
"332",2016-05-13,698.982532275486,743,NA,NA,NA
"333",2016-05-20,732.379702137956,687,NA,NA,NA
"334",2016-05-27,669.566337713724,716,NA,NA,NA
"335",2016-06-03,638.961429702341,546,NA,NA,NA
"336",2016-06-10,716.339794392762,694,NA,NA,NA
"337",2016-06-17,687.362201805948,725,NA,NA,NA
"338",2016-06-24,693.310406606426,675,NA,NA,NA
"339",2016-07-01,687.494710224453,701,NA,NA,NA
"340",2016-07-08,686.052388273641,698,NA,NA,NA
"341",2016-07-15,690.786511703582,683,NA,NA,NA
"342",2016-07-22,665.935986177953,667,NA,NA,NA
"343",2016-07-29,674.183362957738,630,NA,NA,NA
"344",2016-08-05,677.017846877872,690,NA,NA,NA
"345",2016-08-12,689.226736588818,738,NA,NA,NA
"346",2016-08-19,676.539470208041,653,NA,NA,NA
"347",2016-08-26,627.798611701134,699,NA,NA,NA
"348",2016-09-02,636.117380236881,564,NA,NA,NA
"349",2016-09-09,697.578327600622,710,NA,NA,NA
"350",2016-09-16,688.114785738357,690,NA,NA,NA
"351",2016-09-23,689.347527191522,670,NA,NA,NA
"352",2016-09-30,673.218412137031,697,NA,NA,NA
"353",2016-10-07,696.042411875684,637,NA,NA,NA
"354",2016-10-14,688.482813248652,674,NA,NA,NA
"355",2016-10-21,702.051767370026,687,NA,NA,NA
"356",2016-10-28,694.550395928228,741,NA,NA,NA
"357",2016-11-04,697.657449470173,670,NA,NA,NA
"358",2016-11-11,720.119029448572,730,NA,NA,NA
"359",2016-11-18,714.661129173979,709,NA,NA,NA
"360",2016-11-25,713.91438976946,734,NA,NA,NA
"361",2016-12-02,744.828051747901,692,NA,NA,NA
"362",2016-12-09,737.145863800257,749,NA,NA,NA
"363",2016-12-16,765.340305519612,748,NA,NA,NA
"364",2016-12-23,646.068933510115,754,NA,NA,NA
"365",2016-12-30,636.027608089192,451,NA,NA,NA
"366",2017-01-06,813.490049465597,718,NA,NA,NA
"367",2017-01-13,821.322566878896,819,NA,NA,NA
"368",2017-01-20,809.159663213889,837,NA,NA,NA
"369",2017-01-27,788.123690733391,763,NA,NA,NA
"370",2017-02-03,771.409976677353,751,NA,NA,NA
"371",2017-02-10,774.372864360529,825,NA,NA,NA
"372",2017-02-17,757.326850148886,794,NA,NA,NA
"373",2017-02-24,764.208535120891,754,NA,NA,NA
"374",2017-03-03,734.746709773134,733,NA,NA,NA
"375",2017-03-10,770.18457900987,748,NA,NA,NA
"376",2017-03-17,757.988115821294,744,NA,NA,NA
"377",2017-03-24,717.719230089174,762,NA,NA,NA
"378",2017-03-31,695.963045179688,705,NA,NA,NA
"379",2017-04-07,732.989043987347,701,NA,NA,NA
"380",2017-04-14,741.178108934794,634,NA,NA,NA
"381",2017-04-21,713.278474651401,658,NA,NA,NA
"382",2017-04-28,742.487821430733,784,NA,NA,NA
"383",2017-05-05,697.515327287987,648,NA,NA,NA
"384",2017-05-12,705.540452209857,752,NA,NA,NA
"385",2017-05-19,739.773982511516,787,NA,NA,NA
"386",2017-05-26,677.614407104186,737,NA,NA,NA
"387",2017-06-02,647.637753483957,604,NA,NA,NA
"388",2017-06-09,725.54713133944,746,NA,NA,NA
"389",2017-06-16,697.016186530877,726,NA,NA,NA
"390",2017-06-23,703.428100370035,698,NA,NA,NA
"391",2017-06-30,698.05071566488,672,NA,NA,NA
"392",2017-07-07,697.124689733563,731,NA,NA,NA
"393",2017-07-14,702.331878903853,690,NA,NA,NA
"394",2017-07-21,677.963380273001,727,NA,NA,NA
"395",2017-07-28,686.598206345595,704,NA,NA,NA
"396",2017-08-04,689.698724923678,700,NA,NA,NA
"397",2017-08-11,702.178934621814,685,NA,NA,NA
"398",2017-08-18,689.893012449691,678,NA,NA,NA
"399",2017-08-25,641.530537254791,665,NA,NA,NA
"400",2017-09-01,650.321792205161,611,NA,NA,NA
"401",2017-09-08,712.190569748727,690,NA,NA,NA
"402",2017-09-15,703.203095819884,707,NA,NA,NA
"403",2017-09-22,704.90813632536,694,NA,NA,NA
"404",2017-09-29,689.234682132799,669,NA,NA,NA
"405",2017-10-06,712.601120451317,672,NA,NA,NA
"406",2017-10-13,705.547603548247,706,NA,NA,NA
"407",2017-10-20,719.593194749255,717,NA,NA,NA
"408",2017-10-27,712.543898412602,712,NA,NA,NA
"409",2017-11-03,716.195674367239,737,NA,NA,NA
"410",2017-11-10,739.106434763268,736,NA,NA,NA
"411",2017-11-17,734.123319470145,723,NA,NA,NA
"412",2017-11-24,733.862133710798,763,NA,NA,NA
"413",2017-12-01,765.243502885288,735,NA,NA,NA
"414",2017-12-08,757.984496879484,760,NA,NA,NA
"415",2017-12-15,786.621517325693,753,NA,NA,NA
"416",2017-12-22,667.824822319571,849,NA,NA,NA
"417",2017-12-29,658.113773733132,529,NA,NA,NA
"418",2018-01-05,835.796258274816,748,NA,NA,NA
"419",2018-01-12,843.833650606701,918,NA,NA,NA
"420",2018-01-19,831.724824584589,888,NA,NA,NA
"421",2018-01-26,810.686870694133,889,NA,NA,NA
"422",2018-02-02,793.767250379568,809,NA,NA,NA
"423",2018-02-09,796.453962459509,816,NA,NA,NA
"424",2018-02-16,779.193048776483,836,NA,NA,NA
"425",2018-02-23,785.820140651621,840,NA,NA,NA
"426",2018-03-02,755.976781011523,745,NA,NA,NA
"427",2018-03-09,791.051312966217,806,NA,NA,NA
"428",2018-03-16,778.418304563917,798,NA,NA,NA
"429",2018-03-23,737.646691008491,810,NA,NA,NA
"430",2018-03-30,715.332433493456,674,NA,NA,NA
"431",2018-04-06,751.899662534541,718,NA,NA,NA
"432",2018-04-13,759.633724484323,812,NA,NA,NA
"433",2018-04-20,730.964546748264,830,NA,NA,NA
"434",2018-04-27,759.100121422426,731,NA,NA,NA
"435",2018-05-04,713.191095257191,815,NA,NA,NA
"436",2018-05-11,719.98135366514,648,NA,NA,NA
"437",2018-05-18,753.213522725802,791,NA,NA,NA
"438",2018-05-25,690.071196054156,731,NA,NA,NA
"439",2018-06-01,659.148178578756,581,NA,NA,NA
"440",2018-06-08,736.179229601175,723,NA,NA,NA
"441",2018-06-15,706.836263367454,698,NA,NA,NA
"442",2018-06-22,712.510717755021,696,NA,NA,NA
"443",2018-06-29,706.417722888218,726,NA,NA,NA
"444",2018-07-06,704.68612172152,697,NA,NA,NA
"445",2018-07-13,709.169673681218,677,NA,NA,NA
"446",2018-07-20,684.116647890667,703,NA,NA,NA
"447",2018-07-27,692.126393725174,727,NA,NA,NA
"448",2018-08-03,694.567386528837,685,NA,NA,NA
"449",2018-08-10,706.427241357145,725,NA,NA,NA
"450",2018-08-17,693.450480143,669,NA,NA,NA
"451",2018-08-24,644.421922851396,659,NA,NA,NA
"452",2018-08-31,652.564624999375,575,NA,NA,NA
"453",2018-09-07,713.860245174049,709,NA,NA,NA
"454",2018-09-14,704.265447282511,722,NA,NA,NA
"455",2018-09-21,705.335685864673,709,NA,NA,NA
"456",2018-09-28,688.998700281359,652,NA,NA,NA
"457",2018-10-05,711.734657334418,709,NA,NA,NA
"458",2018-10-12,703.976005742147,699,NA,NA,NA
"459",2018-10-19,717.327164304682,760,NA,NA,NA
"460",2018-10-26,709.494193719073,702,NA,NA,NA
"461",2018-11-02,712.375997875364,677,NA,NA,NA
"462",2018-11-09,734.627545523448,687,NA,NA,NA
"463",2018-11-16,729.07299048977,734,NA,NA,NA
"464",2018-11-23,728.208721896958,700,NA,NA,NA
"465",2018-11-30,759.100066569702,733,NA,NA,NA
"466",2018-12-07,751.342867311188,701,NA,NA,NA
"467",2018-12-14,779.584918605715,747,NA,NA,NA
"468",2018-12-21,660.391210801976,810,NA,NA,NA
"469",2018-12-28,650.34538229581,450,NA,NA,NA
"470",2019-01-04,827.833519454112,693,NA,NA,NA
"471",2019-01-11,835.769297980074,852,NA,NA,NA
"472",2019-01-18,823.673077809146,831,NA,NA,NA
"473",2019-01-25,802.744230852593,860,NA,NA,NA
"474",2019-02-01,785.975231886041,805,NA,NA,NA
"475",2019-02-08,788.805089380408,869,NA,NA,NA
"476",2019-02-15,771.567752352311,799,NA,NA,NA
"477",2019-02-22,778.276332871322,850,NA,NA,NA
"478",2019-03-01,748.479874400892,745,NA,NA,NA
"479",2019-03-08,783.586527434907,839,NA,NA,NA
"480",2019-03-15,770.905864116701,788,NA,NA,NA
"481",2019-03-22,730.091499848774,774,NA,NA,NA
"482",2019-03-29,707.790570330281,728,NA,NA,NA
"483",2019-04-05,744.249798085729,725,NA,NA,NA
"484",2019-04-12,751.846976661387,783,NA,NA,NA
"485",2019-04-19,723.082737305161,644,NA,NA,NA
"486",2019-04-26,751.474408921677,724,NA,NA,NA
"487",2019-05-03,705.820246111697,821,NA,NA,NA
"488",2019-05-10,712.839007354667,624,NA,NA,NA
"489",2019-05-17,746.332913977353,795,NA,NA,NA
"490",2019-05-24,683.430873836169,751,NA,NA,NA
"491",2019-05-31,652.695621712872,565,NA,NA,NA
"492",2019-06-07,729.933260793801,757,NA,NA,NA
"493",2019-06-14,700.717538018752,673,NA,NA,NA
"494",2019-06-21,706.556460144243,714,NA,NA,NA
"495",2019-06-28,700.580707391512,738,NA,NA,NA
"496",2019-07-05,698.931182808053,637,NA,NA,NA
"497",2019-07-12,703.60375504728,698,NA,NA,NA
