"","Week.ended","2.5%","50%","97.5%","fit"
"593",2021-05-14,58442.3274036874,66832.5209217997,74958.2540232684,66860.2614460784
"594",2021-05-21,59210.3113048936,67795.6883435457,76120.9172058768,67823.4552675621
"595",2021-05-28,59951.0301705428,68752.9135061379,77242.4584936771,68755.3154152804
"596",2021-06-04,60742.2695508016,69831.1826929198,78443.5681052983,69803.7124218302
"597",2021-06-11,61521.6762968166,70837.8265537118,79624.3257755476,70793.8635676685
"598",2021-06-18,62239.6217785674,71868.7506127316,80729.0830072427,71774.0904453341
"599",2021-06-25,63048.5027841591,72829.0648958468,81896.7155787058,72762.7728523955
"600",2021-07-02,63839.8311772797,73798.7632655784,83009.4373451703,73734.4268940685
"601",2021-07-09,64487.9073336746,74777.8730584251,84204.6947845028,74708.0082601931
"602",2021-07-16,65256.267037081,75746.6394483779,85291.7042830726,75665.0263026982
"603",2021-07-23,66041.97129778,76688.4799113679,86370.7086975469,76607.197329865
"604",2021-07-30,66812.7657270553,77677.8927341633,87569.698483565,77579.1055192164
"605",2021-08-06,67555.251381649,78640.4848426993,88731.4018108333,78540.2652766641
"606",2021-08-13,68314.2530270808,79605.0844655281,89903.5311379195,79507.5705595928
"607",2021-08-20,69012.5513765688,80546.6757326396,91059.5651977982,80429.056814663
"608",2021-08-27,69712.0557889773,81479.9943633161,92141.3552362726,81335.1689553509
"609",2021-09-03,70455.4775137022,82464.932619117,93278.2057650527,82319.6243464049
"610",2021-09-10,71215.0544025887,83416.2159682445,94379.9959772481,83293.2992228903
"611",2021-09-17,72029.1323231586,84395.7805147773,95522.5957670955,84271.4550560699
"612",2021-09-24,72816.7481149496,85384.2999940467,96707.9697564306,85268.0879170893
"613",2021-10-01,73711.2803844375,86375.2741123666,98014.7287515715,86278.6928780686
"614",2021-10-08,74622.4855173712,87400.525179222,99225.6862212469,87285.3510868006
"615",2021-10-15,75483.011615888,88447.1969421951,100461.129124565,88323.0977535662
"616",2021-10-22,76330.7857264988,89459.2625779064,101714.373395762,89361.2406643735
"617",2021-10-29,77170.6691063684,90492.9457234166,102957.990467707,90387.4192128486
"618",2021-11-05,78083.1721060358,91540.9512836151,104288.793210807,91466.1545621352
"619",2021-11-12,78921.8801550533,92624.6064722191,105580.166498861,92537.268601848
"620",2021-11-19,79809.9375246975,93710.547981935,106921.609765473,93620.2312867194
"621",2021-11-26,80803.418616171,94810.2323637525,108157.391483668,94724.418761612
"622",2021-12-03,81791.1081483804,95903.9550307994,109465.090942138,95850.7941385276
"623",2021-12-10,82797.127447316,97060.3356229796,110808.598602194,97016.592297852
"624",2021-12-17,83681.507686231,98107.8731889891,111966.950598873,98043.4663439445
"625",2021-12-24,84470.7676611183,99205.1427400309,113128.805041107,99115.4512657246
"626",2021-12-31,85691.3541994149,100569.840612267,114756.347486552,100500.541845136
"627",2022-01-07,86901.383041821,101905.883059214,116288.598103556,101838.724878485
"628",2022-01-14,87971.4887847353,103241.262475275,117731.268983097,103128.030090559
"629",2022-01-21,88949.0752932264,104510.385106454,119120.456353878,104384.651727382
"630",2022-01-28,89945.4852002854,105699.393355674,120496.006457958,105613.969879318
"631",2022-02-04,90881.7850650231,106930.081141659,121871.265780521,106813.457662044
"632",2022-02-11,91764.56765076,108094.864925462,123274.450406974,107988.731937521
"633",2022-02-18,92634.8499871137,109253.692160067,124623.960244487,109160.326386545
"634",2022-02-25,93672.776191905,110463.436495999,126011.454449996,110344.711645644
