"","Week.ended","2.5%","50%","97.5%","fit"
"596",2021-06-04,682188.513151155,691686.489353702,702007.206626525,691751.902391735
"597",2021-06-11,691628.430190862,701447.942896217,711968.267435818,701546.41298384
"598",2021-06-18,701282.387559416,711211.4196523,722110.794941585,711339.533650295
"599",2021-06-25,710826.402377617,720967.706611838,731971.886734825,721074.415188444
"600",2021-07-02,720271.435287509,730655.685932564,741620.219707626,730648.709005421
"601",2021-07-09,729756.003964462,740280.671289263,751649.934108869,740290.273791686
"602",2021-07-16,739265.027402061,749760.723726719,761148.223473934,749841.253547987
"603",2021-07-23,748609.060495926,759296.942336,770847.095011346,759354.419624188
"604",2021-07-30,757847.462998255,768824.586541646,780607.560555364,768863.498399989
"605",2021-08-06,767268.209291435,778377.541853126,790186.065155762,778427.032756927
"606",2021-08-13,776721.609269828,787930.997939139,800075.972153928,788009.305783646
"607",2021-08-20,785566.200718551,797066.008039635,809342.694452013,797157.033758129
"608",2021-08-27,794738.925579089,806262.385546201,818555.694765982,806382.095762355
"609",2021-09-03,804384.354121881,815983.075805074,828577.196267969,816163.777586605
"610",2021-09-10,813805.140672797,825820.219568454,838443.943986127,825906.88058191
"611",2021-09-17,823683.074275083,835532.372833618,848474.625654047,835743.683980572
"612",2021-09-24,833535.914188893,845548.633380834,858810.331543247,845668.996348897
"613",2021-10-01,843392.471691951,855609.081564598,869086.181141051,855717.614360755
"614",2021-10-08,853503.338366766,865714.656572537,879384.042663382,865895.674969182
"615",2021-10-15,863702.989293752,876074.7653065,889859.182270642,876214.195207261
"616",2021-10-22,873779.440028595,886383.481012006,900228.587092152,886503.940649772
"617",2021-10-29,883946.989885832,896809.323849484,910957.503618598,896925.072030524
"618",2021-11-05,894493.745459804,907478.504369783,922033.062128747,907611.140111508
"619",2021-11-12,904921.197688934,918013.484352138,932797.184173283,918209.203302605
"620",2021-11-19,915346.915241988,928644.820551591,943573.084134052,928834.56557062
"621",2021-11-26,926391.882032061,939643.389609334,954831.849830424,939873.034470281
"622",2021-12-03,937423.684211383,950910.116049028,966137.12074919,951119.789368458
"623",2021-12-10,949033.401636772,962611.637785904,977875.731336387,962849.651844846
"624",2021-12-17,959188.052616642,972924.488218971,988129.76104441,973187.049898438
"625",2021-12-24,970028.030104609,983734.488616996,999230.472589185,983962.058460567
"626",2021-12-31,983229.730576708,996954.311303288,1012784.55357244,997299.814283368
"627",2022-01-07,996382.655155114,1010371.27202458,1026049.2827738,1010563.44025882
"628",2022-01-14,1008776.49077456,1023098.7498402,1038844.26222031,1023272.18130236
"629",2022-01-21,1021157.94838372,1035342.52776278,1051393.09455913,1035560.94968942
"630",2022-01-28,1032814.2755026,1047289.52791403,1063529.13374983,1047525.45591338
"631",2022-02-04,1044466.96382306,1059251.94191271,1075623.03309263,1059380.01933878
"632",2022-02-11,1055897.34867708,1070872.81004364,1087382.39354697,1071108.961012
"633",2022-02-18,1067711.89069389,1082525.60783344,1099255.89369007,1082778.6746618
"634",2022-02-25,1078682.61402481,1093925.52043288,1110704.16392034,1094218.28111056
