"","Week.ended","2.5%","50%","97.5%","fit"
"531",2020-03-06,17.1351782906274,20.2310627544054,23.0325173553273,20.1917612820815
"532",2020-03-13,34.701740222314,39.1446738837231,43.5254770733,39.1206335740321
"533",2020-03-20,51.9753568773501,57.3944496976468,63.1278852094632,57.4424284696586
"534",2020-03-27,68.4994695804447,74.7960374424647,81.2795606146302,74.8155984717075
"535",2020-04-03,86.0894814848965,93.3593152841317,101.146195369047,93.3366440527156
"536",2020-04-10,104.982990972963,113.003161661826,121.617849279634,113.022122700308
"537",2020-04-17,122.203169238252,131.024508223773,140.89265433718,131.050367093938
"538",2020-04-24,138.972026784379,148.483531228645,159.257049946645,148.57579827866
"539",2020-05-01,155.378334678227,165.793139392331,177.565992070922,165.938238263237
"540",2020-05-08,173.208522879885,184.092632289455,196.230910853738,184.266208152694
"541",2020-05-15,190.526350991334,202.547484203075,215.716363536476,202.758274970119
"542",2020-05-22,207.030119008591,219.756111926686,233.732305853382,220.019268383748
"543",2020-05-29,222.110104625479,236.315869384197,251.348924385209,236.534504424528
"544",2020-06-05,238.344443325147,253.129751230352,268.781218329978,253.335307516223
"545",2020-06-12,254.182648865201,269.971798815955,286.696533868629,270.203012461554
"546",2020-06-19,268.846085304124,285.45149928872,303.215094730333,285.829832629869
"547",2020-06-26,284.982052334322,302.186546775883,320.191190006923,302.528507810672
"548",2020-07-03,304.317759509198,322.067360070824,341.234704757568,322.485562408927
"549",2020-07-10,320.823250925201,339.610902876123,358.755019747522,340.011601548515
"550",2020-07-17,335.188635117359,354.411351405077,374.294528457267,354.658396651093
"551",2020-07-24,349.111469238425,368.957129888886,390.299343818079,369.155951576451
"552",2020-07-31,364.347414587866,385.156410289865,407.434184489724,385.482131114875
"553",2020-08-07,377.285622662208,399.205562871845,421.284441870908,399.537393903068
"554",2020-08-14,391.61541683686,414.250488518083,437.443284891961,414.594026131662
"555",2020-08-21,403.06840558711,426.24492287113,449.953535195173,426.631068949191
"556",2020-08-28,416.924601075485,441.143741272964,464.877088480725,441.159039776307
"557",2020-09-04,433.767928705053,458.970798336581,483.89117938559,459.251155086072
"558",2020-09-11,447.602403381946,473.626650393879,499.366497210986,473.783753724757
"559",2020-09-18,463.306301156897,490.070820510757,515.912057745853,490.069771009684
"560",2020-09-25,478.511097543283,505.66889294997,532.658417362772,505.787841645299
"561",2020-10-02,493.995558400463,521.803673046233,549.036129673121,521.833879149705
"562",2020-10-09,510.214068405126,538.165420750174,565.865241137909,538.283662873409
"563",2020-10-16,527.406571427093,556.532620517714,585.205047191211,556.571417523483
"564",2020-10-23,543.627508159789,573.68202705896,603.420334042667,573.946988998413
"565",2020-10-30,562.272896963955,592.426625561265,623.233877037678,592.752862367549
"566",2020-11-06,575.175362106169,607.025775456839,637.404829922858,607.187082870205
"567",2020-11-13,592.267234284521,624.419018954649,655.759840652151,624.515704195847
"568",2020-11-20,610.05710021803,642.853373034072,675.688124437734,643.278342416811
"569",2020-11-27,629.464676430976,663.584111237689,697.016598592028,663.796436487306
"570",2020-12-04,646.875914783041,681.552695263847,716.586288472248,682.266132327962
"571",2020-12-11,668.992529917621,704.267037054247,740.549942200958,705.033768013117
"572",2020-12-18,684.490886894705,721.422091623412,758.866611012521,722.109522934175
"573",2020-12-25,698.974292389318,736.324930653583,773.569389933633,737.135055894405
