"","Week.ended","2.5%","50%","97.5%","fit"
"531",2020-03-06,8.17676215189289,10.3108076968441,12.3476403434066,10.274100079054
"532",2020-03-13,16.4422148055812,19.3100194379248,22.1514210936379,19.324823462403
"533",2020-03-20,24.0228919002371,27.8734511823313,31.2999498324608,27.8033403309449
"534",2020-03-27,30.9155643977934,35.3103966869207,39.617135344866,35.239563102114
"535",2020-04-03,39.0460274456941,43.8844133871561,48.9196840742916,43.8704875702535
"536",2020-04-10,46.6706959334329,52.2158040787245,57.5780779115332,52.1495780290734
"537",2020-04-17,53.3883658089835,59.941923174248,65.8584709705057,59.9001932228169
"538",2020-04-24,60.9601505904936,67.8475415406996,74.3868552295467,67.8447429433803
"539",2020-05-01,67.7871829267514,75.2267470402148,82.3962906272219,75.1571278436339
"540",2020-05-08,75.9809744409786,84.1484729550821,92.1911224902015,84.1317056498581
"541",2020-05-15,82.3807350883402,91.1531071300845,99.7373631885675,91.1269241550928
"542",2020-05-22,90.0561460592841,99.228002585296,108.273189077622,99.2903638989964
"543",2020-05-29,95.2497917199518,105.03328026963,114.687014203409,104.968460498941
"544",2020-06-05,101.976322808131,112.040931010661,122.107722331226,112.02625670193
"545",2020-06-12,108.713607609304,119.235337589734,129.876260678548,119.228302926841
"546",2020-06-19,114.336287205817,125.483484243236,136.456742473334,125.457812820833
"547",2020-06-26,120.845402022845,132.246438466785,144.166532690614,132.342332485481
"548",2020-07-03,128.279120663733,140.328152690702,152.792853030359,140.354160390565
"549",2020-07-10,136.070909640438,148.303947993698,161.327976486465,148.30435092917
"550",2020-07-17,141.179381240486,154.667345209141,167.981063009027,154.569860846694
"551",2020-07-24,146.167870052561,160.256930398577,173.703712749042,160.07804228148
"552",2020-07-31,152.173774551398,167.148410580765,181.553234639722,167.019268551578
"553",2020-08-07,157.831692435536,173.258064874099,188.100541679446,173.258523678557
"554",2020-08-14,163.240680241815,179.182141131289,194.60149670826,179.19822840192
"555",2020-08-21,167.566069078659,184.367684373427,199.970569862971,184.445165198441
"556",2020-08-28,173.930758581256,190.448081108436,206.212398294043,190.420036148921
"557",2020-09-04,181.045968634785,197.685758330087,214.457352460793,197.863252161875
"558",2020-09-11,186.795578034547,204.341514504538,221.834437213485,204.479880479808
"559",2020-09-18,192.368989269598,209.88914209751,228.105031755353,210.407334399595
"560",2020-09-25,198.009684131162,215.846127593998,234.391990928685,216.309338747882
"561",2020-10-02,205.803587695288,224.151107115908,243.395573586771,224.523690423198
