"","Week.ended","signal","All.15.44","fit","upr","lwr"
"496",2019-07-05,272.249875880038,255,NA,NA,NA
"497",2019-07-12,279.497325857878,259,NA,NA,NA
"498",2019-07-19,276.888252832031,279,NA,NA,NA
"499",2019-07-26,288.974700567065,267,NA,NA,NA
"500",2019-08-02,268.007758966448,265,NA,NA,NA
"501",2019-08-09,274.64719714075,245,NA,NA,NA
"502",2019-08-16,271.549520156216,277,NA,NA,NA
"503",2019-08-23,252.240282127392,264,NA,NA,NA
"504",2019-08-30,242.406100493037,224,NA,NA,NA
"505",2019-09-06,278.410960144793,268,NA,NA,NA
"506",2019-09-13,282.637902544269,297,NA,NA,NA
"507",2019-09-20,276.934381415842,264,NA,NA,NA
"508",2019-09-27,274.258295478575,269,NA,NA,NA
"509",2019-10-04,287.793362942233,325,NA,NA,NA
"510",2019-10-11,275.049511193038,302,NA,NA,NA
"511",2019-10-18,289.248494606311,303,NA,NA,NA
"512",2019-10-25,285.818309622036,281,NA,NA,NA
"513",2019-11-01,287.398344782141,289,NA,NA,NA
"514",2019-11-08,297.674982662108,314,NA,NA,NA
"515",2019-11-15,296.516993453469,271,NA,NA,NA
"516",2019-11-22,294.413128487088,283,NA,NA,NA
"517",2019-11-29,308.533471973488,312,NA,NA,NA
"518",2019-12-06,307.84646258726,315,NA,NA,NA
"519",2019-12-13,317.944279791494,315,NA,NA,NA
"520",2019-12-20,252.348342124603,368,NA,NA,NA
"521",2019-12-27,195.585575639535,148,NA,NA,NA
"522",2020-01-03,266.263444430499,189,NA,NA,NA
"523",2020-01-10,302.287015341705,275,NA,NA,NA
"524",2020-01-17,304.095737626093,314,NA,NA,NA
"525",2020-01-24,300.428906467787,314,NA,NA,NA
"526",2020-01-31,300.642380493663,308,NA,NA,NA
"527",2020-02-07,303.294793684836,271,NA,NA,NA
"528",2020-02-14,298.833889367681,286,NA,NA,NA
"529",2020-02-21,291.763843451058,321,NA,NA,NA
"530",2020-02-28,291.540875462938,315,NA,NA,NA
"531",2020-03-06,NA,NA,289.194963009231,348.806929719134,229.582996299328
"532",2020-03-13,NA,NA,296.494963009231,356.167249174181,236.822676844282
"533",2020-03-20,NA,NA,259.194963009232,318.927507717128,199.462418301337
"534",2020-03-27,NA,NA,272.694963009232,332.487705532132,212.902220486331
"535",2020-04-03,NA,NA,285.594963009231,345.447842802428,225.742083216033
"536",2020-04-10,NA,NA,282.59496300923,342.507919710331,222.682006308129
"537",2020-04-17,NA,NA,285.194963009231,345.167936437243,225.221989581218
"538",2020-04-24,NA,NA,295.994963009232,356.027893163659,235.962032854806
"539",2020-05-01,NA,NA,279.594963009231,339.687790069167,219.502135949296
"540",2020-05-08,NA,NA,289.89496300923,350.04762733247,229.74229868599
"541",2020-05-15,NA,NA,295.594963009231,355.807405131383,235.382520887079
"542",2020-05-22,NA,NA,261.194963009232,321.467123642833,200.922802375631
"543",2020-05-29,NA,NA,256.094963009231,316.426783042872,195.76314297559
"544",2020-06-05,NA,NA,280.594963009231,340.986383506689,220.203542511774
"545",2020-06-12,NA,NA,279.494963009231,339.945925208603,219.044000809859
"546",2020-06-19,NA,NA,284.594963009231,345.105408322077,224.084517696385
"547",2020-06-26,NA,NA,276.594963009233,337.164833019726,216.025092998739
"548",2020-07-03,NA,NA,269.994963009231,330.62419947331,209.365726545153
"549",2020-07-10,NA,NA,277.294963009231,337.983507853759,216.606418164704
"550",2020-07-17,NA,NA,274.69496300923,335.442758331162,213.947167687298
"551",2020-07-24,NA,NA,286.794963009231,347.601951074785,225.987974943677
"552",2020-07-31,NA,NA,265.794963009233,326.661086253066,204.928839765399
"553",2020-08-07,NA,NA,272.394963009232,333.320164033624,211.469761984839
"554",2020-08-14,NA,NA,269.194963009231,330.179184583272,208.21074143519
"555",2020-08-21,NA,NA,249.794963009232,310.838148068015,188.751777950449
"556",2020-08-28,NA,NA,239.894963009231,300.997054653052,178.79287136541
"557",2020-09-04,NA,NA,275.794963009231,336.955904502794,214.634021515669
"558",2020-09-11,NA,NA,279.894963009233,341.114697780858,218.675228237608
"559",2020-09-18,NA,NA,274.09496300923,335.37343465007,212.81649136839
"560",2020-09-25,NA,NA,271.29496300923,332.63211527249,209.957810745971
"561",2020-10-02,NA,NA,284.694963009232,346.090739809395,223.29918620907
"562",2020-10-09,NA,NA,271.894963009231,333.349308421289,210.440617597174
"563",2020-10-16,NA,NA,286.094963009231,347.60782126792,224.582104750542
"564",2020-10-23,NA,NA,282.694963009232,344.266278508275,221.123647510189
"565",2020-10-30,NA,NA,284.294963009232,345.924680300583,222.665245717882
"566",2020-11-06,NA,NA,294.594963009232,356.283026802327,232.906899216138
"567",2020-11-13,NA,NA,293.49496300923,355.241318170243,231.748607848217
"568",2020-11-20,NA,NA,291.394963009231,353.199554560338,229.590371458125
"569",2020-11-27,NA,NA,305.494963009232,367.357736127871,243.632189890593
"570",2020-12-04,NA,NA,304.794963009231,366.715863027378,242.874062991085
"571",2020-12-11,NA,NA,314.894963009233,376.873935412672,252.915990605793
"572",2020-12-18,NA,NA,249.294963009232,311.331953436843,187.257972581622
"573",2020-12-25,NA,NA,192.773443590829,254.684899046971,130.861988134687
"574",2021-01-01,NA,NA,263.591625409011,325.560682313932,201.622568504089
"575",2021-01-08,NA,NA,299.591625409012,361.61823027074,237.565020547284
"576",2021-01-15,NA,NA,301.318898136284,363.402997611597,239.234798660972
"577",2021-01-22,NA,NA,297.591625409013,359.73316630275,235.450084515276
"578",2021-01-29,NA,NA,297.77344359083,359.972372855212,235.574514326449
"579",2021-02-05,NA,NA,300.409807227193,362.666071961138,238.153542493248
"580",2021-02-12,NA,NA,295.864352681738,358.177900130191,233.550805233285
"581",2021-02-19,NA,NA,288.682534499921,351.05331205318,226.311756946661
"582",2021-02-26,NA,NA,288.409807227194,350.837762420246,225.981852034142
"583",2021-03-05,NA,NA,286.063894773487,349.019954773414,223.107834773561
"584",2021-03-12,NA,NA,293.363894773488,356.387452773317,230.340336773658
"585",2021-03-19,NA,NA,256.063894773489,319.154878560408,192.972910986569
"586",2021-03-26,NA,NA,269.563894773488,332.722232365961,206.405557181015
"587",2021-04-02,NA,NA,282.463894773487,345.689514420022,219.238275126952
"588",2021-04-09,NA,NA,279.463894773486,342.756724951412,216.17106459556
"589",2021-04-16,NA,NA,282.063894773487,345.423864187741,218.703925359233
"590",2021-04-23,NA,NA,292.863894773489,356.290932355412,229.436857191566
"591",2021-04-30,NA,NA,276.463894773488,339.957929679628,212.969859867348
"592",2021-05-07,NA,NA,286.763894773486,350.324856384413,223.20293316256
"593",2021-05-14,NA,NA,292.463894773487,356.091712692611,228.836076854364
"594",2021-05-21,NA,NA,258.063894773489,321.758498825893,194.369290721084
"595",2021-05-28,NA,NA,252.963894773487,316.725215004769,189.202574542205
"596",2021-06-04,NA,NA,277.463894773488,341.291861448602,213.635928098373
"597",2021-06-11,NA,NA,276.363894773487,340.258438375606,212.469351171369
"598",2021-06-18,NA,NA,281.463894773487,345.424946002861,217.502843544114
"599",2021-06-25,NA,NA,273.463894773489,337.49138454632,209.436405000658
"600",2021-07-02,NA,NA,266.863894773488,330.957754220813,202.770035326163
"601",2021-07-09,NA,NA,274.163894773488,338.324055240065,210.00373430691
"602",2021-07-16,NA,NA,271.563894773486,335.790287816693,207.33750173028
"603",2021-07-23,NA,NA,283.663894773487,347.956452162223,219.371337384751
"604",2021-07-30,NA,NA,262.663894773489,327.022548487091,198.305241059887
"605",2021-08-06,NA,NA,269.263894773488,333.68857700065,204.839212546326
"606",2021-08-13,NA,NA,266.063894773488,330.554537911189,201.573251635787
"607",2021-08-20,NA,NA,246.663894773489,311.220431425928,182.107358121049
"608",2021-08-27,NA,NA,236.763894773487,301.38625775103,172.141531795944
"609",2021-09-03,NA,NA,272.663894773488,337.352017091613,207.975772455362
"610",2021-09-10,NA,NA,276.76389477349,341.517709651752,212.010079895228
"611",2021-09-17,NA,NA,270.963894773486,335.783335634479,206.144453912494
"612",2021-09-24,NA,NA,268.163894773486,333.048895241816,203.278894305156
"613",2021-10-01,NA,NA,281.563894773489,346.514388674757,216.613400872221
"614",2021-10-08,NA,NA,268.763894773488,333.779816133276,203.7479734137
"615",2021-10-15,NA,NA,282.963894773487,348.045177816353,217.882611730621
"616",2021-10-22,NA,NA,279.563894773488,344.710473921967,214.417315625009
"617",2021-10-29,NA,NA,281.163894773489,346.375704647104,215.952084899873
"618",2021-11-05,NA,NA,291.463894773489,356.740870187765,226.186919359213
"619",2021-11-12,NA,NA,290.363894773486,355.705970738974,225.021818807999
"620",2021-11-19,NA,NA,288.263894773488,353.67100649479,222.856783052185
"621",2021-11-26,NA,NA,302.363894773488,367.835977648302,236.891811898675
"622",2021-12-03,NA,NA,301.663894773488,367.200884391641,236.126905155334
"623",2021-12-10,NA,NA,311.763894773489,377.365726915994,246.162062630984
"624",2021-12-17,NA,NA,246.163894773489,311.830505411597,180.49728413538
"625",2021-12-24,NA,NA,189.642375355085,255.22259512031,124.06215558986
"626",2021-12-31,NA,NA,260.460557173267,326.104217981254,194.81689636528
"627",2022-01-07,NA,NA,296.460557173269,362.167597770855,230.753516575683
"628",2022-01-14,NA,NA,298.187829900541,363.958189211644,232.417470589437
"629",2022-01-21,NA,NA,294.460557173269,360.294174298036,228.626940048502
"630",2022-01-28,NA,NA,294.642375355087,360.539189569047,228.745561141127
"631",2022-02-04,NA,NA,297.27873899145,363.238689744675,231.318788238224
"632",2022-02-11,NA,NA,292.733284445995,358.756311362267,226.710257529723
"633",2022-02-18,NA,NA,285.551466264177,351.637509140155,219.465423388199
"634",2022-02-25,NA,NA,285.278738991451,351.427737795849,219.129740187052
